encoder,resolution,video_name,qp,preset,bpp,bitrate_kbps,psnr_y,psnr_u,psnr_v,psnr_yuv,E_process_single_J,P_process_W,t_process_single_s
x265,270p,Vertical_Bayshore_270p,32,veryfast,0.438183,1701.95,35.767,46.7631,46.5013,37.12515,44.8943266470588,25.0408185975343,1.79284580782353
x265,270p,Vertical_Bayshore_270p,37,fast,0.261321,1015.0,32.7374,45.0015,44.8013,34.2579,38.875899875,25.0733275598867,1.5504882541875
x265,270p,Vertical_Bayshore_270p,37,faster,0.261141,1014.3,32.7374,45.0015,44.8013,34.2579,38.2288187857143,24.5946404436774,1.55435566839286
x265,270p,Vertical_Bayshore_270p,37,medium,0.261321,1015.0,32.745,44.9387,44.6941,34.253925,40.9515927692308,25.6338381956389,1.59755993061538
x265,270p,Vertical_Bayshore_270p,37,superfast,0.263352,1022.89,32.6939,44.7744,44.4883,34.186081,35.9427586666667,36.6204837328403,0.98149327925
x265,270p,Vertical_Bayshore_270p,37,ultrafast,0.270281,1049.8,32.3872,45.1263,44.8127,33.959987,10.5836345,35.1964222397481,0.300701998285714
x265,270p,Vertical_Bayshore_270p,37,veryfast,0.261141,1014.3,32.7374,45.0015,44.8013,34.2579,37.7544855,24.3242346962291,1.5521345675
x265,1080p,Vertical_Carnaby_2k,22,fast,0.219648,27300.48,48.1757,50.1936,50.1481,48.425094,705.766394,42.946923,16.433457
x265,1080p,Vertical_Carnaby_2k,22,faster,0.219637,27299.06,48.1757,50.1936,50.1481,48.425094,706.7050636,42.952466,16.45319
x265,1080p,Vertical_Carnaby_2k,22,medium,0.219341,27262.25,48.1874,50.2256,50.1706,48.438737,728.443402,42.907414,16.977099
x265,1080p,Vertical_Carnaby_2k,22,superfast,0.219253,27251.39,48.0505,50.1379,50.096,48.308806,678.00737425,43.235914,15.681578
x265,1080p,Vertical_Carnaby_2k,22,ultrafast,0.222895,27704.04,47.657,50.1918,50.1573,47.971694,192.4738476,43.168863,4.458627
x265,1080p,Vertical_Carnaby_2k,22,veryfast,0.219637,27299.06,48.1757,50.1936,50.1481,48.425094,706.001513,43.095418,16.382287
x265,1080p,Vertical_Carnaby_2k,27,fast,0.12956,16103.22,45.7015,47.6343,47.5826,45.939869,628.8271132,43.567278,14.433473
x265,1080p,Vertical_Carnaby_2k,27,faster,0.129549,16101.81,45.7015,47.6343,47.5826,45.939869,625.5936748,43.370602,14.424371
x265,1080p,Vertical_Carnaby_2k,27,medium,0.129438,16088.12,45.7111,47.6555,47.5898,45.950044,646.7973068,43.351613,14.919798
x265,1080p,Vertical_Carnaby_2k,27,superfast,0.129416,16085.29,45.5998,47.6045,47.559,45.847544,605.7260494,43.613521,13.888492
x265,1080p,Vertical_Carnaby_2k,27,ultrafast,0.133035,16535.11,45.3431,47.6985,47.6657,45.635475,174.3063406,43.28218,4.027208
x265,1080p,Vertical_Carnaby_2k,27,veryfast,0.129549,16101.81,45.7015,47.6343,47.5826,45.939869,624.202015,43.24421,14.434349
x265,1080p,Vertical_Carnaby_2k,32,fast,0.082714,10280.63,43.1843,45.3023,45.2645,43.446687,564.180587,43.727595,12.902164
x265,1080p,Vertical_Carnaby_2k,32,faster,0.082702,10279.22,43.1843,45.3023,45.2645,43.446687,562.873999,43.528965,12.931022
x265,1080p,Vertical_Carnaby_2k,32,medium,0.082406,10242.4,43.1891,45.3171,45.2753,43.452488,578.4692525,43.621261,13.261177
x265,1080p,Vertical_Carnaby_2k,32,superfast,0.083242,10346.24,43.1085,45.2985,45.2497,43.3792,546.479058,44.004206,12.418791
x265,1080p,Vertical_Carnaby_2k,32,ultrafast,0.085118,10579.41,42.9006,45.4216,45.4024,43.214525,160.5988566,43.503862,3.6916
x265,1080p,Vertical_Carnaby_2k,32,veryfast,0.082702,10279.22,43.1843,45.3023,45.2645,43.446687,561.6397242,43.54851,12.896876
x265,1080p,Vertical_Carnaby_2k,37,fast,0.056708,7048.38,40.468,43.4341,43.3815,40.835475,523.2303986,43.994366,11.893123
x265,1080p,Vertical_Carnaby_2k,37,faster,0.056697,7046.96,40.468,43.4341,43.3815,40.835475,520.924692,43.983137,11.843737
x265,1080p,Vertical_Carnaby_2k,37,medium,0.0565,7022.42,40.4825,43.4602,43.4096,40.85155,532.97176525,43.937033,12.130354
x265,1080p,Vertical_Carnaby_2k,37,superfast,0.05724,7114.46,40.4486,43.4469,43.3849,40.819513,505.00418475,44.093779,11.452958
x265,1080p,Vertical_Carnaby_2k,37,ultrafast,0.057616,7161.18,40.286,43.5763,43.5338,40.694631,150.8170822,43.585364,3.460269
x265,1080p,Vertical_Carnaby_2k,37,veryfast,0.056697,7046.96,40.468,43.4341,43.3815,40.835475,523.5674218,43.889252,11.929285
x265,1080p,Vertical_bees_2k,22,fast,0.497234,30901.01,45.7923,47.9821,49.2538,46.145506,803.581964,41.865194,19.194512
x265,1080p,Vertical_bees_2k,22,faster,0.497223,30900.31,45.7923,47.9821,49.2538,46.145506,802.7141924,41.894076,19.160566
x265,1080p,Vertical_bees_2k,22,medium,0.496667,30865.75,45.8055,47.9768,49.2514,46.156575,834.1207526,42.030354,19.845675
x265,1080p,Vertical_bees_2k,22,superfast,0.497619,30924.91,45.7096,47.9096,49.1557,46.062481,771.618874,42.549244,18.134726
x265,1080p,Vertical_bees_2k,22,ultrafast,0.525449,32654.47,45.3399,48.0898,49.2054,45.753362,211.3149862,42.488355,4.97348
x265,1080p,Vertical_bees_2k,22,veryfast,0.497223,30900.31,45.7923,47.9821,49.2538,46.145506,799.2743454,41.933193,19.06066
x265,1080p,Vertical_bees_2k,27,fast,0.31251,19421.19,42.9258,45.1964,46.8727,43.314394,715.9122905,42.594714,16.807538
x265,1080p,Vertical_bees_2k,27,faster,0.312499,19420.49,42.9258,45.1964,46.8727,43.314394,714.5672504,42.6315,16.761485
x265,1080p,Vertical_bees_2k,27,medium,0.311259,19343.46,42.9334,45.1955,46.8619,43.320312,745.2569058,42.627912,17.482839
x265,1080p,Vertical_bees_2k,27,superfast,0.312727,19434.64,42.8149,45.1426,46.789,43.208762,690.8851092,42.890264,16.108204
x265,1080p,Vertical_bees_2k,27,ultrafast,0.333595,20731.52,42.4608,45.4666,46.9439,42.928856,191.8052586,42.800399,4.48139
x265,1080p,Vertical_bees_2k,27,veryfast,0.312499,19420.49,42.9258,45.1964,46.8727,43.314394,715.2361574,42.453741,16.847424
x265,1080p,Vertical_bees_2k,32,fast,0.19664,12220.37,39.8411,42.5373,44.6061,40.307425,645.967217833333,42.980611,15.02927
x265,1080p,Vertical_bees_2k,32,faster,0.196629,12219.67,39.8411,42.5373,44.6061,40.307425,640.2763026,43.018802,14.883639
x265,1080p,Vertical_bees_2k,32,medium,0.195957,12177.91,39.8507,42.5308,44.6057,40.315394,663.9974305,42.958187,15.456831
x265,1080p,Vertical_bees_2k,32,superfast,0.197372,12265.84,39.7366,42.4985,44.551,40.210119,617.33942325,43.26987,14.267189
x265,1080p,Vertical_bees_2k,32,ultrafast,0.209706,13032.37,39.3357,42.9718,44.8379,39.906844,176.91692075,42.845105,4.129221
x265,1080p,Vertical_bees_2k,32,veryfast,0.196629,12219.67,39.8411,42.5373,44.6061,40.307425,639.6172595,42.805345,14.942462
x265,1080p,Vertical_bees_2k,37,fast,0.124363,7728.62,36.7087,40.3982,42.8326,37.322037,585.571682,43.406849,13.490306
x265,1080p,Vertical_bees_2k,37,faster,0.124351,7727.92,36.7087,40.3982,42.8326,37.322037,585.114359,43.307647,13.510648
x265,1080p,Vertical_bees_2k,37,medium,0.123885,7698.92,36.7156,40.3868,42.8189,37.326506,603.47777975,43.234832,13.958139
x265,1080p,Vertical_bees_2k,37,superfast,0.125602,7805.64,36.6267,40.3828,42.8055,37.247631,566.8982922,43.722509,12.965822
x265,1080p,Vertical_bees_2k,37,ultrafast,0.131747,8187.51,36.2356,40.874,43.131,36.956462,166.6348272,43.327622,3.845926
x265,1080p,Vertical_bees_2k,37,veryfast,0.124351,7727.92,36.7087,40.3982,42.8326,37.322037,583.884553,43.354904,13.467555
x265,720p,Vidyo3_720p,22,fast,0.530773,29349.6,44.529,48.6419,48.3319,45.023738,364.43133375,40.6818775332108,8.95807558175
x265,720p,Vidyo3_720p,22,faster,0.530747,29348.16,44.529,48.6419,48.3319,45.023738,365.361410333333,40.955776861571,8.92087608466667
x265,720p,Vidyo3_720p,22,medium,0.531285,29377.92,44.5319,48.6437,48.3284,45.026169,383.4423896,40.9423608970111,9.3654196094
x265,720p,Vidyo3_720p,22,superfast,0.532439,29441.76,44.4905,48.5633,48.2501,44.980025,347.2778344,42.1408882341423,8.2408759984
x265,720p,Vidyo3_720p,22,ultrafast,0.589722,32609.28,44.0874,48.7014,48.382,44.644188,95.4695376363636,41.7408847035193,2.28719487654545
x265,720p,Vidyo3_720p,22,veryfast,0.530747,29348.16,44.529,48.6419,48.3319,45.023738,365.13167,40.5138169327604,9.0125220886
x265,720p,Vidyo3_720p,27,fast,0.277023,15318.24,42.1771,46.9546,46.0558,42.718113,306.1069435,42.1127851051831,7.26874137475
x265,720p,Vidyo3_720p,27,faster,0.276997,15316.8,42.1771,46.9546,46.0558,42.718113,304.6758076,41.8694346650792,7.2768072948
x265,720p,Vidyo3_720p,27,medium,0.277153,15325.44,42.1775,46.9335,46.0496,42.716756,317.9379798,41.9610541693832,7.5769778928
x265,720p,Vidyo3_720p,27,superfast,0.27783,15362.88,42.1036,46.8812,46.0076,42.6462,294.3596714,42.7002944977495,6.8936215748
x265,720p,Vidyo3_720p,27,ultrafast,0.315243,17431.68,41.5627,47.2289,46.3125,42.2137,81.64786275,42.0496340718472,1.94170209925
x265,720p,Vidyo3_720p,27,veryfast,0.276997,15316.8,42.1771,46.9546,46.0558,42.718113,304.2214864,41.9208801879148,7.2570395716
x265,720p,Vidyo3_720p,32,fast,0.172648,9546.72,39.5066,45.4923,43.9919,40.161037,271.2904556,42.7809549835605,6.3413838168
x265,720p,Vidyo3_720p,32,faster,0.172622,9545.28,39.5066,45.4923,43.9919,40.161037,270.041457857143,42.6206581295815,6.33592885957143
x265,720p,Vidyo3_720p,32,medium,0.1725,9538.56,39.5069,45.5025,43.9519,40.159438,280.414321,42.7464484486725,6.5599443036
x265,720p,Vidyo3_720p,32,superfast,0.173568,9597.6,39.391,45.471,43.9824,40.057962,261.3708764,43.0066495931682,6.0774526468
x265,720p,Vidyo3_720p,32,ultrafast,0.19112,10568.16,38.7378,45.8115,44.3071,39.527988,74.0345654285714,42.0689967329676,1.75983672485714
x265,720p,Vidyo3_720p,32,veryfast,0.172622,9545.28,39.5066,45.4923,43.9919,40.161037,271.2808358,42.7411419982048,6.347065687
x265,720p,Vidyo3_720p,37,fast,0.112934,6244.8,36.5204,44.4819,42.4761,37.390225,247.0350124,42.9527555358904,5.7513193116
x265,720p,Vidyo3_720p,37,faster,0.112908,6243.36,36.5204,44.4819,42.4761,37.390225,247.3380022,42.9543086096928,5.7581651342
x265,720p,Vidyo3_720p,37,medium,0.112023,6194.4,36.5264,44.445,42.4675,37.392631,254.6053666,43.3074689354095,5.8790174734
x265,720p,Vidyo3_720p,37,superfast,0.112856,6240.48,36.3928,44.3551,42.4389,37.268325,238.0565442,43.5237370743482,5.469579595
x265,720p,Vidyo3_720p,37,ultrafast,0.119019,6581.28,35.765,44.632,42.7513,36.755831,68.9067086,42.3125079630651,1.628518656
x265,720p,Vidyo3_720p,37,veryfast,0.112908,6243.36,36.5204,44.4819,42.4761,37.390225,247.350492,43.2965316742571,5.71294010016667
x265,720p,Vidyo4_720p,22,fast,0.446762,24704.16,44.5777,48.8813,49.0556,45.126544,377.1328724,41.0235762412197,9.1930764442
x265,720p,Vidyo4_720p,22,faster,0.446736,24702.72,44.5777,48.8813,49.0556,45.126544,375.457364,41.5978377916003,9.0258865348
x265,720p,Vidyo4_720p,22,medium,0.445365,24626.88,44.5825,48.8751,49.0516,45.130106,395.1797746,41.5942704747453,9.500822351
x265,720p,Vidyo4_720p,22,superfast,0.447188,24727.68,44.526,48.7997,48.9621,45.070363,356.594537285714,42.1985940979461,8.45038904514286
x265,720p,Vidyo4_720p,22,ultrafast,0.490182,27105.12,44.1871,48.9932,49.1479,44.797531,95.9008348,41.5234854761538,2.3095564763
x265,720p,Vidyo4_720p,22,veryfast,0.446736,24702.72,44.5777,48.8813,49.0556,45.126544,375.9874284,41.4945138479283,9.0611358836
x265,720p,Vidyo4_720p,27,fast,0.255104,14106.24,42.0434,46.9533,47.1799,42.6713,322.0083188,42.0808862106052,7.65212779
x265,720p,Vidyo4_720p,27,faster,0.255078,14104.8,42.0434,46.9533,47.1799,42.6713,322.2550832,42.3839531349366,7.6032332844
x265,720p,Vidyo4_720p,27,medium,0.254418,14068.32,42.0456,46.9585,47.1561,42.672063,334.97056275,42.2652863854335,7.92542985975
x265,720p,Vidyo4_720p,27,superfast,0.255582,14132.64,41.9754,46.8946,47.0878,42.602375,306.5455166,42.98610262843,7.131270291
x265,720p,Vidyo4_720p,27,ultrafast,0.281936,15589.92,41.6127,47.3052,47.4596,42.333912,83.5574764,42.2192345852368,1.9791329052
x265,720p,Vidyo4_720p,27,veryfast,0.255078,14104.8,42.0434,46.9533,47.1799,42.6713,320.8582238,42.3225950892219,7.5812511762
x265,720p,Vidyo4_720p,32,fast,0.152188,8415.36,39.4918,45.1549,45.1807,40.2013,281.579427142857,42.6647486478551,6.59981450885714
x265,720p,Vidyo4_720p,32,faster,0.152161,8413.92,39.4918,45.1549,45.1807,40.2013,280.2843898,42.6434361315027,6.5727440194
x265,720p,Vidyo4_720p,32,medium,0.15105,8352.48,39.4972,45.1195,45.1554,40.202231,292.318353666667,42.2621527023893,6.916788071
x265,720p,Vidyo4_720p,32,superfast,0.151866,8397.6,39.4165,45.0914,45.1274,40.128113,270.020142,43.2561060018473,6.242358986
x265,720p,Vidyo4_720p,32,ultrafast,0.166979,9233.28,39.0085,45.5782,45.5722,39.829337,75.2483676,42.1887841370602,1.7836107188
x265,720p,Vidyo4_720p,32,veryfast,0.152161,8413.92,39.4918,45.1549,45.1807,40.2013,280.6147964,42.6874183864674,6.5737120446
x265,720p,Vidyo4_720p,37,fast,0.095304,5269.92,36.951,43.6181,43.5257,37.778613,252.5447636,42.9832395158808,5.8754241524
x265,720p,Vidyo4_720p,37,faster,0.095278,5268.48,36.951,43.6181,43.5257,37.778613,252.2706556,43.0267967265812,5.8631056642
x265,720p,Vidyo4_720p,37,medium,0.094523,5226.72,36.9492,43.5918,43.5448,37.776587,262.7366198,43.2953279412065,6.0684751056
x265,720p,Vidyo4_720p,37,superfast,0.094957,5250.72,36.8869,43.5998,43.5135,37.720619,242.5709612,43.5723081161649,5.5670900094
x265,720p,Vidyo4_720p,37,ultrafast,0.102378,5661.12,36.4699,44.0447,44.0035,37.414175,69.740703,42.6781437302041,1.6341081618
x265,720p,Vidyo4_720p,37,veryfast,0.095278,5268.48,36.951,43.6181,43.5257,37.778613,252.1699594,43.0229099978731,5.8612948174
x265,1080p,WalkingInStreet_2k,22,fast,3.134441,194987.28,40.7974,41.7385,41.8905,40.924538,1198.3412015,38.867836,30.831179
x265,1080p,WalkingInStreet_2k,22,faster,3.134429,194986.56,40.7974,41.7385,41.8905,40.924538,1193.68033975,39.53782,30.190849
x265,1080p,WalkingInStreet_2k,22,medium,3.134638,194999.53,40.8022,41.7381,41.8852,40.928381,1223.53779225,39.742545,30.786599
x265,1080p,WalkingInStreet_2k,22,superfast,3.137832,195198.25,40.615,41.4902,41.7891,40.743081,1150.100602,39.714443,28.959253
x265,1080p,WalkingInStreet_2k,22,ultrafast,3.28593,204411.12,39.8448,41.3004,41.6596,40.0492,336.3477602,38.752449,8.679394
x265,1080p,WalkingInStreet_2k,22,veryfast,3.134429,194986.56,40.7974,41.7385,41.8905,40.924538,1195.71820625,39.573188,30.215362
x265,1080p,WalkingInStreet_2k,27,fast,2.069394,128732.88,36.1838,37.8337,38.451,36.428619,1095.3578835,40.312195,27.171874
x265,1080p,WalkingInStreet_2k,27,faster,2.069383,128732.17,36.1838,37.8337,38.451,36.428619,1096.8991202,40.31584,27.207646
x265,1080p,WalkingInStreet_2k,27,medium,2.068137,128654.65,36.1858,37.8212,38.4445,36.429181,1121.84357875,40.187786,27.915038
x265,1080p,WalkingInStreet_2k,27,superfast,2.074136,129027.84,35.9521,37.6147,38.3201,36.204013,1055.892973,40.542829,26.04389
x265,1080p,WalkingInStreet_2k,27,ultrafast,2.184248,135877.69,35.5117,37.7237,38.7104,35.849869,295.527637,39.425201,7.495907
x265,1080p,WalkingInStreet_2k,27,veryfast,2.069383,128732.17,36.1838,37.8337,38.451,36.428619,1095.6087918,39.63967,27.639201
x265,1080p,WalkingInStreet_2k,32,fast,1.285158,79947.12,32.0727,35.0528,36.1548,32.514087,960.6291328,41.12704,23.357604
x265,1080p,WalkingInStreet_2k,32,faster,1.285147,79946.41,32.0727,35.0528,36.1548,32.514087,959.5719694,40.769195,23.536692
x265,1080p,WalkingInStreet_2k,32,medium,1.28289,79806.01,32.0717,35.0304,36.1226,32.5098,986.6258434,41.209078,23.941954
x265,1080p,WalkingInStreet_2k,32,superfast,1.289402,80211.12,31.8627,34.9072,36.0574,32.31515,923.13711675,41.359943,22.319594
x265,1080p,WalkingInStreet_2k,32,ultrafast,1.348318,83876.16,31.5518,35.2055,36.8769,32.112975,252.6369018,40.307127,6.267797
x265,1080p,WalkingInStreet_2k,32,veryfast,1.285147,79946.41,32.0727,35.0528,36.1548,32.514087,960.966583,41.079423,23.392894
x265,1080p,WalkingInStreet_2k,37,fast,0.761181,47351.52,28.4833,33.0657,34.6173,29.153075,833.0797155,41.819598,19.920797
x265,1080p,WalkingInStreet_2k,37,faster,0.761169,47350.8,28.4833,33.0657,34.6173,29.153075,832.9774822,41.725122,19.963453
x265,1080p,WalkingInStreet_2k,37,medium,0.759306,47234.88,28.4774,33.0353,34.5565,29.142212,852.989735,41.761279,20.425374
x265,1080p,WalkingInStreet_2k,37,superfast,0.767215,47726.88,28.313,33.075,34.8317,29.018044,806.242089,42.321916,19.050227
x265,1080p,WalkingInStreet_2k,37,ultrafast,0.794456,49421.52,28.0985,33.414,35.6668,28.903738,217.48764775,41.511931,5.23916
x265,1080p,WalkingInStreet_2k,37,veryfast,0.761169,47350.8,28.4833,33.0657,34.6173,29.153075,832.181387,41.6972,19.957728
x265,720p,WestWindEasy_720p,22,fast,0.945799,26149.44,43.967,48.6794,50.4932,44.669412,400.426624,40.0327668044588,10.002471874
x265,720p,WestWindEasy_720p,22,faster,0.945773,26148.72,43.967,48.6794,50.4932,44.669412,398.7498214,40.4910661963835,9.8478469168
x265,720p,WestWindEasy_720p,22,medium,0.946076,26157.12,43.9788,48.6739,50.487,44.679006,425.4707374,40.3955291561498,10.5326194826
x265,720p,WestWindEasy_720p,22,superfast,0.945937,26153.28,43.8915,48.5728,50.3657,44.588719,375.6524045,40.8272281049451,9.20102642125
x265,720p,WestWindEasy_720p,22,ultrafast,1.166606,32254.32,42.9597,48.4726,50.3804,43.76805,105.8745215,39.7811382694257,2.6614251403
x265,720p,WestWindEasy_720p,22,veryfast,0.945773,26148.72,43.967,48.6794,50.4932,44.669412,399.18115225,40.5756308499749,9.837953074
x265,720p,WestWindEasy_720p,27,fast,0.616667,17049.6,40.458,46.0487,48.1759,41.289788,354.5288776,41.3576913390954,8.5722598656
x265,720p,WestWindEasy_720p,27,faster,0.616641,17048.88,40.458,46.0487,48.1759,41.289788,353.482554,41.5838231127953,8.50048234
x265,720p,WestWindEasy_720p,27,medium,0.615451,17016.0,40.4649,46.0536,48.1702,41.295775,374.2493104,41.5135430523966,9.0151136926
x265,720p,WestWindEasy_720p,27,superfast,0.615738,17023.92,40.3243,45.9401,48.0786,41.159931,335.2645592,41.8456630878957,8.011930854
x265,720p,WestWindEasy_720p,27,ultrafast,0.768229,21240.0,39.3318,46.0255,48.3699,40.315038,94.4309715,41.069222006484,2.299312402
x265,720p,WestWindEasy_720p,27,veryfast,0.616641,17048.88,40.458,46.0487,48.1759,41.289788,354.391494666667,41.4721345736796,8.54529187633333
x265,720p,WestWindEasy_720p,32,fast,0.388273,10734.96,36.9804,43.8098,46.2038,37.9837,314.7257082,42.2340059558031,7.451950178
x265,720p,WestWindEasy_720p,32,faster,0.388247,10734.24,36.9804,43.8098,46.2038,37.9837,315.208177666667,42.1644736903076,7.47568154133333
x265,720p,WestWindEasy_720p,32,medium,0.3877,10719.12,36.9874,43.7981,46.1925,37.988388,331.85269675,42.1634940857615,7.87061660675
x265,720p,WestWindEasy_720p,32,superfast,0.388655,10745.52,36.7934,43.7556,46.1617,37.814056,299.151140333333,42.3507226093746,7.063660828
x265,720p,WestWindEasy_720p,32,ultrafast,0.483151,13358.16,35.7359,43.921,46.5199,36.921469,84.2901692222222,41.4207872836242,2.034972649
x265,720p,WestWindEasy_720p,32,veryfast,0.388247,10734.24,36.9804,43.8098,46.2038,37.9837,314.5251045,42.1147819393705,7.46828286925
x265,720p,WestWindEasy_720p,37,fast,0.23862,6597.36,33.5933,42.1314,44.8283,34.829119,283.1948072,42.6004265116419,6.6476988704
x265,720p,WestWindEasy_720p,37,faster,0.238594,6596.64,33.5933,42.1314,44.8283,34.829119,282.7989222,42.2953849119086,6.6862832148
x265,720p,WestWindEasy_720p,37,medium,0.238672,6598.8,33.597,42.1206,44.8397,34.832394,295.845959,42.2259465162238,7.0062599754
x265,720p,WestWindEasy_720p,37,superfast,0.239488,6621.36,33.4295,42.1277,44.8448,34.686594,269.664816833333,42.8338477497756,6.29560104916667
x265,720p,WestWindEasy_720p,37,ultrafast,0.295399,8167.2,32.4033,42.3211,45.0839,33.8157,76.86821875,42.1042967788579,1.825662097
x265,720p,WestWindEasy_720p,37,veryfast,0.238594,6596.64,33.5933,42.1314,44.8283,34.829119,282.0722392,42.5757098261455,6.6251916962
x265,1080p,WorldCup_2k,22,fast,0.296416,18439.44,47.3481,50.7125,50.7656,47.771969,710.1412972,43.049461,16.495939
x265,1080p,WorldCup_2k,22,faster,0.296404,18438.72,47.3481,50.7125,50.7656,47.771969,710.43266,43.112659,16.478516
x265,1080p,WorldCup_2k,22,medium,0.296644,18453.6,47.3578,50.726,50.7721,47.781706,733.9010018,43.061393,17.043132
x265,1080p,WorldCup_2k,22,superfast,0.297461,18504.48,47.2465,50.6098,50.6701,47.670681,685.9917008,43.144631,15.899816
x265,1080p,WorldCup_2k,22,ultrafast,0.34336,21359.76,46.4972,50.7471,50.7589,47.029175,195.388941,42.717382,4.573991
x265,1080p,WorldCup_2k,22,veryfast,0.296404,18438.72,47.3481,50.7125,50.7656,47.771969,709.0227822,43.069923,16.462132
x265,1080p,WorldCup_2k,27,fast,0.180027,11199.12,44.6469,48.0324,48.2043,45.080831,627.74454775,43.523514,14.423113
x265,1080p,WorldCup_2k,27,faster,0.180015,11198.4,44.6469,48.0324,48.2043,45.080831,630.96458625,43.288461,14.575815
x265,1080p,WorldCup_2k,27,medium,0.179769,11183.04,44.6552,48.0134,48.1713,45.084844,646.278451,43.489067,14.860711
x265,1080p,WorldCup_2k,27,superfast,0.179938,11193.6,44.535,47.9236,48.0988,44.969525,607.2787798,43.664124,13.907957
x265,1080p,WorldCup_2k,27,ultrafast,0.208522,12971.76,43.7255,48.3059,48.3995,44.3039,177.3170022,43.25903,4.098959
x265,1080p,WorldCup_2k,27,veryfast,0.180015,11198.4,44.6469,48.0324,48.2043,45.080831,630.859115,43.6845,14.441257
x265,1080p,WorldCup_2k,32,fast,0.113495,7060.32,41.7303,45.7506,45.9861,42.247556,561.01441825,43.668671,12.847069
x265,1080p,WorldCup_2k,32,faster,0.113484,7059.6,41.7303,45.7506,45.9861,42.247556,565.1002378,43.709878,12.928433
x265,1080p,WorldCup_2k,32,medium,0.113075,7034.16,41.7377,45.7116,45.9664,42.250362,580.312006,43.71279,13.275565
x265,1080p,WorldCup_2k,32,superfast,0.113576,7065.36,41.6384,45.6917,45.9223,42.159475,546.367208,43.782479,12.479129
x265,1080p,WorldCup_2k,32,ultrafast,0.129001,8024.88,40.7697,46.1084,46.2829,41.447944,162.5461656,43.258418,3.757562
x265,1080p,WorldCup_2k,32,veryfast,0.113484,7059.6,41.7303,45.7506,45.9861,42.247556,564.5200514,43.684586,12.922637
x265,1080p,WorldCup_2k,37,fast,0.073009,4541.76,38.6945,43.928,44.191,39.365125,521.71262325,44.172764,11.810731
x265,1080p,WorldCup_2k,37,faster,0.072998,4541.04,38.6945,43.928,44.191,39.365125,520.7820158,44.041085,11.824914
x265,1080p,WorldCup_2k,37,medium,0.072905,4535.28,38.6909,43.8778,44.1403,39.355669,535.2701264,44.129272,12.129594
x265,1080p,WorldCup_2k,37,superfast,0.073198,4553.52,38.6434,43.8647,44.108,39.311269,507.0574668,43.988979,11.52692
x265,1080p,WorldCup_2k,37,ultrafast,0.08081,5027.04,37.8353,44.2854,44.5034,38.655187,152.1215712,43.365198,3.507918
x265,1080p,WorldCup_2k,37,veryfast,0.072998,4541.04,38.6945,43.928,44.191,39.365125,520.400133,44.01161,11.824156
x265,1080p,WorldCup_far_2k,22,fast,1.037978,64570.56,43.9166,45.0075,47.025,44.179056,964.28403075,41.52997,23.218992
x265,1080p,WorldCup_far_2k,22,faster,1.037967,64569.84,43.9166,45.0075,47.025,44.179056,966.4990396,41.459742,23.311748
x265,1080p,WorldCup_far_2k,22,medium,1.036624,64486.32,43.9281,44.9986,47.0167,44.188044,1008.4506044,41.59943,24.241933
x265,1080p,WorldCup_far_2k,22,superfast,1.036617,64485.84,43.8699,44.9466,46.9067,44.126994,923.6289065,41.653004,22.174365
x265,1080p,WorldCup_far_2k,22,ultrafast,1.132485,70449.6,43.1824,44.696,46.9043,43.509619,256.471191,41.32875,6.205636
x265,1080p,WorldCup_far_2k,22,veryfast,1.037967,64569.84,43.9166,45.0075,47.025,44.179056,959.5945135,41.388511,23.185046
x265,1080p,WorldCup_far_2k,27,fast,0.621046,38634.0,40.4849,41.7757,44.1572,40.795094,850.5629472,42.130702,20.188672
x265,1080p,WorldCup_far_2k,27,faster,0.621034,38633.28,40.4849,41.7757,44.1572,40.795094,850.9439762,42.218806,20.155567
x265,1080p,WorldCup_far_2k,27,medium,0.620305,38587.92,40.4933,41.7671,44.1437,40.801063,880.785599,42.009906,20.96614
x265,1080p,WorldCup_far_2k,27,superfast,0.621354,38653.2,40.4059,41.6983,44.0406,40.713844,818.432948,42.370697,19.316013
x265,1080p,WorldCup_far_2k,27,ultrafast,0.693839,43162.32,39.7752,41.6346,44.2618,40.171825,225.0134864,41.90526,5.369576
x265,1080p,WorldCup_far_2k,27,veryfast,0.621034,38633.28,40.4849,41.7757,44.1572,40.795094,849.5513532,42.080804,20.188573
x265,1080p,WorldCup_far_2k,32,fast,0.37684,23442.48,37.1165,39.1679,41.7514,37.534394,741.855126,42.417375,17.489416
x265,1080p,WorldCup_far_2k,32,faster,0.376829,23441.76,37.1165,39.1679,41.7514,37.534394,744.0898188,42.538813,17.492021
x265,1080p,WorldCup_far_2k,32,medium,0.375772,23376.0,37.1218,39.1515,41.7227,37.536213,774.8544012,42.633415,18.174814
x265,1080p,WorldCup_far_2k,32,superfast,0.376871,23444.4,37.0346,39.1135,41.666,37.453994,715.6465566,42.665831,16.773295
x265,1080p,WorldCup_far_2k,32,ultrafast,0.414444,25781.76,36.4118,39.27,42.0455,36.942544,200.3880618,42.233815,4.74473
x265,1080p,WorldCup_far_2k,32,veryfast,0.376829,23441.76,37.1165,39.1679,41.7514,37.534394,742.9965108,42.48154,17.489868
x265,1080p,WorldCup_far_2k,37,fast,0.226493,14089.68,33.8607,37.2308,39.8691,34.446856,664.0437224,43.014841,15.437549
x265,1080p,WorldCup_far_2k,37,faster,0.226481,14088.96,33.8607,37.2308,39.8691,34.446856,662.81127625,42.96972,15.425078
