value,unit,event,time,percent,metric,metric_desc,vendor,config,config_id,preset,qp,sequence,src_res,fps,bit,chroma,enc_res,target_fps,frames,test_type
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
1098274.0,,instructions,105154.0,5.7,0.39,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
2835897.0,,cycles,1105572.0,59.93,,,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
21190.0,,cache-references,1844737.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
15285.0,,cache-misses,1844737.0,100.0,72.133,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
781088.0,,l1-dcache-loads,1844737.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
36699.0,,l1-dcache-load-misses,1844737.0,100.0,4.7,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
281386.0,,l1-dcache-stores,1844737.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
13676.0,,l1-icache-load-misses,1844737.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
4017.0,,llc-loads,1844737.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
1432.0,,llc-load-misses,739165.0,40.07,35.65,of all LL-cache accesses,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
903988.0,,instructions,252829.0,7.12,0.67,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
1358641.0,,cycles,1252543.0,35.25,,,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
19687.0,,cache-references,2252249.0,63.39,,,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
12194.0,,cache-misses,3252797.0,91.55,61.939,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
781688.0,,l1-dcache-loads,3553011.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
38145.0,,l1-dcache-load-misses,3553011.0,100.0,4.88,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
282585.0,,l1-dcache-stores,3553011.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
4657.0,,l1-icache-load-misses,3553011.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
14954.0,,llc-loads,3553011.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
7933.0,,llc-load-misses,2300468.0,64.75,53.05,of all LL-cache accesses,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
4440653.0,,instructions,915051.0,68.47,2.02,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
2199425.0,,cycles,1336381.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
19471.0,,cache-references,1336381.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
37.0,,cache-misses,1336381.0,100.0,0.19,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
795432.0,,l1-dcache-loads,1336381.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
38258.0,,l1-dcache-load-misses,1336381.0,100.0,4.81,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
282933.0,,l1-dcache-stores,1336381.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
8285.0,,l1-icache-load-misses,1336381.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
14869.0,,llc-loads,1336381.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,llc-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
540002.0,,instructions,631117.0,17.82,0.29,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
1873424.0,,cycles,1630934.0,46.04,,,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
24163.0,,cache-references,2630184.0,74.25,,,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
7868.0,,cache-misses,3542377.0,100.0,32.562,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
781668.0,,l1-dcache-loads,3542377.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
38077.0,,l1-dcache-load-misses,3542377.0,100.0,4.87,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
282584.0,,l1-dcache-stores,3542377.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
4616.0,,l1-icache-load-misses,3542377.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
15016.0,,llc-loads,3542377.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
5811.0,,llc-load-misses,1911443.0,53.96,38.7,of all LL-cache accesses,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,DinnerSceneCropped,1920x1080,2997,8,420,1920x1080,30,130,extended
566902.0,,instructions,769551.0,20.61,0.25,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
2295212.0,,cycles,1768430.0,47.36,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
24630.0,,cache-references,2768500.0,74.15,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
11998.0,,cache-misses,3733891.0,100.0,48.713,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
781667.0,,l1-dcache-loads,3733891.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
38015.0,,l1-dcache-load-misses,3733891.0,100.0,4.86,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
282585.0,,l1-dcache-stores,3733891.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
5046.0,,l1-icache-load-misses,3733891.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
15109.0,,llc-loads,3733891.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
6008.0,,llc-load-misses,1965461.0,52.64,39.76,of all LL-cache accesses,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket2,3840x2160,5994,8,420,3840x2160,60,130,extended
0.0,,instructions,38234.0,2.38,0.0,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
2525668.0,,cycles,1038572.0,64.56,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
21390.0,,cache-references,1608702.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
88.0,,cache-misses,1608702.0,100.0,0.411,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
781085.0,,l1-dcache-loads,1608702.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
36281.0,,l1-dcache-load-misses,1608702.0,100.0,4.64,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
281385.0,,l1-dcache-stores,1608702.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
13179.0,,l1-icache-load-misses,1608702.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
3874.0,,llc-loads,1608702.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
22.0,,llc-load-misses,570130.0,35.44,0.57,of all LL-cache accesses,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,FoodMarket,1920x1080,5994,8,420,1920x1080,60,130,extended
4184157.0,,instructions,998136.0,64.32,1.56,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
2677124.0,,cycles,1551845.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
20347.0,,cache-references,1551845.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
6789.0,,cache-misses,1551845.0,100.0,33.366,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
796594.0,,l1-dcache-loads,1551845.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
38656.0,,l1-dcache-load-misses,1551845.0,100.0,4.85,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
282933.0,,l1-dcache-stores,1551845.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
8537.0,,l1-icache-load-misses,1551845.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
15737.0,,llc-loads,1551845.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
,,llc-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MeridianTalk_sdr,1920x1080,5994,8,,1920x1080,60,130,extended
1417300.0,,instructions,766076.0,38.2,0.44,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
3187685.0,,cycles,1766183.0,88.06,,,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
21691.0,,cache-references,2005638.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
15405.0,,cache-misses,2005638.0,100.0,71.02,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
781087.0,,l1-dcache-loads,2005638.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
36731.0,,l1-dcache-load-misses,2005638.0,100.0,4.7,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
281385.0,,l1-dcache-stores,2005638.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
14166.0,,l1-icache-load-misses,2005638.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
4035.0,,llc-loads,2005638.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
108.0,,llc-load-misses,239455.0,11.94,2.68,of all LL-cache accesses,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
2780459.0,,instructions,834775.0,50.02,1.08,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
2572629.0,,cycles,1668994.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
23587.0,,cache-references,1668994.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
9103.0,,cache-misses,1668994.0,100.0,38.593,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
781659.0,,l1-dcache-loads,1668994.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
38247.0,,l1-dcache-load-misses,1668994.0,100.0,4.89,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
282584.0,,l1-dcache-stores,1668994.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
5255.0,,l1-icache-load-misses,1668994.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
16167.0,,llc-loads,1668994.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,llc-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
0.0,,instructions,18108.0,0.98,0.0,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
2525224.0,,cycles,993629.0,53.95,,,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
21743.0,,cache-references,1841668.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
13888.0,,cache-misses,1841668.0,100.0,63.873,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
781086.0,,l1-dcache-loads,1841668.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
