index,qp,preset,seqname,config,E_hw_slow,instructions,cycles,branches,branch-misses,cache-references,cache-misses,l1-dcache-loads,l1-dcache-load-misses,l1-dcache-stores,l1-icache-load-misses,llc-loads,llc-load-misses,llc-stores,llc-store-misses,dtlb-loads,dtlb-load-misses,dtlb-stores,dtlb-store-misses
220,37,faster,MountainBike,A,6.3469,8.6257E+11,4.79254E+11,84926565157,3207765204,2107364376,156658853,2.33963E+11,4496881156,1.06373E+11,2493847749,513446774,84916194,379555600,69581916,2.33723E+11,26988807,1.06253E+11,8735782
221,37,faster,Neon1224,A,13.1415,2.55154E+12,1.36058E+12,2.49756E+11,5813364339,8049314904,555356147,7.0751E+11,16234959035,3.2039E+11,8280477763,1999918098,323869355,1454006368,230546021,7.06549E+11,110530651,3.19717E+11,33519380
222,37,faster,NocturneDance_3840x2160p_8bit,A,13.1773,2.61125E+12,1.3885E+12,2.54121E+11,6181166915,8082874216,540440601,7.22287E+11,16813461011,3.27875E+11,8642908035,2002361933,318898296,1487108912,228206935,7.21062E+11,94412388,3.27111E+11,24922901
223,37,faster,OldTownCross,A,6.3815,7.77434E+11,3.53115E+11,76054127566,2246223260,494253680,357374326,2.14692E+11,4087001629,97028225609,6855323605,77326521,64184870,79591189,63683674,2.13904E+11,8397727,96687158440,4623332
224,37,faster,PedestrianArea,A,6.3598,6.76366E+11,3.57589E+11,66689084530,1699262443,1975244219,141560063,1.87996E+11,4014920091,85653923857,2118434451,483772520,80699478,350967900,60268927,1.87605E+11,23802134,85404339166,7446712
225,37,faster,PierSeaSide,A,13.1386,3.14648E+12,1.72237E+12,2.60454E+11,6996443027,6225741194,461156509,8.78025E+11,15728392538,3.74262E+11,32364395242,2124481859,299657110,1785462233,231904922,8.77187E+11,76382391,3.73508E+11,29425662
226,37,faster,RitualDance,A,6.3482,6.26394E+11,2.71991E+11,60455099833,1354658373,424376877,305433462,1.74719E+11,3741291235,77909543711,6033454197,70248111,57740295,64422340,53379706,1.74178E+11,5465162,77639710986,3588925
227,37,faster,Riverbed,A,6.362,7.75729E+11,4.23604E+11,76441159382,2357149720,2078047615,146471188,2.14614E+11,4406940044,98826921838,2470358836,484724879,82914129,368547149,63734419,2.14379E+11,27077379,98664768042,8061089
228,37,faster,RushFieldCuts,A,6.3248,8.13434E+11,3.80232E+11,78561656872,2674034613,490797657,369055035,2.23041E+11,4295732510,1.00928E+11,7681576768,79990332,63696035,84925714,66436106,2.22439E+11,8651903,1.00602E+11,4881389
229,37,faster,Skater227,A,6.2943,1211709,2881254,,,29346,15332,806514,43114,302263,8250,17235,5371,,,,,,
230,37,faster,Tango,A,13.1884,2.72654E+12,1.41801E+12,2.71425E+11,6469382164,7994320476,545878167,7.5844E+11,16616904164,3.46577E+11,8069641708,1971304808,322265996,1452989293,224794381,7.57707E+11,95980841,3.45945E+11,21006270
231,37,faster,TimeLapse,A,13.1057,2.70886E+12,1.43431E+12,2.65772E+11,6908083680,7842008090,575039812,7.5039E+11,17056527729,3.41422E+11,8444017417,1882363965,335606444,1431494309,231358203,7.49515E+11,80896935,3.40766E+11,23160482
232,37,faster,ToddlerFountain,A,6.3507,8.16748E+11,4.45971E+11,80535953229,2721510432,2059865758,150754244,2.23612E+11,4429570883,1.02078E+11,2405856776,488219000,84056677,380733674,66609560,2.23384E+11,32804623,1.01861E+11,8279939
233,37,faster,TreesAndGrass_1920_1080,A,6.3948,1.03069E+12,5.01243E+11,1.01061E+11,4357859924,559401203,426124722,2.75738E+11,4583722708,1.23338E+11,8236298011,87676979,70613074,98890642,81545984,2.75137E+11,9005406,1.22948E+11,5682527
234,37,faster,TunnelFlag,A,6.3631,7.25996E+11,3.93488E+11,71486894462,2117135170,1987348438,141019872,2.00621E+11,4143852675,91241162568,2298744750,457262675,77795902,364362686,63001254,2.00103E+11,28780017,90995852230,8546425
235,37,faster,Vertical_Carnaby,A,6.4461,6.23964E+11,2.7046E+11,59891375019,1316108049,438443737,313826047,1.73815E+11,3777631476,77675335615,6224799839,70716618,55766987,65646926,52361851,1.7355E+11,4803024,77455925372,3734593
236,37,faster,Vertical_bees,A,6.3596,6.898E+11,3.71223E+11,67440760505,1878617308,2065223498,142997969,1.90871E+11,4118623085,86879748247,2209566418,505197517,77628004,367209647,64412271,1.9041E+11,24195615,86620155169,8786001
237,37,faster,WalkingInStreet,A,6.4568,9.74579E+11,5.49661E+11,95638180989,3708273953,1991410717,184475735,2.60624E+11,4536297355,1.17546E+11,2567662086,485409373,102597130,377988766,81073368,2.60294E+11,35179438,1.17343E+11,12718571
238,37,faster,WorldCup_1920x1080_30p,A,6.2898,6.24393E+11,3.28631E+11,61127129726,1473746779,1912399036,135837263,1.73357E+11,3884940859,78282792881,1998531748,447874737,78486850,348605729,58271748,1.73023E+11,24720358,78103832749,6859811
239,37,faster,WorldCup_far_1920x1080_30p,A,6.313,7.645E+11,4.2918E+11,74860200891,2495959877,2225300456,157966629,2.10363E+11,4365434832,96032201197,2558445819,555395702,84647253,401764723,71817573,2.09956E+11,33789428,95790797080,10837160
240,22,superfast,Aerial3200,A,7.1671,1.29945E+12,7.40459E+11,1.28093E+11,6464601430,1988883903,168356004,3.30336E+11,4594379148,1.45159E+11,2797230654,501923284,101156157,312203482,67139054,3.29837E+11,35456488,1.44827E+11,10062459
241,22,superfast,Boat,A,7.1358,1.57816E+12,8.99021E+11,1.30431E+11,7049706262,1874752570,121762009,3.99536E+11,5101458048,1.65797E+11,12536516700,651988624,74258636,428888306,69539174,3.9903E+11,29939170,1.65486E+11,9511474
242,22,superfast,BoxingPractice,A,13.6248,4.02942E+12,2.27024E+12,3.95342E+11,16860211820,8813641336,604272171,1.08461E+12,21758876681,4.93813E+11,10879027137,2304375210,357114135,1264261025,221492704,1.08335E+12,135836872,4.92909E+11,28750683
243,22,superfast,Crosswalk,A,13.055,3.97427E+12,2.22602E+12,3.90488E+11,15618567560,8801189183,519799977,1.07718E+12,22113929650,4.91946E+11,11078995355,2408773435,318406052,1284992230,203891604,1.07588E+12,102237732,4.91056E+11,21369094
244,22,superfast,CrowdRun,A,7.2255,1.51995E+12,8.71701E+11,1.51588E+11,8372127940,2304103225,167050687,3.83492E+11,5559309990,1.67433E+11,3079556598,578474252,91173633,338691259,72933474,3.83026E+11,37962570,1.6711E+11,10550383
245,22,superfast,DinnerSceneCropped,A,6.3792,1.31558E+12,6.60995E+11,1.29831E+11,6539143445,531052775,418030959,3.45438E+11,5363863255,1.52664E+11,9353373355,78474719,64433462,86660220,74427396,3.44913E+11,9278710,1.52333E+11,4932841
246,22,superfast,FoodMarket,A,13.9507,1.2534E+12,7.16887E+11,1.23894E+11,6115315134,2260171865,147450032,3.29456E+11,5429505566,1.47534E+11,3011360390,555849348,82378185,332284423,62878715,3.2919E+11,32658478,1.4733E+11,8948803
247,22,superfast,FoodMarket2,A,6.8418,4.16826E+12,2.37994E+12,4.07314E+11,17709559218,8656530534,529531781,1.1208E+12,22380854049,5.1263E+11,11879574940,2190096355,320311532,1269213589,206571373,1.11967E+12,108383327,5.11856E+11,23935021
248,22,superfast,MeridianTalk_sdr,A,6.3813,1.2401E+12,6.95342E+11,1.01727E+11,4342380754,1777605835,115775743,3.29715E+11,4883518135,1.39552E+11,11827337722,611496929,70839240,417413249,62061058,3.29268E+11,27110142,1.39303E+11,8162952
249,22,superfast,Motorcycle,A,7.0665,1.16991E+12,6.71606E+11,1.1541E+11,5616783076,2172881148,153996335,3.02475E+11,5184749745,1.35191E+11,2914068298,509452491,84438334,322542883,64972428,3.02143E+11,39655793,1.35041E+11,8526830
250,22,superfast,MountainBike,A,7.0957,1.20031E+12,6.04336E+11,1.17095E+11,5781578581,506463339,397587236,3.10982E+11,5085389515,1.38072E+11,9018208449,70496749,59105250,82456335,70189814,3.10241E+11,8741756,1.37631E+11,4594733
251,22,superfast,Neon1224,A,13.4567,3.39454E+12,1.90511E+12,3.34436E+11,12285301004,8231616868,503419296,9.24763E+11,20485317181,4.24875E+11,10774900720,2025580381,304006944,1213467001,195059990,9.24195E+11,106819149,4.24264E+11,20195881
252,22,superfast,NocturneDance_3840x2160p_8bit,A,13.3742,3.61433E+12,1.74061E+12,3.48929E+11,13701794828,1621275288,1247563230,9.82111E+11,21005847703,4.47436E+11,34291624587,253968169,214729059,250021215,206044147,9.80442E+11,17869696,4.46297E+11,10491450
253,22,superfast,OldTownCross,A,7.1316,1.53148E+12,8.76871E+11,1.5361E+11,8410169785,2284365729,174734508,3.90611E+11,5603999355,1.70376E+11,3133302177,560312273,97852912,334597853,76846137,3.90127E+11,39127939,1.69953E+11,10751010
254,22,superfast,PedestrianArea,A,6.3747,1.04472E+12,5.9888E+11,1.02612E+11,4571000819,2418319597,146898620,2.8019E+11,5263370973,1.2703E+11,2973442963,609044870,83824968,351656474,62712718,2.79721E+11,37311719,1.26787E+11,9525880
255,22,superfast,PierSeaSide,A,13.2578,3.78944E+12,2.13102E+12,3.75135E+11,15171240633,8505912831,594988699,1.02297E+12,21849988316,4.67642E+11,10897571384,2116758936,346890020,1233750832,212392842,1.02224E+12,114384286,4.66916E+11,20789663
256,22,superfast,RitualDance,A,6.3007,8.10243E+11,4.51628E+11,80099757493,2958574962,1910667201,124067756,2.20978E+11,4601526340,1.00866E+11,2418677506,457202115,69528238,286797011,50408845,2.20668E+11,28039877,1.00672E+11,6072845
257,22,superfast,Riverbed,A,6.4294,1.18927E+12,6.82469E+11,1.16485E+11,5529145394,2228166688,140741264,3.14746E+11,5403591411,1.42302E+11,3023868973,552905408,78990839,327656017,61222419,3.14425E+11,31230613,1.42051E+11,8205771
258,22,superfast,RushFieldCuts,A,7.0231,1.19024E+12,6.8354E+11,1.17314E+11,5771240792,2094174786,138650530,3.11567E+11,5259444233,1.40653E+11,2888953792,499771375,75235455,317248341,62603329,3.11072E+11,32643308,1.40351E+11,8699836
259,22,superfast,Skater227,A,6.3206,798764,2738395,,,28902,14027,806508,43420,302279,8688,17202,5999,,,,,,
260,22,superfast,Tango,A,14.0446,5.59836E+12,3.11984E+12,4.54858E+11,20514690348,7398624544,366279151,1.46921E+12,21594826459,6.17765E+11,50755047357,2621770005,261353903,1657625793,167332132,1.46818E+12,99942076,6.16848E+11,30978553
261,22,superfast,TimeLapse,A,8.4907,3.85882E+12,1.87532E+12,3.74604E+11,15580134013,1646635583,1130837712,1.03875E+12,21187382830,4.67875E+11,34236672660,267621774,206728781,264495130,190455296,1.03776E+12,20116769,4.67001E+11,10930101
262,22,superfast,ToddlerFountain,A,7.1011,1.28935E+12,7.4503E+11,1.28084E+11,6730592918,2293514490,146679235,3.33074E+11,5360084262,1.48166E+11,3046941355,551333242,80041732,339483733,65800971,3.32722E+11,34442171,1.47957E+11,9768177
263,22,superfast,TreesAndGrass_1920_1080,A,7.2048,1.71179E+12,9.69688E+11,1.42858E+11,7473163914,1992761679,164360323,4.2501E+11,5173384087,1.75588E+11,12861376130,646970649,94742076,448885191,94347922,4.2449E+11,34295181,1.75304E+11,10694279
264,22,superfast,TunnelFlag,A,6.8743,1.33429E+12,7.61536E+11,1.09425E+11,5256159790,1973856686,144594049,3.48229E+11,4921564310,1.46876E+11,12216808673,638616345,87518464,441894713,84330678,3.47614E+11,35692848,1.46592E+11,9283062
265,22,superfast,Vertical_Carnaby,A,6.4007,9.61801E+11,5.51921E+11,78403487114,2920934233,1719152060,120929820,2.63644E+11,3824216541,1.13498E+11,11070659879,545977208,76845882,399705164,65685801,2.63193E+11,26146859,1.13234E+11,7086739
266,22,superfast,Vertical_bees,A,6.3932,8.96715E+11,5.10638E+11,87841503331,3492795074,2040044019,129258594,2.4257E+11,4151840921,1.11121E+11,2770957528,478123778,73620271,307404837,54150638,2.42378E+11,28925271,1.10977E+11,7341402
267,22,superfast,WalkingInStreet,A,7.2554,1.40514E+12,7.9206E+11,1.39695E+11,7024302876,2131006526,159478311,3.48743E+11,4909046353,1.50952E+11,2904282659,525865866,87104726,326620406,71680071,3.48281E+11,33857951,1.50684E+11,8334362
268,22,superfast,WorldCup_1920x1080_30p,A,6.3279,7.92748E+11,4.47163E+11,77555315687,2822370788,1987673197,118756990,2.16504E+11,4579633851,99024832217,2621945003,460431710,69524899,299624213,50547644,2.16027E+11,28234389,98825336094,6538652
269,22,superfast,WorldCup_far_1920x1080_30p,A,7.0555,1.06168E+12,6.14999E+11,1.04387E+11,4924783310,2136881270,132417521,2.80446E+11,5000353607,1.26768E+11,2979080132,506385833,73462551,322272468,58060979,2.80261E+11,31153410,1.26644E+11,7369675
270,27,superfast,Aerial3200,A,6.3714,1.14288E+12,6.474E+11,1.12172E+11,5256347364,1986125104,153005405,2.97957E+11,4582868327,1.33291E+11,2836575255,502001003,93339571,304679338,58377065,2.97617E+11,34638879,1.33083E+11,7051852
271,27,superfast,Boat,A,6.8668,1.38631E+12,7.88348E+11,1.14017E+11,5619674653,1787071531,145830332,3.59973E+11,4971455388,1.51159E+11,12130585291,614823328,89579130,409794279,80630532,3.59565E+11,29004334,1.50986E+11,8489242
272,27,superfast,BoxingPractice,A,13.0487,3.26578E+12,1.80852E+12,3.22918E+11,11223489090,8360599668,530710572,8.97329E+11,21171413712,4.13107E+11,10149864643,2046861375,317782699,1219732885,196358319,8.95884E+11,103829754,4.12231E+11,20410367
273,27,superfast,Crosswalk,A,12.9287,3.13711E+12,1.78839E+12,3.1525E+11,9868052295,8235443215,482175698,8.68494E+11,20590036201,4.0194E+11,10789938042,2002860151,297004183,1210854844,184737596,8.6783E+11,109241661,4.01289E+11,17002802
274,27,superfast,CrowdRun,A,7.0286,1.55273E+12,8.86906E+11,1.28425E+11,6756465032,2035340850,151851539,3.97953E+11,5144915703,1.66212E+11,12824716588,665932972,90211089,452345467,85176442,3.97588E+11,34294185,1.65925E+11,10391913
275,27,superfast,DinnerSceneCropped,A,6.3581,9.92309E+11,4.76286E+11,96684005361,3758224088,452539986,350608039,2.69599E+11,5112770655,1.22065E+11,8639966109,70169692,55760333,68369590,57889873,2.69126E+11,6332243,1.21759E+11,3620871
276,27,superfast,FoodMarket,A,13.2135,9.6488E+11,4.65862E+11,94013749229,3764573452,451957233,344873917,2.61968E+11,4988023822,1.18856E+11,8475394014,68700678,55927964,68109737,57224587,2.61243E+11,6717919,1.18525E+11,3599825
277,27,superfast,FoodMarket2,A,6.3553,3.49407E+12,1.66024E+12,3.37925E+11,12308622494,1668721645,1278850931,9.58803E+11,21108125885,4.38679E+11,33648435933,261434970,217298760,246370972,207530332,9.57279E+11,20328577,4.37556E+11,10625633
278,27,superfast,MeridianTalk_sdr,A,6.3492,7.87172E+11,4.28533E+11,78587208996,2550878151,2001687725,118429578,2.17247E+11,4653906398,1.00029E+11,2406993474,479267614,67715235,290373932,50342273,2.16807E+11,30322109,99761663232,6562595
279,27,superfast,Motorcycle,A,7.0063,1.04297E+12,5.93596E+11,1.02895E+11,4750244166,2147718422,142162612,2.74111E+11,5228734989,1.233E+11,2773184263,501325378,78546311,309550669,58799077,2.73837E+11,33518974,1.2319E+11,7488602
280,27,superfast,MountainBike,A,7.0351,1.07008E+12,6.11932E+11,1.05583E+11,4946958883,2172476422,144544228,2.81738E+11,5268932439,1.2715E+11,2764989964,497689119,80927192,315906152,61328891,2.81462E+11,33178941,1.26965E+11,9362096
281,27,superfast,Neon1224,A,12.9711,3.0372E+12,1.66474E+12,2.98845E+11,9652757384,7826924104,505483413,8.34797E+11,20319771749,3.83344E+11,9327787043,1859808848,305663330,1170795953,187464511,8.34032E+11,103645616,3.82781E+11,18016092
282,27,superfast,NocturneDance_3840x2160p_8bit,A,13.2943,3.87336E+12,2.20401E+12,3.16592E+11,11626350998,6942005896,411976066,1.06559E+12,19680951626,4.58056E+11,44627875244,2394744980,288181344,1578928522,194339491,1.06475E+12,156630921,4.57547E+11,23570414
283,27,superfast,OldTownCross,A,7.1214,1.19624E+12,6.75682E+11,1.18186E+11,5541284961,2189574151,154802620,3.16294E+11,5406295200,1.42178E+11,2926033417,529103249,85709791,317893159,64040798,3.1605E+11,33478926,1.41999E+11,8687102
284,27,superfast,PedestrianArea,A,6.3449,8.29263E+11,4.64613E+11,81749164592,2992222779,2058155688,120190442,2.27351E+11,4772077435,1.04549E+11,2628108579,503564485,69409514,304677740,50843581,2.27174E+11,30324982,1.04397E+11,6127710
285,27,superfast,PierSeaSide,A,13.27,3.85822E+12,2.141E+12,3.20806E+11,11056424515,6402952457,382909372,1.05718E+12,18902055901,4.54769E+11,38526780330,2259485123,268679367,1461640233,168309419,1.05666E+12,99152367,4.54359E+11,24171424
286,27,superfast,RitualDance,A,6.3314,7.2594E+11,3.96237E+11,71732015953,2300661923,1872741310,115447220,1.99912E+11,4349105995,91314032963,2249867303,423369182,65378540,281467380,46963549,1.99706E+11,28351222,91218447189,5982292
287,27,superfast,Riverbed,A,6.4041,9.70704E+11,5.50081E+11,95071633506,3849839056,2154622289,130771608,2.63575E+11,5203604070,1.2172E+11,2801063377,529577770,73783756,316698684,53884561,2.6318E+11,30467411,1.214E+11,8200487
288,27,superfast,RushFieldCuts,A,7.0206,1.04842E+12,6.00535E+11,1.03195E+11,4674158156,2160023952,127177063,2.79431E+11,5109260248,1.27264E+11,2871146654,526746712,70054918,330118900,58404405,2.79106E+11,35081936,1.27032E+11,7643050
289,27,superfast,Skater227,A,6.3504,961580,1997508,,,29843,14079,806471,43503,302267,7936,18048,7382,,,,,,
290,27,superfast,Tango,A,13.3681,3.43689E+12,1.61593E+12,3.37657E+11,11460433999,1737142222,1303256974,9.46382E+11,20839770716,4.32346E+11,32131026843,269570040,227508356,247377821,201194562,9.44922E+11,19143481,4.31298E+11,10137136
291,27,superfast,TimeLapse,A,13.0925,3.29537E+12,1.81873E+12,3.23768E+11,11486923436,8054337865,489626567,9.01127E+11,20293797006,4.13513E+11,10057440672,1973844079,294450540,1189080719,188173504,9.00152E+11,100220858,4.12664E+11,19942583
292,27,superfast,ToddlerFountain,A,7.0285,1.08835E+12,6.20014E+11,1.07998E+11,5079571313,2159564001,133349764,2.87743E+11,5164282010,1.2981E+11,2862381950,506270053,73053880,321864698,58300569,2.87636E+11,30009122,1.29611E+11,8097126
293,27,superfast,TreesAndGrass_1920_1080,A,7.1124,1.2737E+12,7.30487E+11,1.2637E+11,6472495433,2289334115,147407539,3.25901E+11,5310832917,1.44234E+11,3018775198,543517826,80597084,326808403,65604258,3.25497E+11,33914316,1.43976E+11,8503955
294,27,superfast,TunnelFlag,A,6.3523,9.28428E+11,5.24063E+11,91268115303,3805688204,2174281462,132739117,2.50737E+11,4930762220,1.14243E+11,2674232713,553635640,77740707,306233142,55524322,2.50119E+11,30907385,1.13976E+11,6914396
295,27,superfast,Vertical_Carnaby,A,6.3751,8.70548E+11,4.90837E+11,71202233559,2304452648,1629739516,98943322,2.41076E+11,3652450296,1.03962E+11,10219168009,564478133,63622087,385746693,50327236,2.41002E+11,24260792,1.03793E+11,6710732
296,27,superfast,Vertical_bees,A,6.4061,8.06573E+11,4.5263E+11,79081959410,2833680942,2036877956,125741573,2.20437E+11,3989450897,1.01275E+11,2609004580,469596559,71967613,301433798,52750485,2.20322E+11,27976610,1.01165E+11,7280361
297,27,superfast,WalkingInStreet,A,7.2329,1.27453E+12,6.30839E+11,1.25136E+11,6012964016,573161931,417178238,3.25284E+11,4746303138,1.42031E+11,8998173031,76952982,63581742,88152247,76635609,3.24657E+11,8875092,1.41734E+11,5047908
298,27,superfast,WorldCup_1920x1080_30p,A,6.3472,7.14938E+11,3.91005E+11,70079381930,2263682386,1908470619,113101132,1.96811E+11,4503267041,89986182888,2318174712,445283009,66328135,283072941,44945307,1.96569E+11,32021726,89805011996,5640334
299,27,superfast,WorldCup_far_1920x1080_30p,A,7.0531,9.35511E+11,5.4534E+11,91813268231,4018030418,2568319180,153673938,2.51906E+11,5252698576,1.15077E+11,2970335297,612075831,86076353,356196542,64993208,2.51208E+11,37521992,1.14505E+11,12266288
300,32,superfast,Aerial3200,A,6.3725,1.00677E+12,5.6762E+11,98218416946,4131922501,1948084921,143156119,2.6787E+11,4464112259,1.21238E+11,2726763343,490399776,87692329,295479621,54858024,2.67573E+11,24580411,1.21044E+11,5823338
301,32,superfast,Boat,A,6.3672,1.20442E+12,6.86088E+11,98965374124,4443233219,1774537714,136063132,3.20057E+11,4843026355,1.35923E+11,11697525994,609760259,84558893,410746907,71607648,3.1969E+11,27098949,1.35691E+11,7988024
302,32,superfast,BoxingPractice,A,13.0006,2.83752E+12,1.52229E+12,2.81261E+11,7917926094,7651056310,450518123,7.86281E+11,18839262985,3.61327E+11,9087951073,1832394677,277096938,1126219001,173624621,7.85479E+11,100555814,3.60794E+11,16059708
303,32,superfast,Crosswalk,A,12.9114,2.79402E+12,1.47331E+12,2.80515E+11,7201903883,7837863703,444311693,7.77844E+11,18467746104,3.58625E+11,8992536034,1847863320,273422096,1141884830,169906568,7.77009E+11,101236634,3.58021E+11,15110273
304,32,superfast,CrowdRun,A,7.072,1.29685E+12,7.40088E+11,1.07165E+11,4979065039,1946897636,141839537,3.42055E+11,4942328964,1.44827E+11,11937369287,655766789,86298992,433569718,75028249,3.41643E+11,28675867,1.44511E+11,8500086
305,32,superfast,DinnerSceneCropped,A,6.2705,9.0714E+11,5.06291E+11,77209950660,2388332207,1623389333,119014957,2.52026E+11,4394053925,1.09326E+11,9624972282,550142012,77197686,386546862,62941306,2.51677E+11,37796951,1.09088E+11,6675810
306,32,superfast,FoodMarket,A,13.2082,8.02248E+11,4.39319E+11,79727316411,2696204174,2040172348,114718352,2.20724E+11,4680072581,1.01829E+11,2421362996,490430856,66358616,300622028,47337174,2.20431E+11,27812200,1.0163E+11,5854374
307,32,superfast,FoodMarket2,A,6.3658,3.10035E+12,1.71227E+12,3.04296E+11,10028541068,8317289735,489630574,8.55664E+11,20250809830,3.95361E+11,10117056960,2089914170,304052680,1211484502,187719064,8.54872E+11,109724794,3.94659E+11,19408374
308,32,superfast,MeridianTalk_sdr,A,6.3348,6.93663E+11,3.66803E+11,69077684357,1818873621,1876730446,104037119,1.92617E+11,4254969026,88494207901,2143984690,445341697,59690088,284212705,43799635,1.92484E+11,27354871,88418012268,5533728
309,32,superfast,Motorcycle,A,7.0665,9.23286E+11,5.21264E+11,91003448020,3841025940,2042317313,127169218,2.46522E+11,4775409687,1.11528E+11,2591004977,490215702,70979247,311080367,56072550,2.46313E+11,29595907,1.11344E+11,7365411
310,32,superfast,MountainBike,A,6.9826,9.44406E+11,5.35162E+11,93043072318,3991893507,2105475302,134579783,2.52822E+11,5029893761,1.14849E+11,2667416618,481077314,75230460,306896346,56894657,2.52364E+11,29551301,1.14604E+11,7669095
311,32,superfast,Neon1224,A,12.957,2.74437E+12,1.49202E+12,2.69549E+11,7610490877,7622685943,486438097,7.59079E+11,18495566894,3.47389E+11,8887404781,1881078997,298958992,1119427386,179237009,7.5785E+11,120755605,3.46731E+11,26433644
312,32,superfast,NocturneDance_3840x2160p_8bit,A,13.2215,2.81577E+12,1.53989E+12,2.74482E+11,8083621151,8109116869,474017115,7.7675E+11,19284774720,3.56407E+11,9447814931,2031172353,290229668,1171407001,180579122,7.75658E+11,98529626,3.55716E+11,16344662
313,32,superfast,OldTownCross,A,6.3166,8.93249E+11,4.97124E+11,89289617452,3405118898,2094076537,127160320,2.43006E+11,4838603038,1.11273E+11,2589028185,508421214,72656531,312442476,55011265,2.42493E+11,33521800,1.11051E+11,6788050
314,32,superfast,PedestrianArea,A,6.359,7.24496E+11,3.92686E+11,71449963719,2153777977,1910645285,115221694,2.00447E+11,4451187805,92104684525,2310223161,436051971,66777042,283101009,46854141,2.00198E+11,28394411,91927415318,5760493
315,32,superfast,PierSeaSide,A,13.3017,2.79809E+12,1.2478E+12,2.71275E+11,7198602174,1469646090,1105001247,7.75717E+11,18364699978,3.51026E+11,26352140137,240262710,204745301,219626217,173752673,7.74545E+11,12701531,3.5022E+11,7775762
316,32,superfast,RitualDance,A,6.3146,6.64623E+11,2.9931E+11,64322018170,1707856101,396846546,285643552,1.84839E+11,4087394180,83182519713,6567116279,62157939,50395421,53353502,45666234,1.84312E+11,5684203,82923495820,2808055
317,32,superfast,Riverbed,A,6.3958,1.01608E+12,5.82762E+11,83518513893,3056773460,1923794648,127071144,2.79261E+11,4738939021,1.20754E+11,11739058901,639106687,81774794,420434225,65746116,2.78919E+11,41071522,1.20601E+11,7535233
318,32,superfast,RushFieldCuts,A,7.0422,9.04443E+11,5.07894E+11,88798570701,3561025461,2063254761,117838524,2.44828E+11,4881463944,1.12155E+11,2655473971,487519960,66305284,310561295,51006468,2.44385E+11,29868244,1.11919E+11,7107707
319,32,superfast,Skater227,A,6.3241,0,4252271,,,26059,11454,829749,43804,304431,14586,18300,4283,,,,,,
320,32,superfast,Tango,A,13.2135,2.91658E+12,1.31527E+12,2.88386E+11,7830032235,1532265016,1144513653,8.118E+11,18965112228,3.70551E+11,27860479177,252494148,215134760,226575392,181746088,8.10535E+11,14373813,3.69755E+11,8885488
321,32,superfast,TimeLapse,A,13.1057,3.53968E+12,2.0023E+12,2.9103E+11,9568714502,6914510416,467827233,9.78535E+11,18878828086,4.20758E+11,39486094808,2319182445,334424764,1530478848,222822252,9.77174E+11,174260059,4.19999E+11,26808954
322,32,superfast,ToddlerFountain,A,6.6525,9.25394E+11,5.17634E+11,91578021294,3723487687,2062172441,122609403,2.49602E+11,4893028981,1.13774E+11,2615854365,512771812,67359043,310227042,52015781,2.49554E+11,28328282,1.13639E+11,6916050
323,32,superfast,TreesAndGrass_1920_1080,A,7.0828,1.12685E+12,6.39678E+11,1.11807E+11,5421544445,2153528388,140526796,2.94727E+11,5143318853,1.31911E+11,2700398310,523397226,78855136,319233858,59999640,2.94167E+11,30537911,1.31572E+11,8046766
324,32,superfast,TunnelFlag,A,6.3698,8.01433E+11,4.44692E+11,78864521015,2820720516,2003202131,118490845,2.19253E+11,4577936044,1.00254E+11,2477683153,478076043,66612698,301367798,49992497,2.18974E+11,27796177,1.00037E+11,6379268
325,32,superfast,Vertical_Carnaby,A,6.3654,6.58376E+11,3.54702E+11,64299832634,1754849888,1916329339,126453499,1.8273E+11,3622615462,83659941252,2172191978,440295440,71890073,290826731,52306807,1.82309E+11,36203378,83444144103,7391512
326,32,superfast,Vertical_bees,A,6.4079,7.32373E+11,3.36569E+11,70612926110,2191251409,421683251,306701491,2.02146E+11,3704257431,91682043589,7381909047,66713090,51373822,66871892,52193416,2.01642E+11,4860934,91345223490,3355766
327,32,superfast,WalkingInStreet,A,7.1539,1.11103E+12,6.23554E+11,1.09351E+11,4800338464,2097678257,138538015,2.90754E+11,4781286006,1.30106E+11,2793606048,526054642,77513948,321471140,61320195,2.90332E+11,29923017,1.29828E+11,8062673
328,32,superfast,WorldCup_1920x1080_30p,A,6.3585,6.55716E+11,2.94399E+11,63148990481,1695963357,380662794,279657927,1.82001E+11,4107685307,81795183513,6670487693,63595109,48720667,55697148,43360233,1.81544E+11,5726679,81553560948,2924815
329,32,superfast,WorldCup_far_1920x1080_30p,A,6.3898,8.32109E+11,4.6973E+11,81519709760,3114313875,2039252115,116777208,2.26769E+11,4666081145,1.03872E+11,2662327621,490261666,65567237,304826813,50272999,2.26463E+11,27861938,1.03687E+11,6629335
330,37,superfast,Aerial3200,A,6.3831,8.97628E+11,5.06946E+11,87370009211,3279759800,1927409388,135101506,2.42431E+11,4413433219,1.10448E+11,2712556230,488037239,84770305,296480577,51364158,2.42151E+11,29386810,1.10242E+11,5707306
331,37,superfast,Boat,A,6.3417,8.69791E+11,4.84089E+11,85605172874,3310066675,2090439951,113954985,2.36458E+11,4852961371,1.0836E+11,2517435943,541312886,64781039,314123061,48227827,2.36031E+11,28535024,1.08159E+11,6473196
