vendor,config,config_id,preset,qp,sequence,branch-instructions,branch-misses,cache-misses,cache-references,cycles,dtlb-load-misses,dtlb-loads,dtlb-store-misses,dtlb-stores,instructions,l1-dcache-load-misses,l1-dcache-loads,l1-dcache-stores,l1-icache-load-misses,llc-load-misses,llc-loads,llc-store-misses,llc-stores,ipc,cache_miss_rate,l1d_miss_rate,llc_miss_rate
amd,A,dis_deblock_en_sao,faster,32,NocturneDance_3840x2160p_8bit,276369900722.0,5072375585.0,837662238.0,51326779457.0,940165963520.0,42182153.0,1622633746.0,,,2867089470448.0,18495028536.0,1052808337507.0,,1280007559.0,,,,,3.049556760929273,0.016320179190314633,0.01756732719252143,
amd,A,dis_deblock_en_sao,faster,32,OldTownCross,93359389133.0,2582801548.0,1132034585.0,18659476392.0,377198391719.0,16886464.0,580853720.0,,,930603739892.0,5233132123.0,341052187220.0,,645753246.0,,,,,2.467146627139567,0.060668078847343467,0.01534408022905979,
amd,A,dis_deblock_en_sao,faster,32,PedestrianArea,72780467466.0,1552939742.0,1055977197.0,17518598023.0,284315849091.0,16516590.0,571890929.0,,,738312447660.0,4897381300.0,273635325653.0,,413132931.0,,,,,2.5968036956803306,0.060277494558275586,0.017897474634581443,
amd,A,dis_deblock_en_sao,faster,32,PierSeaSide,281500292670.0,5395543008.0,3601177799.0,63493548657.0,1068791241165.0,54253802.0,2030523022.0,,,2855962132639.0,18802976402.0,1049069019794.0,,1431967682.0,,,,,2.6721421570838797,0.056717223641948374,0.017923488395160347,
amd,A,dis_deblock_en_sao,faster,32,RitualDance,66772711169.0,1271996035.0,872847942.0,15186463725.0,257129734692.0,12113413.0,469131971.0,,,677907330356.0,4607422298.0,249550960759.0,,411898092.0,,,,,2.636440826915735,0.05747539109866079,0.018462851371065438,
amd,A,dis_deblock_en_sao,faster,32,Riverbed,84999618062.0,2210332269.0,1145412251.0,19430927747.0,347705271503.0,17056447.0,590201687.0,,,864166499120.0,5268963237.0,322288745323.0,,478053013.0,,,,,2.4853419546517976,0.05894789306582871,0.01634857969278266,
amd,A,dis_deblock_en_sao,faster,32,RushFieldCuts,91718103558.0,2810933157.0,1104738346.0,20102246945.0,388518108384.0,16664787.0,629046501.0,,,932564310918.0,5389794483.0,341927281826.0,,868920499.0,,,,,2.4003110557623755,0.05495596333198861,0.01576298461537433,
amd,A,dis_deblock_en_sao,faster,32,Skater227,,,27357.0,88786.0,1709007.0,,,,,4537131.0,14927.0,1233209.0,,,,,,,2.654834649594765,0.30812290225936523,0.012104193206504332,
amd,A,dis_deblock_en_sao,faster,32,Tango,301278713153.0,5685193589.0,3999295720.0,65453804513.0,1112368327300.0,46793346.0,2349535273.0,,,2999010596628.0,19146190803.0,1113044371350.0,,2542335294.0,,,,,2.6960589608905523,0.061101042937934745,0.01720164199723483,
amd,A,dis_deblock_en_sao,faster,32,TimeLapse,292505494973.0,6362003916.0,4036967215.0,67169375348.0,1144730961489.0,48061793.0,2363611745.0,,,2978626825396.0,19328993740.0,1098611154371.0,,2772740763.0,,,,,2.602032202851903,0.06010130649696748,0.01759402647888337,
amd,A,dis_deblock_en_sao,faster,32,ToddlerFountain,94845224711.0,2944306093.0,1229998812.0,19508098192.0,398023445232.0,17957685.0,530206926.0,,,958100594227.0,5203515034.0,348395219036.0,,602055396.0,,,,,2.407146125948792,0.06305067771826192,0.014935667166725144,
amd,A,dis_deblock_en_sao,faster,32,TreesAndGrass_1920_1080,117238354666.0,4433679687.0,1093126504.0,21025039383.0,524900695961.0,17115622.0,515292152.0,,,1178539337022.0,5553932223.0,413062923748.0,,689571133.0,,,,,2.2452615248762506,0.051991650721180484,0.013445729218699676,
amd,A,dis_deblock_en_sao,faster,32,TunnelFlag,80280311781.0,2111693578.0,968821406.0,18313374106.0,327915674807.0,14743387.0,594821526.0,,,815561828915.0,5059410090.0,300425198863.0,,530482052.0,,,,,2.487108398813237,0.05290239801755514,0.016840831292275166,
amd,A,dis_deblock_en_sao,faster,32,Vertical_Carnaby,64238116496.0,1038323889.0,244382544.0,12283416389.0,213542971732.0,9713951.0,329081332.0,,,666620988665.0,4644189559.0,244019667992.0,,298474187.0,,,,,3.1217182343122043,0.019895323602222632,0.0190320296606266,
amd,A,dis_deblock_en_sao,faster,32,Vertical_bees,73188444219.0,1712644263.0,971860681.0,17216333297.0,293148929428.0,11824269.0,474635008.0,,,747687321018.0,4925995089.0,276808214867.0,,503403562.0,,,,,2.5505374434657067,0.05644992253776533,0.017795696892040677,
amd,A,dis_deblock_en_sao,faster,32,WalkingInStreet,109951583905.0,3734589930.0,268572523.0,14844386618.0,414920329355.0,16645213.0,457291277.0,,,1123089927793.0,4793108341.0,385261224146.0,,341802078.0,,,,,2.7067604268483554,0.01809253086108216,0.012441190653496928,
amd,A,dis_deblock_en_sao,faster,32,WorldCup_1920x1080_30p,65194580580.0,1291398106.0,884435227.0,15395178427.0,259458903857.0,16646731.0,852816934.0,,,667085518738.0,4571133681.0,246141493995.0,,414873135.0,,,,,2.5710642757731765,0.05744884550664779,0.018571162491980552,
amd,A,dis_deblock_en_sao,faster,32,WorldCup_far_1920x1080_30p,83273437191.0,2445451135.0,1216654213.0,18803283942.0,351052235366.0,22213460.0,905835798.0,,,848345665821.0,5066013494.0,313376858137.0,,574306502.0,,,,,2.416579586614886,0.06470434721684,0.016165882586598894,
amd,A,dis_deblock_en_sao,faster,37,Aerial3200,88332011938.0,2465936992.0,1186461491.0,19573558164.0,372161498719.0,16876571.0,540242355.0,,,907570806188.0,5140559344.0,327647445487.0,,600102455.0,,,,,2.4386477626296856,0.06061552432414454,0.01568930084701045,
amd,A,dis_deblock_en_sao,faster,37,Boat,88693027341.0,2578046382.0,998548362.0,18968027722.0,367544660503.0,14803010.0,498383105.0,,,898476020779.0,5141096196.0,330362368479.0,,614531362.0,,,,,2.444535636973745,0.05264376331767152,0.015561990972730304,
amd,A,dis_deblock_en_sao,faster,37,BoxingPractice,261189967437.0,4159056102.0,3161898375.0,59245845121.0,978452566890.0,46543129.0,2055960767.0,,,2651142934656.0,17986752984.0,977592799194.0,,1462535624.0,,,,,2.709526270734438,0.05336911590242889,0.018399023600449607,
amd,A,dis_deblock_en_sao,faster,37,Crosswalk,262458254699.0,3705451687.0,4336860241.0,57383819730.0,942381916258.0,35907366.0,1813181976.0,,,2642732334898.0,18190760333.0,968088244335.0,,1587908961.0,,,,,2.8043113830024806,0.07557636039924873,0.01879039482138905,
amd,A,dis_deblock_en_sao,faster,37,CrowdRun,93418248282.0,2825568894.0,1018657131.0,19138459727.0,388478793956.0,15846372.0,552129289.0,,,942035453455.0,5202446799.0,345422114374.0,,607353223.0,,,,,2.4249340455934827,0.05322565898879037,0.015061128348508509,
amd,A,dis_deblock_en_sao,faster,37,DinnerSceneCropped,66726939350.0,860941507.0,824960243.0,13805843628.0,236286664511.0,11175821.0,444410353.0,,,663048077276.0,4385386601.0,243717820354.0,,327897300.0,,,,,2.806117216340547,0.05975442466455843,0.0179937051571782,
amd,A,dis_deblock_en_sao,faster,37,FoodMarket,73231854030.0,1476628745.0,950566672.0,16670796967.0,281725150178.0,13373473.0,595599807.0,,,738202762145.0,4792806671.0,274121344692.0,,449195556.0,,,,,2.6202941472516303,0.05701986976877325,0.017484252006662048,
amd,A,dis_deblock_en_sao,faster,37,FoodMarket2,284053165317.0,5744390817.0,4112237309.0,67651300921.0,1099287024940.0,47540562.0,1949066662.0,,,2898853611241.0,19580755827.0,1076602174766.0,,1789927737.0,,,,,2.637030680316837,0.06078578317070468,0.018187549947366478,
amd,A,dis_deblock_en_sao,faster,37,MeridianTalk_sdr,64373647979.0,928325771.0,986000001.0,14245822752.0,232975127045.0,9004396.0,598861423.0,,,650612469963.0,4483828902.0,238449069064.0,,362818558.0,,,,,2.7926263125819943,0.06921327171935882,0.018804136747527143,
amd,A,dis_deblock_en_sao,faster,37,Motorcycle,83086435077.0,2348874948.0,1065608509.0,18313113685.0,344327774097.0,12960040.0,565002492.0,,,845532568520.0,5037494709.0,307245819412.0,,523535436.0,,,,,2.4556037361128076,0.058188275753064546,0.01639564931637033,
amd,A,dis_deblock_en_sao,faster,37,MountainBike,84975580295.0,2419730139.0,1145380847.0,18726450616.0,353318332390.0,16067889.0,678230449.0,,,863560458421.0,5035701543.0,316108533224.0,,665589695.0,,,,,2.444142800571651,0.06116379822780614,0.01593029296501659,
amd,A,dis_deblock_en_sao,faster,37,Neon1224,250356772336.0,3987214697.0,3359700440.0,58550383511.0,930244443095.0,41137635.0,1860980677.0,,,2555991392770.0,18142087079.0,935228637419.0,,1543573992.0,,,,,2.7476556422804372,0.05738135668007717,0.01939855812057646,
amd,A,dis_deblock_en_sao,faster,37,NocturneDance_3840x2160p_8bit,251077069042.0,3534043235.0,796247118.0,46860242684.0,818193932848.0,38513920.0,1563487038.0,,,2609599568914.0,17818743636.0,948678636687.0,,1160181687.0,,,,,3.189463358436805,0.016991954637739663,0.018782697266407387,
amd,A,dis_deblock_en_sao,faster,37,OldTownCross,77745554310.0,1689816254.0,1065261552.0,16783128046.0,300749966820.0,12772023.0,596346506.0,,,781435110089.0,4796625642.0,287431831444.0,,533224555.0,,,,,2.5982882669998495,0.06347216973381126,0.016687872104849046,
amd,A,dis_deblock_en_sao,faster,37,PedestrianArea,66791101003.0,1175616784.0,958726265.0,15473820375.0,250724060683.0,13357603.0,433745867.0,,,678348621373.0,4642204405.0,250138467582.0,,357703678.0,,,,,2.7055585312598383,0.06195795490485006,0.018558538596140556,
amd,A,dis_deblock_en_sao,faster,37,PierSeaSide,255011386422.0,3976059392.0,3620869748.0,58477471035.0,943900880205.0,43546405.0,1801286157.0,,,2599112397112.0,18171886853.0,947486332469.0,,1297360382.0,,,,,2.753586156787474,0.06191905504656371,0.019179049058836477,
amd,A,dis_deblock_en_sao,faster,37,RitualDance,61952044580.0,987750734.0,874585968.0,14647538428.0,231410714851.0,11693203.0,451683269.0,,,629657705241.0,4454214939.0,230552963964.0,,329174385.0,,,,,2.7209531142342396,0.05970873347074861,0.01931970364820601,
amd,A,dis_deblock_en_sao,faster,37,Riverbed,76539588734.0,1695474654.0,1055160952.0,17959937596.0,298823771545.0,12881856.0,564841461.0,,,777061541154.0,4994426449.0,289050362606.0,,774867977.0,,,,,2.6004006881259176,0.058750813935734565,0.01727874133757038,
amd,A,dis_deblock_en_sao,faster,37,RushFieldCuts,80281799422.0,2097606520.0,1065595172.0,18472716886.0,327234246654.0,14734528.0,576364546.0,,,817248953474.0,5055728079.0,302062181969.0,,787433403.0,,,,,2.4974432286059454,0.05768481044645833,0.01673737521871857,
amd,A,dis_deblock_en_sao,faster,37,Skater227,,,27268.0,89813.0,2589221.0,,,,,1681853.0,14450.0,1243762.0,,1194.0,,,,,0.6495594620930388,0.3036086089986973,0.01161797835920377,
amd,A,dis_deblock_en_sao,faster,37,Tango,272004908062.0,4144063459.0,3932666034.0,59226007466.0,979149370156.0,40929476.0,1988361258.0,,,2731369089581.0,18618790323.0,1003433285352.0,,2238612978.0,,,,,2.7895326012882316,0.06640099851838964,0.01855508542002233,
amd,A,dis_deblock_en_sao,faster,37,TimeLapse,266207169582.0,4771830428.0,3746498926.0,62108893455.0,1004646797858.0,43720093.0,2150449998.0,,,2713065655837.0,18804170377.0,996738412173.0,,2478106370.0,,,,,2.700516899692018,0.06032145668018487,0.01886570252269583,
amd,A,dis_deblock_en_sao,faster,37,ToddlerFountain,80604779694.0,2099249987.0,1538010761.0,18215461473.0,326656799170.0,19645531.0,457708134.0,,,818456879934.0,5077444807.0,301927099811.0,,551186392.0,,,,,2.505555929077893,0.0844343561254118,0.016816790576859027,
amd,A,dis_deblock_en_sao,faster,37,TreesAndGrass_1920_1080,102830501775.0,3460246829.0,1055756169.0,19938925536.0,440575078907.0,15888869.0,545258278.0,,,1035728501031.0,5268391373.0,371443096648.0,,660144847.0,,,,,2.3508558486796063,0.05294950157137695,0.014183575951588135,
amd,A,dis_deblock_en_sao,faster,37,TunnelFlag,71700006838.0,1549918769.0,920031961.0,16409865011.0,279423578878.0,11821762.0,427584624.0,,,727580499404.0,4734902155.0,268374971915.0,,481627551.0,,,,,2.6038622163724816,0.056065784842427184,0.017642860365159697,
amd,A,dis_deblock_en_sao,faster,37,Vertical_Carnaby,60327061645.0,803733151.0,212600644.0,11400181154.0,194044663320.0,8505727.0,333183966.0,,,625453856942.0,4473243939.0,227606217445.0,,279125913.0,,,,,3.2232468867776127,0.018648882954408533,0.01965343473132907,
amd,A,dis_deblock_en_sao,faster,37,Vertical_bees,67654676203.0,1369697334.0,929890608.0,16015304697.0,262804718941.0,9233473.0,405276980.0,,,691524654827.0,4699654995.0,255173197793.0,,467303430.0,,,,,2.631325105628138,0.05806262357120111,0.018417510285748836,
amd,A,dis_deblock_en_sao,faster,37,WalkingInStreet,94907181593.0,2802070867.0,232414716.0,14428611042.0,348292945719.0,13804364.0,509688383.0,,,975141461734.0,4732689771.0,343507746402.0,,338361015.0,,,,,2.7997737930665307,0.01610790638984362,0.013777534336769894,
amd,A,dis_deblock_en_sao,faster,37,WorldCup_1920x1080_30p,61306735368.0,1026036758.0,891826163.0,14492202885.0,234109111409.0,12132821.0,537454870.0,,,625748663784.0,4508158637.0,229286745013.0,,414455724.0,,,,,2.6728932505783027,0.06153834376160129,0.01966166267807761,
amd,A,dis_deblock_en_sao,faster,37,WorldCup_far_1920x1080_30p,75058469790.0,1903245438.0,1172497400.0,17760420845.0,305910041011.0,19201066.0,940224920.0,,,766166271777.0,4844937975.0,284170771977.0,,548280001.0,,,,,2.5045476416691073,0.06601743338362881,0.01704938879284931,
amd,A,dis_deblock_en_sao,superfast,22,Aerial3200,128474003919.0,5012617192.0,1073209154.0,20393480390.0,588892737451.0,16747912.0,476998880.0,,,1301461613065.0,4974507706.0,436291252696.0,,642795683.0,,,,,2.210014711165105,0.052625110254660164,0.011401804815615106,
amd,A,dis_deblock_en_sao,superfast,22,Boat,128995345601.0,5356435246.0,1014992676.0,22118881170.0,595688019374.0,18361753.0,431241128.0,,,1304223461178.0,6029699496.0,446077490381.0,,705203188.0,,,,,2.189440476826426,0.045888065865494224,0.01351715705459597,
amd,A,dis_deblock_en_sao,superfast,22,BoxingPractice,396110926467.0,12934320999.0,3580521680.0,83564862843.0,1687116272820.0,56805726.0,1655914112.0,,,4036123435460.0,24142072865.0,1468327631409.0,,2609677662.0,,,,,2.3923208497738306,0.04284721542267128,0.016441884187545653,
amd,A,dis_deblock_en_sao,superfast,22,Crosswalk,391049610793.0,11883335986.0,3896993196.0,83978878141.0,1635442680814.0,61051450.0,1849006562.0,,,3980966883389.0,24171103476.0,1459925981470.0,,2341278918.0,,,,,2.434183068652443,0.04640444457303863,0.01655638969563519,
amd,A,dis_deblock_en_sao,superfast,22,CrowdRun,151928505949.0,6618993344.0,1109799244.0,23644339911.0,706467162701.0,21710770.0,467468294.0,,,1523488050572.0,6452271815.0,509547398101.0,,745212908.0,,,,,2.1564881299610947,0.046937205613580724,0.012662750980667478,
amd,A,dis_deblock_en_sao,superfast,22,DinnerSceneCropped,131626388263.0,5230832331.0,1010142367.0,22991326147.0,581744086214.0,25812135.0,866018903.0,,,1320367266264.0,6213345793.0,462749537848.0,,667676113.0,,,,,2.2696702855322033,0.04393580259535431,0.013427016744079184,
amd,A,dis_deblock_en_sao,superfast,22,FoodMarket,124054099673.0,4799272511.0,997698554.0,22544381129.0,553663228496.0,23384325.0,721714550.0,,,1254759060992.0,6187611881.0,441971211615.0,,651219660.0,,,,,2.266285706566596,0.04425486547140604,0.014000033754212058,
amd,A,dis_deblock_en_sao,superfast,22,FoodMarket2,408040313295.0,13787339123.0,3530912799.0,85324220423.0,1785226531336.0,119046561.0,6185062209.0,,,4174709385890.0,24188616043.0,1524131472102.0,,2425375651.0,,,,,2.338475993164742,0.04138230365885894,0.015870426197315095,
amd,A,dis_deblock_en_sao,superfast,22,MeridianTalk_sdr,100251634265.0,3185424959.0,1003925291.0,20657340397.0,420496944471.0,14281825.0,519367671.0,,,1010953870437.0,5832777152.0,366852854560.0,,589242011.0,,,,,2.404188386455021,0.04859896151712719,0.015899500520435584,
amd,A,dis_deblock_en_sao,superfast,22,Motorcycle,115595630851.0,4390483769.0,1059686379.0,21469495930.0,528473097995.0,20607185.0,527522328.0,,,1171845050850.0,5918425818.0,409489261139.0,,608517701.0,,,,,2.2174166580965435,0.04935776705960138,0.01445318932549737,
amd,A,dis_deblock_en_sao,superfast,22,MountainBike,118848072993.0,4602573850.0,1177810385.0,22017206159.0,547423233668.0,20725575.0,513382579.0,,,1204429492332.0,5915604330.0,420336731119.0,,801242749.0,,,,,2.200179711521816,0.05349499734409059,0.014073488924586167,
amd,A,dis_deblock_en_sao,superfast,22,Neon1224,334895889888.0,9310366658.0,3224454361.0,76289738512.0,1385755580621.0,45278356.0,1666900411.0,,,3401596006165.0,23120153900.0,1252852728758.0,,2118568932.0,,,,,2.454686853680675,0.042265898715759906,0.018454007697233397,
amd,A,dis_deblock_en_sao,superfast,22,NocturneDance_3840x2160p_8bit,351593714651.0,10465587345.0,747328136.0,62026255153.0,1314818838095.0,49807426.0,1484413484.0,,,3623989544985.0,23117768958.0,1334908941949.0,,1386049486.0,,,,,2.7562653043788794,0.012048577399305628,0.017317862088965772,
amd,A,dis_deblock_en_sao,superfast,22,OldTownCross,153980320103.0,6651752738.0,1260093509.0,23982952546.0,698011886501.0,22716478.0,480685489.0,,,1534389247476.0,6402950905.0,516701965834.0,,887746992.0,,,,,2.1982279630904276,0.05254121679068097,0.012391961572402969,
amd,A,dis_deblock_en_sao,superfast,22,PedestrianArea,102893458123.0,3496217073.0,1055047466.0,21104738589.0,445760958281.0,19395854.0,464451147.0,,,1047527480634.0,5895810695.0,378590619401.0,,513880635.0,,,,,2.3499758360929777,0.04999102270567337,0.015573050130846498,
amd,A,dis_deblock_en_sao,superfast,22,PierSeaSide,375729439555.0,11452469830.0,3830521500.0,78398983939.0,1571895662974.0,61574513.0,1884423562.0,,,3795639407291.0,23352550881.0,1382912176285.0,,1830797438.0,,,,,2.4146891531653663,0.04885932581703379,0.016886503193379466,
amd,A,dis_deblock_en_sao,superfast,22,RitualDance,80303104723.0,2223010377.0,837073487.0,17806576681.0,332608415469.0,13581186.0,404758274.0,,,811432934467.0,5291644087.0,298727434172.0,,496289075.0,,,,,2.439604341708629,0.047009231588752004,0.017713954199309326,
amd,A,dis_deblock_en_sao,superfast,22,Riverbed,116718502420.0,4353657615.0,1038579837.0,22595836004.0,519040162110.0,18331164.0,438594823.0,,,1191319848099.0,6181075036.0,423917467367.0,,720091707.0,,,,,2.295236351761396,0.04596332867773278,0.014580845357449803,
amd,A,dis_deblock_en_sao,superfast,22,RushFieldCuts,117600863981.0,4525513020.0,1085373465.0,21968910192.0,532926310224.0,17968503.0,516843657.0,,,1192733928194.0,5986601017.0,420890544498.0,,922833941.0,,,,,2.2380841503071394,0.04940497528162502,0.01422365290752795,
amd,A,dis_deblock_en_sao,superfast,22,Skater227,0.0,,27496.0,87978.0,5539986.0,,,,,1390473.0,13928.0,1254874.0,,2070.0,,,,,0.2509885404042537,0.31253267862420153,0.011099122302318798,
amd,A,dis_deblock_en_sao,superfast,22,Tango,448986967933.0,15423273191.0,4063337665.0,84638217545.0,1914638166755.0,43591090.0,1181690476.0,,,4552961496016.0,24272139346.0,1624605512062.0,,3603622128.0,,,,,2.3779748962868155,0.04800830857336553,0.014940328077056099,
amd,A,dis_deblock_en_sao,superfast,22,TimeLapse,380725828800.0,12243918525.0,3341930271.0,80502352509.0,1619629039341.0,55234847.0,1748971557.0,,,3872514591069.0,23498396483.0,1404375193977.0,,2580746571.0,,,,,2.3909886134448795,0.04151344857439264,0.016732278228623314,
amd,A,dis_deblock_en_sao,superfast,22,ToddlerFountain,128289442362.0,5298302478.0,1009219009.0,22277116056.0,588068510589.0,18733551.0,409377849.0,,,1291508675147.0,6048656645.0,448962090892.0,,731032244.0,,,,,2.196187437163479,0.04530294704498711,0.013472533132992365,
amd,A,dis_deblock_en_sao,superfast,22,TreesAndGrass_1920_1080,141365360139.0,5847761251.0,1026068642.0,22403456148.0,663549448775.0,18763604.0,463562201.0,,,1425609127502.0,6104530276.0,476185352726.0,,647069363.0,,,,,2.148459515916806,0.045799569281706524,0.012819651509761125,
amd,A,dis_deblock_en_sao,superfast,22,TunnelFlag,108085684643.0,3947012727.0,933444704.0,21406748688.0,477885510044.0,16869544.0,512546289.0,,,1096181784395.0,5874440735.0,390442896047.0,,627092494.0,,,,,2.293816743458223,0.04360516011117849,0.015045582323241598,
amd,A,dis_deblock_en_sao,superfast,22,Vertical_Carnaby,76236484232.0,1888512663.0,211295231.0,13329021477.0,273726012779.0,10069076.0,250356279.0,,,790215915402.0,4406718842.0,292099929435.0,,332181304.0,,,,,2.886886443050635,0.015852268777914583,0.015086339974555222,
amd,A,dis_deblock_en_sao,superfast,22,Vertical_bees,87966813097.0,2701609727.0,932157267.0,18836253303.0,375864854024.0,13170899.0,340839799.0,,,898699443212.0,4797713023.0,329455629100.0,,573881637.0,,,,,2.3910174989508746,0.04948740346635378,0.014562546817324967,
amd,A,dis_deblock_en_sao,superfast,22,WalkingInStreet,139220128347.0,5464529206.0,233628306.0,15359314971.0,543843937283.0,19318317.0,393811380.0,,,1406363930152.0,5230505993.0,451288261338.0,,338576808.0,,,,,2.5859696757457287,0.015210854549250067,0.011590166288598684,
amd,A,dis_deblock_en_sao,superfast,22,WorldCup_1920x1080_30p,77736818016.0,2205072482.0,1114329192.0,18545980680.0,326904040618.0,14549720.0,371782617.0,,,794325444471.0,5516899158.0,293690743516.0,,547439388.0,,,,,2.429842846143343,0.0600846733978157,0.018784722636991942,
amd,A,dis_deblock_en_sao,superfast,22,WorldCup_far_1920x1080_30p,104516405594.0,3842289430.0,1042547614.0,21426357160.0,470373617390.0,17740360.0,405177804.0,,,1063339548042.0,5778577685.0,380544920004.0,,769778030.0,,,,,2.2606275282662276,0.0486572498635601,0.015185008079832625,
amd,A,dis_deblock_en_sao,superfast,27,Aerial3200,112392202409.0,4043917818.0,1065782588.0,20566234841.0,503643780085.0,25897596.0,1184311434.0,,,1145139407909.0,4956541143.0,396602237871.0,,638640583.0,,,,,2.273709024492936,0.051821959451484025,0.012497511788151278,
amd,A,dis_deblock_en_sao,superfast,27,Boat,112643346994.0,4305800787.0,1008799157.0,21400799170.0,505819621350.0,17376828.0,462481599.0,,,1141116379859.0,5920065617.0,402860313164.0,,689336610.0,,,,,2.255974920097868,0.04713838716893113,0.014695082696294302,
amd,A,dis_deblock_en_sao,superfast,27,BoxingPractice,323538589027.0,8240249769.0,3915860211.0,76128615728.0,1300205467977.0,44575656.0,1389236946.0,,,3271141076770.0,23123051436.0,1216926731027.0,,2500611788.0,,,,,2.515864728564474,0.051437428272582554,0.019001186223007675,
amd,A,dis_deblock_en_sao,superfast,27,Crosswalk,315663152803.0,6852492937.0,3861908927.0,72672307861.0,1203957827545.0,42255057.0,1686898190.0,,,3141096094591.0,22708893824.0,1174495778852.0,,1888664601.0,,,,,2.6089751839531075,0.05314141026574601,0.01933501527455177,
amd,A,dis_deblock_en_sao,superfast,27,CrowdRun,127007865590.0,5085817430.0,1047068608.0,22180987828.0,573215995236.0,18181634.0,447395495.0,,,1276583361974.0,6037733335.0,445372330642.0,,689570731.0,,,,,2.227054674998061,0.047205679752379694,0.013556597299829257,
amd,A,dis_deblock_en_sao,superfast,27,DinnerSceneCropped,98392045178.0,2957122785.0,948082795.0,20721339683.0,412863628173.0,22152392.0,961471711.0,,,996724812610.0,5950020447.0,366361281154.0,,566390407.0,,,,,2.4141744261190956,0.04575393336068019,0.01624085500590579,
amd,A,dis_deblock_en_sao,superfast,27,FoodMarket,95763752225.0,2989708925.0,940321161.0,20497653126.0,406874849247.0,19951724.0,839133929.0,,,968701660862.0,5870591861.0,356673944684.0,,576866362.0,,,,,2.380834457216435,0.04587457672445735,0.01645926748644656,
amd,A,dis_deblock_en_sao,superfast,27,FoodMarket2,344131948034.0,9638071355.0,3984013665.0,80563674393.0,1432375816784.0,52367579.0,1711162141.0,,,3509050195042.0,23347843889.0,1308014425120.0,,2789434342.0,,,,,2.449811113762443,0.04945173733717093,0.01784983669951348,
amd,A,dis_deblock_en_sao,superfast,27,MeridianTalk_sdr,78818183537.0,1853568447.0,940483679.0,18139097292.0,309201849311.0,11253694.0,618355669.0,,,789154204803.0,5544487826.0,293823711517.0,,480358439.0,,,,,2.552229899534839,0.051848427948770495,0.018870117041861707,
amd,A,dis_deblock_en_sao,superfast,27,Motorcycle,103067769593.0,3666226249.0,1053308577.0,20534778116.0,460085645629.0,17439341.0,439039110.0,,,1044735428241.0,5661417708.0,371589044861.0,,587998023.0,,,,,2.270741193876422,0.05129388645204293,0.015235695955777603,
amd,A,dis_deblock_en_sao,superfast,27,MountainBike,105751703271.0,3808282744.0,1098934025.0,21197274886.0,473985749130.0,19028171.0,565787275.0,,,1071939623263.0,5838330365.0,381706971271.0,,752624283.0,,,,,2.26154399205154,0.05184317469628157,0.01529532024411199,
amd,A,dis_deblock_en_sao,superfast,27,Neon1224,299240867942.0,7101518318.0,3134966537.0,69362038038.0,1191707800953.0,42522857.0,1578932176.0,,,3041446473384.0,21816103342.0,1124980819384.0,,1909406534.0,,,,,2.5521746781818306,0.04519715143436974,0.019392422489430294,
amd,A,dis_deblock_en_sao,superfast,27,NocturneDance_3840x2160p_8bit,307752738243.0,7453204984.0,663507661.0,57518650600.0,1104464478555.0,43514909.0,1293360354.0,,,3179802682766.0,21966755364.0,1178630371382.0,,1343802359.0,,,,,2.8790447719298493,0.01153552202770209,0.01863752699520456,
amd,A,dis_deblock_en_sao,superfast,27,OldTownCross,118341592579.0,4247809103.0,1110862204.0,22458918199.0,518414182597.0,19943450.0,570519686.0,,,1197842685088.0,6077114172.0,425300663650.0,,818067159.0,,,,,2.3105901136566085,0.049461964025028685,0.014288983515438726,
amd,A,dis_deblock_en_sao,superfast,27,PedestrianArea,81909549575.0,2207773431.0,971359942.0,18927064778.0,335226721095.0,17008247.0,426381677.0,,,830644086489.0,5544427654.0,308809918207.0,,450628545.0,,,,,2.4778576235681506,0.051321214007206586,0.01795417610351325,
amd,A,dis_deblock_en_sao,superfast,27,PierSeaSide,315480784499.0,7519981013.0,3423094027.0,69772220952.0,1250970747507.0,55272218.0,1747469530.0,,,3188887727841.0,21954717851.0,1175845884143.0,,1553116002.0,,,,,2.5491305325851803,0.049060987027414925,0.01867142467144103,
amd,A,dis_deblock_en_sao,superfast,27,RitualDance,71842263916.0,1665968999.0,878680583.0,16778137784.0,285477039686.0,14412618.0,531843366.0,,,727412551642.0,5114160150.0,268560522374.0,,375518495.0,,,,,2.548059740433384,0.052370566645240514,0.019042858960774477,
amd,A,dis_deblock_en_sao,superfast,27,Riverbed,95389022744.0,2977516333.0,1033567681.0,21068593891.0,406282147800.0,14337051.0,521083052.0,,,972917234862.0,5966339365.0,359087721827.0,,879248034.0,,,,,2.3946836948911097,0.049057269144169864,0.016615269758163555,
amd,A,dis_deblock_en_sao,superfast,27,RushFieldCuts,103388048035.0,3616394621.0,1065535199.0,21290901358.0,454617577968.0,16228399.0,468708218.0,,,1050034002069.0,5950611238.0,379332999185.0,,891444914.0,,,,,2.309708319599799,0.05004650489349188,0.015687038171698576,
amd,A,dis_deblock_en_sao,superfast,27,Skater227,,,28159.0,89056.0,2796393.0,,,,,1154821.0,14542.0,1250301.0,,,,,,,0.41296806278659687,0.31619430470715054,0.01163079930352771,
amd,A,dis_deblock_en_sao,superfast,27,Tango,343917353066.0,8788696979.0,3798486839.0,76941069656.0,1366321806524.0,45217302.0,1997507475.0,,,3451108571549.0,23153129741.0,1284197655513.0,,3092678798.0,,,,,2.525838755606789,0.04936878127614889,0.01802925713312488,
