video_name,qp,preset,bitrate_kbps,psnr_y,psnr_u,psnr_v
MountainBike_2k,37,placebo,16699.44,32.0569,39.1707,38.7447
OldTownCross_1080p50,22,ultrafast,158161.61,40.1557,40.5560,41.9008
OldTownCross_1080p50,27,ultrafast,70016.00,36.7249,38.5579,40.2689
OldTownCross_1080p50,32,ultrafast,32665.60,34.4359,37.8678,39.1541
OldTownCross_1080p50,37,ultrafast,17187.60,32.3274,37.3205,38.2526
OldTownCross_1080p50,22,superfast,156215.61,40.5029,40.6762,42.0394
OldTownCross_1080p50,27,superfast,66196.41,36.8894,38.5789,40.3307
OldTownCross_1080p50,32,superfast,30964.40,34.7125,37.8036,39.0817
OldTownCross_1080p50,37,superfast,16772.80,32.6288,37.2120,38.1056
OldTownCross_1080p50,22,veryfast,156464.41,40.5276,40.6964,42.0582
OldTownCross_1080p50,27,veryfast,66172.80,36.9297,38.5931,40.3503
OldTownCross_1080p50,32,veryfast,30923.60,34.7493,37.8204,39.1070
OldTownCross_1080p50,37,veryfast,16750.80,32.6555,37.2233,38.1395
OldTownCross_1080p50,22,faster,156464.41,40.5276,40.6964,42.0582
OldTownCross_1080p50,27,faster,66172.80,36.9297,38.5931,40.3503
OldTownCross_1080p50,32,faster,30923.60,34.7493,37.8204,39.1070
OldTownCross_1080p50,37,faster,16750.80,32.6555,37.2233,38.1395
OldTownCross_1080p50,22,fast,156465.61,40.5276,40.6964,42.0582
OldTownCross_1080p50,27,fast,66174.01,36.9297,38.5931,40.3503
OldTownCross_1080p50,32,fast,30924.80,34.7493,37.8204,39.1070
OldTownCross_1080p50,37,fast,16752.00,32.6555,37.2233,38.1395
OldTownCross_1080p50,22,medium,156564.41,40.5407,40.6961,42.0587
OldTownCross_1080p50,27,medium,66292.01,36.9352,38.5951,40.3466
OldTownCross_1080p50,32,medium,30908.40,34.7537,37.8153,39.0954
OldTownCross_1080p50,37,medium,16761.60,32.6604,37.2151,38.1284
OldTownCross_1080p50,22,slow,135430.41,40.1945,39.6515,41.6810
OldTownCross_1080p50,27,slow,51704.80,36.4708,38.3772,40.0196
OldTownCross_1080p50,32,slow,27077.60,34.5032,37.5953,38.6986
OldTownCross_1080p50,37,slow,14439.60,32.3102,36.9476,37.6942
OldTownCross_1080p50,22,slower,135382.00,40.2059,39.6548,41.6878
OldTownCross_1080p50,27,slower,51565.60,36.4747,38.3866,40.0310
OldTownCross_1080p50,32,slower,27004.40,34.5114,37.6049,38.7136
OldTownCross_1080p50,37,slower,14451.20,32.3219,36.9647,37.7073
OldTownCross_1080p50,22,veryslow,135383.20,40.2059,39.6548,41.6878
OldTownCross_1080p50,27,veryslow,51566.80,36.4747,38.3866,40.0310
OldTownCross_1080p50,32,veryslow,27005.60,34.5114,37.6049,38.7136
OldTownCross_1080p50,37,veryslow,14452.40,32.3219,36.9647,37.7073
OldTownCross_1080p50,22,placebo,135975.61,40.2164,39.6917,41.7119
OldTownCross_1080p50,27,placebo,51682.00,36.4770,38.3878,40.0370
OldTownCross_1080p50,32,placebo,27063.60,34.5094,37.6020,38.7142
OldTownCross_1080p50,37,placebo,14419.20,32.3175,36.9638,37.7125
PedestrianArea_1080p25,22,ultrafast,18896.80,43.4554,46.7443,48.7823
PedestrianArea_1080p25,27,ultrafast,8737.60,41.6678,44.8352,46.6713
PedestrianArea_1080p25,32,ultrafast,5163.00,39.8380,43.1894,44.7730
PedestrianArea_1080p25,37,ultrafast,3242.00,37.7678,41.7891,43.1090
PedestrianArea_1080p25,22,superfast,18135.20,43.5868,46.7118,48.7307
PedestrianArea_1080p25,27,superfast,8355.80,41.8413,44.7346,46.5418
PedestrianArea_1080p25,32,superfast,5020.20,40.0409,43.0555,44.6017
PedestrianArea_1080p25,37,superfast,3193.80,37.9375,41.6754,42.9764
PedestrianArea_1080p25,22,veryfast,18098.00,43.6225,46.7424,48.7718
PedestrianArea_1080p25,27,veryfast,8370.60,41.8955,44.7670,46.5910
PedestrianArea_1080p25,32,veryfast,5033.60,40.1017,43.0738,44.6328
PedestrianArea_1080p25,37,veryfast,3197.20,37.9764,41.6860,42.9917
PedestrianArea_1080p25,22,faster,18098.00,43.6225,46.7424,48.7718
PedestrianArea_1080p25,27,faster,8370.60,41.8955,44.7670,46.5910
PedestrianArea_1080p25,32,faster,5033.60,40.1017,43.0738,44.6328
PedestrianArea_1080p25,37,faster,3197.20,37.9764,41.6860,42.9917
PedestrianArea_1080p25,22,fast,18098.60,43.6225,46.7424,48.7718
PedestrianArea_1080p25,27,fast,8371.20,41.8955,44.7670,46.5910
PedestrianArea_1080p25,32,fast,5034.20,40.1017,43.0738,44.6328
PedestrianArea_1080p25,37,fast,3197.80,37.9764,41.6860,42.9917
PedestrianArea_1080p25,22,medium,18072.20,43.6264,46.7365,48.7715
PedestrianArea_1080p25,27,medium,8360.80,41.8964,44.7586,46.5922
PedestrianArea_1080p25,32,medium,4999.80,40.1061,43.0787,44.6376
PedestrianArea_1080p25,37,medium,3171.80,37.9749,41.6804,42.9912
PedestrianArea_1080p25,22,slow,13196.60,43.2215,46.3858,48.4862
PedestrianArea_1080p25,27,slow,7346.60,41.6624,44.3225,46.2559
PedestrianArea_1080p25,32,slow,4473.60,39.8145,42.5493,44.1237
PedestrianArea_1080p25,37,slow,2845.00,37.5984,41.1973,42.4774
PedestrianArea_1080p25,22,slower,13177.40,43.2270,46.3949,48.4911
PedestrianArea_1080p25,27,slower,7331.40,41.6677,44.3463,46.2433
PedestrianArea_1080p25,32,slower,4467.80,39.8294,42.5620,44.1388
PedestrianArea_1080p25,37,slower,2836.20,37.6257,41.2254,42.4795
PedestrianArea_1080p25,22,veryslow,13178.00,43.2270,46.3949,48.4911
PedestrianArea_1080p25,27,veryslow,7332.00,41.6677,44.3463,46.2433
PedestrianArea_1080p25,32,veryslow,4468.40,39.8294,42.5620,44.1388
PedestrianArea_1080p25,37,veryslow,2836.80,37.6257,41.2254,42.4795
PedestrianArea_1080p25,22,placebo,13166.00,43.2245,46.3937,48.4943
PedestrianArea_1080p25,27,placebo,7348.80,41.6696,44.3373,46.2529
PedestrianArea_1080p25,32,placebo,4481.00,39.8297,42.5634,44.1302
PedestrianArea_1080p25,37,placebo,2857.20,37.6182,41.2254,42.5114
RitualDance_2k,22,ultrafast,33797.09,46.5855,48.4907,49.1172
RitualDance_2k,27,ultrafast,20231.81,44.0886,46.3736,46.8235
RitualDance_2k,32,ultrafast,12119.07,41.3076,44.5101,44.7799
RitualDance_2k,37,ultrafast,7369.34,38.5263,42.9471,42.9441
RitualDance_2k,22,superfast,29735.53,47.1069,48.6422,49.3224
RitualDance_2k,27,superfast,18002.55,44.6761,46.4084,46.8689
RitualDance_2k,32,superfast,11097.19,41.9134,44.4060,44.6749
RitualDance_2k,37,superfast,6926.60,39.0637,42.8075,42.7543
RitualDance_2k,22,veryfast,29769.51,47.1986,48.7157,49.4406
RitualDance_2k,27,veryfast,18115.83,44.7821,46.4746,46.9549
RitualDance_2k,32,veryfast,11038.66,42.0105,44.4491,44.7360
RitualDance_2k,37,veryfast,6958.22,39.1197,42.7778,42.7932
RitualDance_2k,22,faster,29769.51,47.1986,48.7157,49.4406
RitualDance_2k,27,faster,18115.83,44.7821,46.4746,46.9549
RitualDance_2k,32,faster,11038.66,42.0105,44.4491,44.7360
RitualDance_2k,37,faster,6958.22,39.1197,42.7778,42.7932
RitualDance_2k,22,fast,29770.93,47.1986,48.7157,49.4406
RitualDance_2k,27,fast,18117.25,44.7821,46.4746,46.9549
RitualDance_2k,32,fast,11040.08,42.0105,44.4491,44.7360
RitualDance_2k,37,fast,6959.64,39.1197,42.7778,42.7932
RitualDance_2k,22,medium,29786.03,47.2052,48.7256,49.4408
RitualDance_2k,27,medium,17987.92,44.7888,46.4757,46.9528
RitualDance_2k,32,medium,11068.40,42.0196,44.4396,44.7279
RitualDance_2k,37,medium,6951.62,39.1269,42.7739,42.7783
RitualDance_2k,22,slow,27166.43,47.0157,48.3629,49.0806
RitualDance_2k,27,slow,16392.09,44.4892,45.9904,46.4745
RitualDance_2k,32,slow,10011.59,41.6397,43.6938,44.1092
RitualDance_2k,37,slow,6185.09,38.6534,42.2079,42.1927
RitualDance_2k,22,slower,27066.37,47.0250,48.3787,49.0952
RitualDance_2k,27,slower,16302.41,44.4991,46.0132,46.5004
RitualDance_2k,32,slower,9954.48,41.6628,43.7407,44.1401
RitualDance_2k,37,slower,6204.44,38.6832,42.2682,42.2567
RitualDance_2k,22,veryslow,27067.79,47.0250,48.3787,49.0952
RitualDance_2k,27,veryslow,16303.82,44.4991,46.0132,46.5004
RitualDance_2k,32,veryslow,9955.90,41.6628,43.7407,44.1401
RitualDance_2k,37,veryslow,6205.86,38.6832,42.2682,42.2567
RitualDance_2k,22,placebo,27135.28,47.0293,48.3848,49.1079
RitualDance_2k,27,placebo,16348.19,44.5042,46.0197,46.4983
RitualDance_2k,32,placebo,9987.99,41.6556,43.7371,44.1447
RitualDance_2k,37,placebo,6180.37,38.6686,42.2430,42.2234
Riverbed_1080p25,22,ultrafast,41271.60,42.3562,44.9598,46.6971
Riverbed_1080p25,27,ultrafast,21760.00,39.7824,42.5031,44.3149
Riverbed_1080p25,32,ultrafast,12314.60,37.2398,40.7705,42.6770
Riverbed_1080p25,37,ultrafast,7081.00,34.6757,39.5115,41.6338
Riverbed_1080p25,22,superfast,41182.00,42.5070,45.0560,46.7954
Riverbed_1080p25,27,superfast,21637.80,39.9106,42.5277,44.3314
Riverbed_1080p25,32,superfast,12244.80,37.3729,40.7493,42.6572
Riverbed_1080p25,37,superfast,7083.60,34.7898,39.4860,41.6321
Riverbed_1080p25,22,veryfast,41171.80,42.5345,45.0617,46.7996
Riverbed_1080p25,27,veryfast,21651.80,39.9499,42.5307,44.3386
Riverbed_1080p25,32,veryfast,12270.00,37.4131,40.7492,42.6524
Riverbed_1080p25,37,veryfast,7059.80,34.8082,39.4783,41.6235
Riverbed_1080p25,22,faster,41171.80,42.5345,45.0617,46.7996
Riverbed_1080p25,27,faster,21651.80,39.9499,42.5307,44.3386
Riverbed_1080p25,32,faster,12270.00,37.4131,40.7492,42.6524
Riverbed_1080p25,37,faster,7059.80,34.8082,39.4783,41.6235
Riverbed_1080p25,22,fast,41172.40,42.5345,45.0617,46.7996
Riverbed_1080p25,27,fast,21652.40,39.9499,42.5307,44.3386
Riverbed_1080p25,32,fast,12270.60,37.4131,40.7492,42.6524
Riverbed_1080p25,37,fast,7060.40,34.8082,39.4783,41.6235
Riverbed_1080p25,22,medium,41088.60,42.5398,45.0640,46.8007
Riverbed_1080p25,27,medium,21634.00,39.9544,42.5354,44.3403
Riverbed_1080p25,32,medium,12241.60,37.4180,40.7627,42.6651
Riverbed_1080p25,37,medium,7029.80,34.8116,39.4939,41.6272
Riverbed_1080p25,22,slow,34210.60,42.1350,44.5223,46.3710
Riverbed_1080p25,27,slow,18943.60,39.6725,42.0572,43.8578
Riverbed_1080p25,32,slow,10834.20,37.1208,40.2352,42.2265
Riverbed_1080p25,37,slow,6080.00,34.4197,39.0010,41.3543
Riverbed_1080p25,22,slower,34190.80,42.1425,44.5169,46.3695
Riverbed_1080p25,27,slower,18924.80,39.6789,42.0488,43.8543
Riverbed_1080p25,32,slower,10786.40,37.1285,40.2389,42.2311
Riverbed_1080p25,37,slower,6057.40,34.4312,39.0031,41.3577
Riverbed_1080p25,22,veryslow,34191.40,42.1425,44.5169,46.3695
Riverbed_1080p25,27,veryslow,18925.40,39.6789,42.0488,43.8543
Riverbed_1080p25,32,veryslow,10787.00,37.1285,40.2389,42.2311
Riverbed_1080p25,37,veryslow,6058.00,34.4312,39.0031,41.3577
Riverbed_1080p25,22,placebo,34160.80,42.1413,44.5211,46.3688
Riverbed_1080p25,27,placebo,18917.80,39.6763,42.0579,43.8597
Riverbed_1080p25,32,placebo,10809.20,37.1263,40.2383,42.2313
Riverbed_1080p25,37,placebo,6073.00,34.4295,39.0105,41.3529
Skater227_2k,22,ultrafast,6967.68,48.7585,54.5325,54.8409
Skater227_2k,27,ultrafast,4261.92,47.1209,52.3518,52.8470
Skater227_2k,32,ultrafast,2764.08,45.1832,50.1452,50.6928
Skater227_2k,37,ultrafast,1925.04,43.0294,47.9434,48.1797
Skater227_2k,22,superfast,6846.48,48.8917,54.4725,54.7441
Skater227_2k,27,superfast,4194.00,47.2352,52.2992,52.7320
Skater227_2k,32,superfast,2736.00,45.2861,50.1158,50.6242
Skater227_2k,37,superfast,1927.44,43.0996,47.9480,48.1912
Skater227_2k,22,veryfast,6834.00,49.0037,54.5417,54.8057
Skater227_2k,27,veryfast,4176.00,47.3167,52.3195,52.7309
Skater227_2k,32,veryfast,2719.44,45.3175,50.0808,50.6398
Skater227_2k,37,veryfast,1899.12,43.0915,47.9109,48.1135
Skater227_2k,22,faster,6834.00,49.0037,54.5417,54.8057
Skater227_2k,27,faster,4176.00,47.3167,52.3195,52.7309
Skater227_2k,32,faster,2719.44,45.3175,50.0808,50.6398
Skater227_2k,37,faster,1899.12,43.0915,47.9109,48.1135
Skater227_2k,22,fast,6834.72,49.0037,54.5417,54.8057
Skater227_2k,27,fast,4176.72,47.3167,52.3195,52.7309
Skater227_2k,32,fast,2720.16,45.3175,50.0808,50.6398
Skater227_2k,37,fast,1899.84,43.0915,47.9109,48.1135
Skater227_2k,22,medium,6813.36,49.0165,54.5646,54.8361
Skater227_2k,27,medium,4164.72,47.3317,52.3107,52.7278
Skater227_2k,32,medium,2699.52,45.3297,50.0880,50.6253
Skater227_2k,37,medium,1881.84,43.0981,47.9486,48.1252
Skater227_2k,22,slow,6145.92,48.8095,54.2840,54.5992
Skater227_2k,27,slow,3787.92,47.0480,52.0152,52.5071
Skater227_2k,32,slow,2519.04,45.0210,49.2479,49.6894
Skater227_2k,37,slow,1755.60,42.7738,47.3359,47.7781
Skater227_2k,22,slower,6146.88,48.8209,54.2976,54.5923
Skater227_2k,27,slower,3772.56,47.0552,52.0261,52.4972
Skater227_2k,32,slower,2485.20,45.0409,49.2600,49.7204
Skater227_2k,37,slower,1765.20,42.8058,47.3429,47.8068
Skater227_2k,22,veryslow,6147.60,48.8209,54.2976,54.5923
Skater227_2k,27,veryslow,3773.28,47.0552,52.0261,52.4972
Skater227_2k,32,veryslow,2485.92,45.0409,49.2600,49.7204
Skater227_2k,37,veryslow,1765.92,42.8058,47.3429,47.8068
Skater227_2k,22,placebo,6141.12,48.8251,54.2857,54.5977
Skater227_2k,27,placebo,3775.68,47.0639,52.0240,52.5048
Skater227_2k,32,placebo,2497.68,45.0419,49.2587,49.7085
Skater227_2k,37,placebo,1772.88,42.7982,47.3860,47.7622
TunnelFlag_2k,22,ultrafast,103861.25,42.6345,45.3292,46.6583
TunnelFlag_2k,27,ultrafast,63256.97,39.6373,42.6922,44.2064
TunnelFlag_2k,32,ultrafast,37365.88,36.5787,40.5911,42.1250
TunnelFlag_2k,37,ultrafast,22200.05,33.6965,39.1154,40.5570
TunnelFlag_2k,22,superfast,94792.71,42.8495,45.4092,46.6983
TunnelFlag_2k,27,superfast,55857.43,39.8325,42.6178,44.0516
TunnelFlag_2k,32,superfast,32231.46,36.8727,40.3201,41.7799
TunnelFlag_2k,37,superfast,19190.11,34.0885,38.7360,40.1421
TunnelFlag_2k,22,veryfast,94761.09,42.9314,45.5066,46.8435
TunnelFlag_2k,27,veryfast,55634.17,39.9534,42.6912,44.1632
TunnelFlag_2k,32,veryfast,32130.46,37.0065,40.3814,41.8493
TunnelFlag_2k,37,veryfast,19135.35,34.1990,38.7615,40.1507
TunnelFlag_2k,22,faster,94761.09,42.9314,45.5066,46.8435
TunnelFlag_2k,27,faster,55634.17,39.9534,42.6912,44.1632
TunnelFlag_2k,32,faster,32130.46,37.0065,40.3814,41.8493
TunnelFlag_2k,37,faster,19135.35,34.1990,38.7615,40.1507
TunnelFlag_2k,22,fast,94762.50,42.9314,45.5066,46.8435
TunnelFlag_2k,27,fast,55635.59,39.9534,42.6912,44.1632
TunnelFlag_2k,32,fast,32131.87,37.0065,40.3814,41.8493
TunnelFlag_2k,37,fast,19136.77,34.1990,38.7615,40.1507
TunnelFlag_2k,22,medium,94798.85,42.9343,45.5059,46.8461
TunnelFlag_2k,27,medium,55639.84,39.9547,42.6913,44.1611
TunnelFlag_2k,32,medium,32167.74,37.0006,40.3598,41.8397
TunnelFlag_2k,37,medium,19088.15,34.2020,38.7450,40.1425
TunnelFlag_2k,22,slow,85961.11,42.6274,44.9305,46.3861
TunnelFlag_2k,27,slow,49252.26,39.5485,41.9736,43.6083
TunnelFlag_2k,32,slow,28111.85,36.5871,39.6135,41.2833
TunnelFlag_2k,37,slow,16864.09,33.7439,38.1264,39.6051
TunnelFlag_2k,22,slower,85631.19,42.6239,44.9349,46.3925
TunnelFlag_2k,27,slower,48903.93,39.5442,42.0023,43.6311
TunnelFlag_2k,32,slower,27877.74,36.5908,39.6682,41.3482
TunnelFlag_2k,37,slower,16733.82,33.7597,38.1859,39.6614
TunnelFlag_2k,22,veryslow,85632.60,42.6239,44.9349,46.3925
TunnelFlag_2k,27,veryslow,48905.34,39.5442,42.0023,43.6311
TunnelFlag_2k,32,veryslow,27879.15,36.5908,39.6682,41.3482
TunnelFlag_2k,37,veryslow,16735.23,33.7597,38.1859,39.6614
TunnelFlag_2k,22,placebo,85841.23,42.6305,44.9440,46.4029
TunnelFlag_2k,27,placebo,48970.95,39.5486,41.9947,43.6341
TunnelFlag_2k,32,placebo,27843.28,36.5894,39.6655,41.3489
TunnelFlag_2k,37,placebo,16905.62,33.7506,38.1723,39.6589
Vertical_bees_2k,22,ultrafast,32654.47,45.3399,48.0898,49.2054
Vertical_bees_2k,27,ultrafast,20731.52,42.4608,45.4666,46.9439
Vertical_bees_2k,32,ultrafast,13032.37,39.3357,42.9718,44.8379
Vertical_bees_2k,37,ultrafast,8187.51,36.2356,40.8740,43.1310
Vertical_bees_2k,22,superfast,30924.91,45.7096,47.9096,49.1557
Vertical_bees_2k,27,superfast,19434.64,42.8149,45.1426,46.7890
Vertical_bees_2k,32,superfast,12265.84,39.7366,42.4985,44.5510
Vertical_bees_2k,37,superfast,7805.64,36.6267,40.3828,42.8055
Vertical_bees_2k,22,veryfast,30900.31,45.7923,47.9821,49.2538
Vertical_bees_2k,27,veryfast,19420.49,42.9258,45.1964,46.8727
Vertical_bees_2k,32,veryfast,12219.67,39.8411,42.5373,44.6061
Vertical_bees_2k,37,veryfast,7727.92,36.7087,40.3982,42.8326
Vertical_bees_2k,22,faster,30900.31,45.7923,47.9821,49.2538
Vertical_bees_2k,27,faster,19420.49,42.9258,45.1964,46.8727
Vertical_bees_2k,32,faster,12219.67,39.8411,42.5373,44.6061
Vertical_bees_2k,37,faster,7727.92,36.7087,40.3982,42.8326
Vertical_bees_2k,22,fast,30901.01,45.7923,47.9821,49.2538
Vertical_bees_2k,27,fast,19421.19,42.9258,45.1964,46.8727
Vertical_bees_2k,32,fast,12220.37,39.8411,42.5373,44.6061
Vertical_bees_2k,37,fast,7728.62,36.7087,40.3982,42.8326
Vertical_bees_2k,22,medium,30865.75,45.8055,47.9768,49.2514
Vertical_bees_2k,27,medium,19343.46,42.9334,45.1955,46.8619
Vertical_bees_2k,32,medium,12177.91,39.8507,42.5308,44.6057
Vertical_bees_2k,37,medium,7698.92,36.7156,40.3868,42.8189
Vertical_bees_2k,22,slow,28804.43,45.6425,47.7508,49.0636
Vertical_bees_2k,27,slow,18048.90,42.6972,44.8587,46.6292
Vertical_bees_2k,32,slow,11272.42,39.5408,42.0539,44.3297
Vertical_bees_2k,37,slow,7028.44,36.3013,39.8117,42.5653
Vertical_bees_2k,22,slower,28726.01,45.6501,47.7366,49.0638
Vertical_bees_2k,27,slower,17987.89,42.7015,44.8565,46.6406
Vertical_bees_2k,32,slower,11274.97,39.5473,42.0695,44.3530
Vertical_bees_2k,37,slower,6995.26,36.3181,39.8434,42.5718
Vertical_bees_2k,22,veryslow,28726.71,45.6501,47.7366,49.0638
Vertical_bees_2k,27,veryslow,17988.58,42.7015,44.8565,46.6406
Vertical_bees_2k,32,veryslow,11275.66,39.5473,42.0695,44.3530
Vertical_bees_2k,37,veryslow,6995.96,36.3181,39.8434,42.5718
Vertical_bees_2k,22,placebo,28815.10,45.6547,47.7487,49.0716
Vertical_bees_2k,27,placebo,17977.68,42.7089,44.8597,46.6723
Vertical_bees_2k,32,placebo,11303.50,39.5564,42.0797,44.3650
Vertical_bees_2k,37,placebo,6998.74,36.3127,39.8414,42.5771
Vertical_Carnaby_2k,22,ultrafast,27704.04,47.6570,50.1918,50.1573
Vertical_Carnaby_2k,27,ultrafast,16535.11,45.3431,47.6985,47.6657
Vertical_Carnaby_2k,32,ultrafast,10579.41,42.9006,45.4216,45.4024
Vertical_Carnaby_2k,37,ultrafast,7161.18,40.2860,43.5763,43.5338
Vertical_Carnaby_2k,22,superfast,27251.39,48.0505,50.1379,50.0960
Vertical_Carnaby_2k,27,superfast,16085.29,45.5998,47.6045,47.5590
Vertical_Carnaby_2k,32,superfast,10346.24,43.1085,45.2985,45.2497
Vertical_Carnaby_2k,37,superfast,7114.46,40.4486,43.4469,43.3849
Vertical_Carnaby_2k,22,veryfast,27299.06,48.1757,50.1936,50.1481
Vertical_Carnaby_2k,27,veryfast,16101.81,45.7015,47.6343,47.5826
Vertical_Carnaby_2k,32,veryfast,10279.22,43.1843,45.3023,45.2645
Vertical_Carnaby_2k,37,veryfast,7046.96,40.4680,43.4341,43.3815
Vertical_Carnaby_2k,22,faster,27299.06,48.1757,50.1936,50.1481
Vertical_Carnaby_2k,27,faster,16101.81,45.7015,47.6343,47.5826
Vertical_Carnaby_2k,32,faster,10279.22,43.1843,45.3023,45.2645
Vertical_Carnaby_2k,37,faster,7046.96,40.4680,43.4341,43.3815
Vertical_Carnaby_2k,22,fast,27300.48,48.1757,50.1936,50.1481
Vertical_Carnaby_2k,27,fast,16103.22,45.7015,47.6343,47.5826
Vertical_Carnaby_2k,32,fast,10280.63,43.1843,45.3023,45.2645
Vertical_Carnaby_2k,37,fast,7048.38,40.4680,43.4341,43.3815
Vertical_Carnaby_2k,22,medium,27262.25,48.1874,50.2256,50.1706
Vertical_Carnaby_2k,27,medium,16088.12,45.7111,47.6555,47.5898
Vertical_Carnaby_2k,32,medium,10242.40,43.1891,45.3171,45.2753
Vertical_Carnaby_2k,37,medium,7022.42,40.4825,43.4602,43.4096
Vertical_Carnaby_2k,22,slow,24763.01,47.9039,49.9768,49.9299
Vertical_Carnaby_2k,27,slow,14567.81,45.4305,47.3613,47.2795
Vertical_Carnaby_2k,32,slow,9451.80,42.9048,44.9627,44.8847
Vertical_Carnaby_2k,37,slow,6505.10,40.1390,43.0827,42.9658
Vertical_Carnaby_2k,22,slower,24783.31,47.9275,49.9549,49.9158
Vertical_Carnaby_2k,27,slower,14593.77,45.4541,47.3546,47.2878
Vertical_Carnaby_2k,32,slower,9456.52,42.9299,44.9875,44.8895
Vertical_Carnaby_2k,37,slower,6518.79,40.1766,43.0793,42.9709
Vertical_Carnaby_2k,22,veryslow,24784.72,47.9275,49.9549,49.9158
Vertical_Carnaby_2k,27,veryslow,14595.18,45.4541,47.3546,47.2878
Vertical_Carnaby_2k,32,veryslow,9457.94,42.9299,44.9875,44.8895
Vertical_Carnaby_2k,37,veryslow,6520.21,40.1766,43.0793,42.9709
Vertical_Carnaby_2k,22,placebo,24760.65,47.9237,49.9621,49.9112
Vertical_Carnaby_2k,27,placebo,14602.74,45.4532,47.3479,47.2851
Vertical_Carnaby_2k,32,placebo,9446.14,42.9208,44.9843,44.9110
Vertical_Carnaby_2k,37,placebo,6523.98,40.1673,43.0933,42.9775
WalkingInStreet_2k,22,ultrafast,204411.12,39.8448,41.3004,41.6596
WalkingInStreet_2k,27,ultrafast,135877.69,35.5117,37.7237,38.7104
WalkingInStreet_2k,32,ultrafast,83876.16,31.5518,35.2055,36.8769
WalkingInStreet_2k,37,ultrafast,49421.52,28.0985,33.4140,35.6668
WalkingInStreet_2k,22,superfast,195198.25,40.6150,41.4902,41.7891
WalkingInStreet_2k,27,superfast,129027.84,35.9521,37.6147,38.3201
WalkingInStreet_2k,32,superfast,80211.12,31.8627,34.9072,36.0574
WalkingInStreet_2k,37,superfast,47726.88,28.3130,33.0750,34.8317
WalkingInStreet_2k,22,veryfast,194986.56,40.7974,41.7385,41.8905
WalkingInStreet_2k,27,veryfast,128732.17,36.1838,37.8337,38.4510
WalkingInStreet_2k,32,veryfast,79946.41,32.0727,35.0528,36.1548
WalkingInStreet_2k,37,veryfast,47350.80,28.4833,33.0657,34.6173
WalkingInStreet_2k,22,faster,194986.56,40.7974,41.7385,41.8905
WalkingInStreet_2k,27,faster,128732.17,36.1838,37.8337,38.4510
WalkingInStreet_2k,32,faster,79946.41,32.0727,35.0528,36.1548
WalkingInStreet_2k,37,faster,47350.80,28.4833,33.0657,34.6173
WalkingInStreet_2k,22,fast,194987.28,40.7974,41.7385,41.8905
WalkingInStreet_2k,27,fast,128732.88,36.1838,37.8337,38.4510
WalkingInStreet_2k,32,fast,79947.12,32.0727,35.0528,36.1548
WalkingInStreet_2k,37,fast,47351.52,28.4833,33.0657,34.6173
WalkingInStreet_2k,22,medium,194999.53,40.8022,41.7381,41.8852
WalkingInStreet_2k,27,medium,128654.65,36.1858,37.8212,38.4445
WalkingInStreet_2k,32,medium,79806.01,32.0717,35.0304,36.1226
WalkingInStreet_2k,37,medium,47234.88,28.4774,33.0353,34.5565
WalkingInStreet_2k,22,slow,188895.61,40.9247,41.4812,41.4925
WalkingInStreet_2k,27,slow,119862.48,35.9207,37.4880,37.9445
WalkingInStreet_2k,32,slow,73107.84,31.7889,34.6376,35.5737
WalkingInStreet_2k,37,slow,41282.40,28.1086,32.5304,34.1731
WalkingInStreet_2k,22,slower,187206.97,40.8920,41.5242,41.5632
WalkingInStreet_2k,27,slower,118199.52,35.8957,37.4885,38.0287
WalkingInStreet_2k,32,slower,71631.37,31.7499,34.6429,35.5967
WalkingInStreet_2k,37,slower,40637.04,28.0837,32.5581,34.0457
WalkingInStreet_2k,22,veryslow,187207.69,40.8920,41.5242,41.5632
WalkingInStreet_2k,27,veryslow,118200.25,35.8957,37.4885,38.0287
WalkingInStreet_2k,32,veryslow,71632.09,31.7499,34.6429,35.5967
WalkingInStreet_2k,37,veryslow,40637.76,28.0837,32.5581,34.0457
WalkingInStreet_2k,22,placebo,188027.53,40.9104,41.6469,41.6811
WalkingInStreet_2k,27,placebo,118675.20,35.9051,37.5714,38.1530
WalkingInStreet_2k,32,placebo,71993.04,31.7843,34.6969,35.6886
WalkingInStreet_2k,37,placebo,40846.32,28.1121,32.6187,34.1272
WorldCup_2k,22,ultrafast,21359.76,46.4972,50.7471,50.7589
WorldCup_2k,27,ultrafast,12971.76,43.7255,48.3059,48.3995
WorldCup_2k,32,ultrafast,8024.88,40.7697,46.1084,46.2829
WorldCup_2k,37,ultrafast,5027.04,37.8353,44.2854,44.5034
WorldCup_2k,22,superfast,18504.48,47.2465,50.6098,50.6701
WorldCup_2k,27,superfast,11193.60,44.5350,47.9236,48.0988
WorldCup_2k,32,superfast,7065.36,41.6384,45.6917,45.9223
WorldCup_2k,37,superfast,4553.52,38.6434,43.8647,44.1080
WorldCup_2k,22,veryfast,18438.72,47.3481,50.7125,50.7656
WorldCup_2k,27,veryfast,11198.40,44.6469,48.0324,48.2043
WorldCup_2k,32,veryfast,7059.60,41.7303,45.7506,45.9861
WorldCup_2k,37,veryfast,4541.04,38.6945,43.9280,44.1910
WorldCup_2k,22,faster,18438.72,47.3481,50.7125,50.7656
WorldCup_2k,27,faster,11198.40,44.6469,48.0324,48.2043
WorldCup_2k,32,faster,7059.60,41.7303,45.7506,45.9861
