encoder,resolution,video_name,qp,preset,bpp,bitrate_kbps,psnr_y,psnr_u,psnr_v,psnr_yuv
x265,720p,Vidyo4_720p,32,superfast,0.151866,8397.600000,39.416500,45.091400,45.127400,40.128113
x265,720p,Vidyo4_720p,37,superfast,0.094957,5250.720000,36.886900,43.599800,43.513500,37.720619
x265,720p,Vidyo4_720p,22,veryfast,0.446736,24702.720000,44.577700,48.881300,49.055600,45.126544
x265,720p,Vidyo4_720p,27,veryfast,0.255078,14104.800000,42.043400,46.953300,47.179900,42.671300
x265,720p,Vidyo4_720p,32,veryfast,0.152161,8413.920000,39.491800,45.154900,45.180700,40.201300
x265,720p,Vidyo4_720p,37,veryfast,0.095278,5268.480000,36.951000,43.618100,43.525700,37.778613
x265,720p,Vidyo4_720p,22,faster,0.446736,24702.720000,44.577700,48.881300,49.055600,45.126544
x265,720p,Vidyo4_720p,27,faster,0.255078,14104.800000,42.043400,46.953300,47.179900,42.671300
x265,720p,Vidyo4_720p,32,faster,0.152161,8413.920000,39.491800,45.154900,45.180700,40.201300
x265,720p,Vidyo4_720p,37,faster,0.095278,5268.480000,36.951000,43.618100,43.525700,37.778613
x265,720p,Vidyo4_720p,22,fast,0.446762,24704.160000,44.577700,48.881300,49.055600,45.126544
x265,720p,Vidyo4_720p,27,fast,0.255104,14106.240000,42.043400,46.953300,47.179900,42.671300
x265,720p,Vidyo4_720p,32,fast,0.152188,8415.360000,39.491800,45.154900,45.180700,40.201300
x265,720p,Vidyo4_720p,37,fast,0.095304,5269.920000,36.951000,43.618100,43.525700,37.778613
x265,720p,Vidyo4_720p,22,medium,0.445365,24626.880000,44.582500,48.875100,49.051600,45.130106
x265,720p,Vidyo4_720p,27,medium,0.254418,14068.320000,42.045600,46.958500,47.156100,42.672063
x265,720p,Vidyo4_720p,32,medium,0.151050,8352.480000,39.497200,45.119500,45.155400,40.202231
x265,720p,Vidyo4_720p,37,medium,0.094523,5226.720000,36.949200,43.591800,43.544800,37.776587
x265,720p,Vidyo4_720p,22,slow,0.395720,21881.760000,44.274500,48.619700,48.824800,44.830469
x265,720p,Vidyo4_720p,27,slow,0.228116,12613.920000,41.701700,46.620400,46.794900,42.327444
x265,720p,Vidyo4_720p,32,slow,0.136606,7553.760000,39.100000,44.683200,44.713900,39.799819
x265,720p,Vidyo4_720p,37,slow,0.085304,4716.960000,36.487200,43.186500,43.103800,37.319444
x265,720p,Vidyo4_720p,22,slower,0.394340,21805.440000,44.282200,48.641300,48.839700,44.839488
x265,720p,Vidyo4_720p,27,slower,0.227856,12599.520000,41.710200,46.645400,46.825300,42.338344
x265,720p,Vidyo4_720p,32,slower,0.135807,7509.600000,39.117100,44.741900,44.733300,39.819662
x265,720p,Vidyo4_720p,37,slower,0.084497,4672.320000,36.516600,43.213700,43.119800,37.347869
x265,720p,Vidyo4_720p,22,veryslow,0.394366,21806.880000,44.282200,48.641300,48.839700,44.839488
x265,720p,Vidyo4_720p,27,veryslow,0.227882,12600.960000,41.710200,46.645400,46.825300,42.338344
x265,720p,Vidyo4_720p,32,veryslow,0.135833,7511.040000,39.117100,44.741900,44.733300,39.819662
x265,720p,Vidyo4_720p,37,veryslow,0.084523,4673.760000,36.516600,43.213700,43.119800,37.347869
x265,720p,Vidyo4_720p,22,placebo,0.393837,21777.600000,44.283500,48.642300,48.851600,44.841431
x265,720p,Vidyo4_720p,27,placebo,0.228142,12615.360000,41.714700,46.661000,46.815900,42.342669
x265,720p,Vidyo4_720p,32,placebo,0.136936,7572.000000,39.112700,44.734400,44.751300,39.816469
x265,720p,Vidyo4_720p,37,placebo,0.084314,4662.240000,36.508600,43.227500,43.117300,37.341575
x265,720p,WestWindEasy_720p,22,ultrafast,1.166606,32254.320000,42.959700,48.472600,50.380400,43.768050
x265,720p,WestWindEasy_720p,27,ultrafast,0.768229,21240.000000,39.331800,46.025500,48.369900,40.315038
x265,720p,WestWindEasy_720p,32,ultrafast,0.483151,13358.160000,35.735900,43.921000,46.519900,36.921469
x265,720p,WestWindEasy_720p,37,ultrafast,0.295399,8167.200000,32.403300,42.321100,45.083900,33.815700
x265,720p,WestWindEasy_720p,22,superfast,0.945937,26153.280000,43.891500,48.572800,50.365700,44.588719
x265,720p,WestWindEasy_720p,27,superfast,0.615738,17023.920000,40.324300,45.940100,48.078600,41.159931
x265,720p,WestWindEasy_720p,32,superfast,0.388655,10745.520000,36.793400,43.755600,46.161700,37.814056
x265,720p,WestWindEasy_720p,37,superfast,0.239488,6621.360000,33.429500,42.127700,44.844800,34.686594
x265,720p,WestWindEasy_720p,22,veryfast,0.945773,26148.720000,43.967000,48.679400,50.493200,44.669412
x265,720p,WestWindEasy_720p,27,veryfast,0.616641,17048.880000,40.458000,46.048700,48.175900,41.289788
x265,720p,WestWindEasy_720p,32,veryfast,0.388247,10734.240000,36.980400,43.809800,46.203800,37.983700
x265,720p,WestWindEasy_720p,37,veryfast,0.238594,6596.640000,33.593300,42.131400,44.828300,34.829119
x265,720p,WestWindEasy_720p,22,faster,0.945773,26148.720000,43.967000,48.679400,50.493200,44.669412
x265,720p,WestWindEasy_720p,27,faster,0.616641,17048.880000,40.458000,46.048700,48.175900,41.289788
x265,720p,WestWindEasy_720p,32,faster,0.388247,10734.240000,36.980400,43.809800,46.203800,37.983700
x265,720p,WestWindEasy_720p,37,faster,0.238594,6596.640000,33.593300,42.131400,44.828300,34.829119
x265,720p,WestWindEasy_720p,22,fast,0.945799,26149.440000,43.967000,48.679400,50.493200,44.669412
x265,720p,WestWindEasy_720p,27,fast,0.616667,17049.600000,40.458000,46.048700,48.175900,41.289788
x265,720p,WestWindEasy_720p,32,fast,0.388273,10734.960000,36.980400,43.809800,46.203800,37.983700
x265,720p,WestWindEasy_720p,37,fast,0.238620,6597.360000,33.593300,42.131400,44.828300,34.829119
x265,720p,WestWindEasy_720p,22,medium,0.946076,26157.120000,43.978800,48.673900,50.487000,44.679006
x265,720p,WestWindEasy_720p,27,medium,0.615451,17016.000000,40.464900,46.053600,48.170200,41.295775
x265,720p,WestWindEasy_720p,32,medium,0.387700,10719.120000,36.987400,43.798100,46.192500,37.988388
x265,720p,WestWindEasy_720p,37,medium,0.238672,6598.800000,33.597000,42.120600,44.839700,34.832394
x265,720p,WestWindEasy_720p,22,slow,0.889705,24598.560000,43.779100,48.306600,50.223800,44.464863
x265,720p,WestWindEasy_720p,27,slow,0.572500,15828.480000,40.221200,45.627500,47.865100,41.036838
x265,720p,WestWindEasy_720p,32,slow,0.356111,9845.760000,36.659700,43.241200,45.830900,37.644244
x265,720p,WestWindEasy_720p,37,slow,0.213932,5914.800000,33.130400,41.559400,44.520600,34.369100
x265,720p,WestWindEasy_720p,22,slower,0.888194,24556.800000,43.790900,48.331200,50.245000,44.478050
x265,720p,WestWindEasy_720p,27,slower,0.570894,15784.080000,40.230300,45.660000,47.912300,41.049781
x265,720p,WestWindEasy_720p,32,slower,0.356267,9850.080000,36.671100,43.307800,45.884600,37.661738
x265,720p,WestWindEasy_720p,37,slower,0.214253,5923.680000,33.144300,41.626200,44.526700,34.385819
x265,720p,WestWindEasy_720p,22,veryslow,0.888220,24557.520000,43.790900,48.331200,50.245000,44.478050
x265,720p,WestWindEasy_720p,27,veryslow,0.570920,15784.800000,40.230300,45.660000,47.912300,41.049781
x265,720p,WestWindEasy_720p,32,veryslow,0.356293,9850.800000,36.671100,43.307800,45.884600,37.661738
x265,720p,WestWindEasy_720p,37,veryslow,0.214280,5924.400000,33.144300,41.626200,44.526700,34.385819
x265,720p,WestWindEasy_720p,22,placebo,0.888038,24552.480000,43.818600,48.345600,50.253400,44.503713
x265,720p,WestWindEasy_720p,27,placebo,0.572526,15829.200000,40.260600,45.673400,47.959500,41.080081
x265,720p,WestWindEasy_720p,32,placebo,0.356016,9843.120000,36.686500,43.318200,45.907100,37.677269
x265,720p,WestWindEasy_720p,37,placebo,0.213602,5905.680000,33.141000,41.606400,44.585300,34.385356
x265,360p,BlueSky_360p,22,ultrafast,1.666667,9600.000000,42.928300,43.109900,43.761200,42.991706
x265,360p,BlueSky_360p,27,ultrafast,1.120694,6455.200000,38.780700,39.107200,40.256500,38.893344
x265,360p,BlueSky_360p,32,ultrafast,0.715868,4123.400000,34.712300,36.352700,38.048100,35.023312
x265,360p,BlueSky_360p,37,ultrafast,0.440486,2537.200000,31.086500,34.599400,36.741700,31.659506
x265,360p,BlueSky_360p,22,superfast,1.518403,8746.000000,44.099900,43.802000,44.422700,44.101456
x265,360p,BlueSky_360p,27,superfast,1.032917,5949.600000,39.852000,39.608700,40.713700,39.890650
x265,360p,BlueSky_360p,32,superfast,0.674236,3883.600000,35.672600,36.597100,38.263800,35.892331
x265,360p,BlueSky_360p,37,superfast,0.424444,2444.800000,31.867100,34.654300,36.769500,32.347700
x265,360p,BlueSky_360p,22,veryfast,1.516632,8735.800000,44.229400,43.902600,44.556900,44.229444
x265,360p,BlueSky_360p,27,veryfast,1.032812,5949.000000,40.037300,39.739600,40.849100,40.069431
x265,360p,BlueSky_360p,32,veryfast,0.673750,3880.800000,35.895800,36.655600,38.327500,36.095269
x265,360p,BlueSky_360p,37,veryfast,0.423681,2440.400000,32.042700,34.662400,36.779700,32.502494
x265,360p,BlueSky_360p,22,faster,1.516632,8735.800000,44.229400,43.902600,44.556900,44.229444
x265,360p,BlueSky_360p,27,faster,1.032812,5949.000000,40.037300,39.739600,40.849100,40.069431
x265,360p,BlueSky_360p,32,faster,0.673750,3880.800000,35.895800,36.655600,38.327500,36.095269
x265,360p,BlueSky_360p,37,faster,0.423681,2440.400000,32.042700,34.662400,36.779700,32.502494
x265,360p,BlueSky_360p,22,fast,1.516736,8736.400000,44.229400,43.902600,44.556900,44.229444
x265,360p,BlueSky_360p,27,fast,1.032917,5949.600000,40.037300,39.739600,40.849100,40.069431
x265,360p,BlueSky_360p,32,fast,0.673854,3881.400000,35.895800,36.655600,38.327500,36.095269
x265,360p,BlueSky_360p,37,fast,0.423785,2441.000000,32.042700,34.662400,36.779700,32.502494
x265,360p,BlueSky_360p,22,medium,1.517014,8738.000000,44.260800,43.920800,44.546600,44.257413
x265,360p,BlueSky_360p,27,medium,1.034063,5956.200000,40.061100,39.745700,40.853900,40.090938
x265,360p,BlueSky_360p,32,medium,0.673681,3880.400000,35.913400,36.652000,38.341300,36.111306
x265,360p,BlueSky_360p,37,medium,0.424271,2443.800000,32.053100,34.656500,36.784000,32.511494
x265,360p,BlueSky_360p,22,slow,1.474097,8490.800000,44.222500,43.898000,44.327900,44.208806
x265,360p,BlueSky_360p,27,slow,0.982500,5659.200000,39.904000,39.307500,40.322600,39.892881
x265,360p,BlueSky_360p,32,slow,0.619236,3566.800000,35.647400,35.844700,37.671500,35.786237
x265,360p,BlueSky_360p,37,slow,0.377431,2174.000000,31.667400,33.859400,36.296800,32.093738
x265,360p,BlueSky_360p,22,slower,1.468681,8459.600000,44.250100,43.902300,44.332500,44.233513
x265,360p,BlueSky_360p,27,slower,0.979410,5641.400000,39.922500,39.312100,40.321100,39.909262
x265,360p,BlueSky_360p,32,slower,0.616910,3553.400000,35.661700,35.863900,37.696900,35.801538
x265,360p,BlueSky_360p,37,slower,0.376875,2170.800000,31.678200,33.872500,36.315000,32.105144
x265,360p,BlueSky_360p,22,veryslow,1.468785,8460.200000,44.250100,43.902300,44.332500,44.233513
x265,360p,BlueSky_360p,27,veryslow,0.979514,5642.000000,39.922500,39.312100,40.321100,39.909262
x265,360p,BlueSky_360p,32,veryslow,0.617014,3554.000000,35.661700,35.863900,37.696900,35.801538
x265,360p,BlueSky_360p,37,veryslow,0.376979,2171.400000,31.678200,33.872500,36.315000,32.105144
x265,360p,BlueSky_360p,22,placebo,1.480382,8527.000000,44.280800,44.114000,44.597100,44.290144
x265,360p,BlueSky_360p,27,placebo,0.983472,5664.800000,39.966800,39.470600,40.485600,39.968212
x265,360p,BlueSky_360p,32,placebo,0.617465,3556.600000,35.684100,35.866700,37.705700,35.821863
x265,360p,BlueSky_360p,37,placebo,0.378437,2179.800000,31.681900,33.876500,36.326900,32.109375
x265,360p,RedKayak_360p,22,ultrafast,1.602510,11065.470000,41.152000,44.821100,49.138600,41.880481
x265,360p,RedKayak_360p,27,ultrafast,1.018905,7035.630000,36.953700,42.494000,47.921400,37.985450
x265,360p,RedKayak_360p,32,ultrafast,0.568518,3925.670000,32.987800,40.810200,46.523500,34.322681
x265,360p,RedKayak_360p,37,ultrafast,0.294523,2033.710000,29.801600,39.607100,45.476800,31.394144
x265,360p,RedKayak_360p,22,superfast,1.458070,10068.100000,42.134400,44.939600,48.850700,42.729494
x265,360p,RedKayak_360p,27,superfast,0.931819,6434.290000,37.944700,42.216500,46.992300,38.777162
x265,360p,RedKayak_360p,32,superfast,0.541337,3737.980000,33.915300,40.267900,45.803500,35.055350
x265,360p,RedKayak_360p,37,superfast,0.292576,2020.260000,30.424800,39.095900,45.226300,31.891837
x265,360p,RedKayak_360p,22,veryfast,1.459884,10080.630000,42.192000,45.043600,48.934200,42.791612
x265,360p,RedKayak_360p,27,veryfast,0.930979,6428.490000,38.065600,42.300700,47.272300,38.905712
x265,360p,RedKayak_360p,32,veryfast,0.543353,3751.900000,34.063000,40.338500,46.166200,35.211669
x265,360p,RedKayak_360p,37,veryfast,0.294691,2034.870000,30.541100,39.109800,45.319700,32.000306
x265,360p,RedKayak_360p,22,faster,1.459884,10080.630000,42.192000,45.043600,48.934200,42.791612
x265,360p,RedKayak_360p,27,faster,0.930979,6428.490000,38.065600,42.300700,47.272300,38.905712
x265,360p,RedKayak_360p,32,faster,0.543353,3751.900000,34.063000,40.338500,46.166200,35.211669
x265,360p,RedKayak_360p,37,faster,0.294691,2034.870000,30.541100,39.109800,45.319700,32.000306
x265,360p,RedKayak_360p,22,fast,1.459986,10081.330000,42.192000,45.043600,48.934200,42.791612
x265,360p,RedKayak_360p,27,fast,0.931079,6429.180000,38.065600,42.300700,47.272300,38.905712
x265,360p,RedKayak_360p,32,fast,0.543454,3752.600000,34.063000,40.338500,46.166200,35.211669
x265,360p,RedKayak_360p,37,fast,0.294793,2035.570000,30.541100,39.109800,45.319700,32.000306
x265,360p,RedKayak_360p,22,medium,1.457970,10067.410000,42.210000,45.037900,48.919200,42.806069
x265,360p,RedKayak_360p,27,medium,0.932893,6441.710000,38.079200,42.305300,47.257100,38.916950
x265,360p,RedKayak_360p,32,medium,0.540934,3735.200000,34.075000,40.308500,46.233700,35.224513
x265,360p,RedKayak_360p,37,medium,0.294457,2033.250000,30.554400,39.067300,45.348400,32.011081
x265,360p,RedKayak_360p,22,slow,1.397593,9650.500000,42.104900,44.508400,48.769500,42.671656
x265,360p,RedKayak_360p,27,slow,0.877255,6057.520000,37.856500,41.802600,47.214400,38.688000
x265,360p,RedKayak_360p,32,slow,0.490201,3384.880000,33.654300,39.930800,46.132200,34.826450
x265,360p,RedKayak_360p,37,slow,0.248427,1715.410000,29.941500,38.653600,45.108200,31.433925
x265,360p,RedKayak_360p,22,slower,1.391344,9607.350000,42.107300,44.534500,48.810100,42.677925
x265,360p,RedKayak_360p,27,slower,0.874600,6039.190000,37.860400,41.844500,47.156000,38.690381
x265,360p,RedKayak_360p,32,slower,0.485228,3350.540000,33.667000,39.973200,46.153000,34.841513
x265,360p,RedKayak_360p,37,slower,0.248023,1712.620000,29.961400,38.697600,45.188300,31.459094
x265,360p,RedKayak_360p,22,veryslow,1.391445,9608.050000,42.107300,44.534500,48.810100,42.677925
x265,360p,RedKayak_360p,27,veryslow,0.874701,6039.890000,37.860400,41.844500,47.156000,38.690381
x265,360p,RedKayak_360p,32,veryslow,0.485329,3351.240000,33.667000,39.973200,46.153000,34.841513
x265,360p,RedKayak_360p,37,veryslow,0.248124,1713.320000,29.961400,38.697600,45.188300,31.459094
x265,360p,RedKayak_360p,22,placebo,1.394436,9628.700000,42.168000,44.552800,48.811400,42.732263
x265,360p,RedKayak_360p,27,placebo,0.875172,6043.140000,37.925900,41.842300,47.223100,38.751750
x265,360p,RedKayak_360p,32,placebo,0.491443,3393.460000,33.744200,39.952400,46.136900,34.906756
x265,360p,RedKayak_360p,37,placebo,0.253735,1752.060000,29.998500,38.683000,45.112800,31.485925
x265,360p,SnowMountain_360p,22,ultrafast,2.154801,14879.090000,41.625200,45.391300,46.329500,42.154600
x265,360p,SnowMountain_360p,27,ultrafast,1.555001,10737.420000,37.078300,43.319500,44.643300,37.941187
x265,360p,SnowMountain_360p,32,ultrafast,1.038628,7171.820000,32.593900,42.007300,43.529900,33.865737
x265,360p,SnowMountain_360p,37,ultrafast,0.629332,4345.590000,28.646600,40.960200,42.707400,30.295000
x265,360p,SnowMountain_360p,22,superfast,2.007740,13863.620000,42.766100,45.559000,46.458200,43.171413
x265,360p,SnowMountain_360p,27,superfast,1.450713,10017.300000,38.089300,43.190800,44.358700,38.799981
x265,360p,SnowMountain_360p,32,superfast,0.984836,6800.380000,33.538400,41.584900,42.843300,34.622863
x265,360p,SnowMountain_360p,37,superfast,0.607762,4196.650000,29.393100,40.241700,41.928700,30.854612
x265,360p,SnowMountain_360p,22,veryfast,2.004280,13839.730000,42.817500,45.701500,46.558500,43.231563
x265,360p,SnowMountain_360p,27,veryfast,1.453837,10038.870000,38.185600,43.315800,44.501100,38.900956
x265,360p,SnowMountain_360p,32,veryfast,0.982418,6783.680000,33.671500,41.734800,43.133700,34.766844
x265,360p,SnowMountain_360p,37,veryfast,0.609509,4208.710000,29.565400,40.599200,42.439000,31.059613
x265,360p,SnowMountain_360p,22,faster,2.004280,13839.730000,42.817500,45.701500,46.558500,43.231563
x265,360p,SnowMountain_360p,27,faster,1.453837,10038.870000,38.185600,43.315800,44.501100,38.900956
x265,360p,SnowMountain_360p,32,faster,0.982418,6783.680000,33.671500,41.734800,43.133700,34.766844
x265,360p,SnowMountain_360p,37,faster,0.609509,4208.710000,29.565400,40.599200,42.439000,31.059613
x265,360p,SnowMountain_360p,22,fast,2.004380,13840.420000,42.817500,45.701500,46.558500,43.231563
x265,360p,SnowMountain_360p,27,fast,1.453938,10039.570000,38.185600,43.315800,44.501100,38.900956
x265,360p,SnowMountain_360p,32,fast,0.982519,6784.380000,33.671500,41.734800,43.133700,34.766844
x265,360p,SnowMountain_360p,37,fast,0.609610,4209.410000,29.565400,40.599200,42.439000,31.059613
x265,360p,SnowMountain_360p,22,medium,2.004212,13839.260000,42.853200,45.700600,46.563300,43.263044
x265,360p,SnowMountain_360p,27,medium,1.456122,10054.650000,38.220500,43.305300,44.481300,38.929600
x265,360p,SnowMountain_360p,32,medium,0.982720,6785.770000,33.693900,41.698900,43.106000,34.782469
x265,360p,SnowMountain_360p,37,medium,0.608030,4198.500000,29.582500,40.599100,42.439900,31.074625
x265,360p,SnowMountain_360p,22,slow,1.958854,13526.060000,42.898000,45.160200,46.140900,43.242069
x265,360p,SnowMountain_360p,27,slow,1.413485,9760.240000,38.176700,42.819800,44.179700,38.842081
x265,360p,SnowMountain_360p,32,slow,0.943174,6512.700000,33.510500,41.465700,43.044900,34.603600
x265,360p,SnowMountain_360p,37,slow,0.561496,3877.180000,29.175900,40.461000,42.364400,30.705500
x265,360p,SnowMountain_360p,22,slower,1.959258,13528.850000,42.911200,45.163400,46.143600,43.253988
x265,360p,SnowMountain_360p,27,slower,1.412880,9756.060000,38.189600,42.843100,44.184000,38.855094
x265,360p,SnowMountain_360p,32,slower,0.943377,6514.100000,33.529100,41.478100,43.030500,34.619750
x265,360p,SnowMountain_360p,37,slower,0.562975,3887.390000,29.192400,40.465700,42.323000,30.717644
x265,360p,SnowMountain_360p,22,veryslow,1.959358,13529.540000,42.911200,45.163400,46.143600,43.253988
x265,360p,SnowMountain_360p,27,veryslow,1.412981,9756.760000,38.189600,42.843100,44.184000,38.855094
x265,360p,SnowMountain_360p,32,veryslow,0.943477,6514.790000,33.529100,41.478100,43.030500,34.619750
x265,360p,SnowMountain_360p,37,veryslow,0.563076,3888.090000,29.192400,40.465700,42.323000,30.717644
x265,360p,SnowMountain_360p,22,placebo,1.964634,13565.970000,42.963900,45.183100,46.157400,43.302194
x265,360p,SnowMountain_360p,27,placebo,1.412276,9751.890000,38.233900,42.859900,44.191100,38.895350
x265,360p,SnowMountain_360p,32,placebo,0.943813,6517.110000,33.564800,41.479400,43.046500,34.652069
x265,360p,SnowMountain_360p,37,placebo,0.563311,3889.710000,29.219600,40.448800,42.346900,30.741881
x265,360p,SpeedBag_360p,22,ultrafast,0.503808,3478.840000,45.037800,47.825200,49.330000,45.480275
x265,360p,SpeedBag_360p,27,ultrafast,0.320697,2214.440000,42.113800,45.646500,47.438900,42.667413
x265,360p,SpeedBag_360p,32,ultrafast,0.210763,1455.340000,39.269200,43.618000,45.618400,39.937825
x265,360p,SpeedBag_360p,37,ultrafast,0.154687,1068.130000,36.683500,42.088400,44.145100,37.487656
x265,360p,SpeedBag_360p,22,superfast,0.432310,2985.140000,45.851500,47.890000,49.339100,46.196881
x265,360p,SpeedBag_360p,27,superfast,0.289148,1996.590000,43.137400,45.488200,47.304100,43.544744
x265,360p,SpeedBag_360p,32,superfast,0.198668,1371.820000,40.128300,43.408400,45.374700,40.661206
x265,360p,SpeedBag_360p,37,superfast,0.148841,1027.760000,37.322300,41.895800,43.873700,38.017606
x265,360p,SpeedBag_360p,22,veryfast,0.435637,3008.110000,45.933400,47.963800,49.429400,46.278800
x265,360p,SpeedBag_360p,27,veryfast,0.290056,2002.860000,43.247300,45.536500,47.346300,43.646563
x265,360p,SpeedBag_360p,32,veryfast,0.199676,1378.780000,40.224600,43.442500,45.491800,40.754919
x265,360p,SpeedBag_360p,37,veryfast,0.148706,1026.830000,37.390400,41.964100,44.010100,38.089987
x265,360p,SpeedBag_360p,22,faster,0.435637,3008.110000,45.933400,47.963800,49.429400,46.278800
x265,360p,SpeedBag_360p,27,faster,0.290056,2002.860000,43.247300,45.536500,47.346300,43.646563
x265,360p,SpeedBag_360p,32,faster,0.199676,1378.780000,40.224600,43.442500,45.491800,40.754919
x265,360p,SpeedBag_360p,37,faster,0.148706,1026.830000,37.390400,41.964100,44.010100,38.089987
x265,360p,SpeedBag_360p,22,fast,0.435738,3008.810000,45.933400,47.963800,49.429400,46.278800
x265,360p,SpeedBag_360p,27,fast,0.290156,2003.550000,43.247300,45.536500,47.346300,43.646563
x265,360p,SpeedBag_360p,32,fast,0.199776,1379.470000,40.224600,43.442500,45.491800,40.754919
x265,360p,SpeedBag_360p,37,fast,0.148808,1027.530000,37.390400,41.964100,44.010100,38.089987
x265,360p,SpeedBag_360p,22,medium,0.433050,2990.250000,45.939500,47.958400,49.429400,46.283800
x265,360p,SpeedBag_360p,27,medium,0.288073,1989.170000,43.254800,45.540600,47.363000,43.654425
x265,360p,SpeedBag_360p,32,medium,0.199877,1380.170000,40.234400,43.445100,45.435400,40.760131
x265,360p,SpeedBag_360p,37,medium,0.149110,1029.620000,37.400000,41.949900,44.041000,38.099431
x265,360p,SpeedBag_360p,22,slow,0.402576,2779.820000,45.742500,47.537300,49.141700,46.067125
x265,360p,SpeedBag_360p,27,slow,0.269594,1861.570000,42.938100,44.978900,47.038100,43.321900
x265,360p,SpeedBag_360p,32,slow,0.183850,1269.500000,39.776300,42.838400,45.170400,40.304812
x265,360p,SpeedBag_360p,37,slow,0.139064,960.250000,36.849100,41.346600,43.714000,37.559250
x265,360p,SpeedBag_360p,22,slower,0.400628,2766.370000,45.746200,47.547300,49.167100,46.072575
x265,360p,SpeedBag_360p,27,slower,0.265998,1836.740000,42.935500,45.018200,46.998700,43.319619
x265,360p,SpeedBag_360p,32,slower,0.185530,1281.100000,39.805700,42.888500,45.162600,40.333181
x265,360p,SpeedBag_360p,37,slower,0.138392,955.610000,36.866900,41.373300,43.778100,37.580500
x265,360p,SpeedBag_360p,22,veryslow,0.400728,2767.060000,45.746200,47.547300,49.167100,46.072575
x265,360p,SpeedBag_360p,27,veryslow,0.266099,1837.440000,42.935500,45.018200,46.998700,43.319619
x265,360p,SpeedBag_360p,32,veryslow,0.185631,1281.800000,39.805700,42.888500,45.162600,40.333181
x265,360p,SpeedBag_360p,37,veryslow,0.138492,956.300000,36.866900,41.373300,43.778100,37.580500
x265,360p,SpeedBag_360p,22,placebo,0.402106,2776.580000,45.770200,47.560100,49.158300,46.093825
x265,360p,SpeedBag_360p,27,placebo,0.266267,1838.600000,42.977800,45.037300,47.027300,43.359612
x265,360p,SpeedBag_360p,32,placebo,0.182943,1263.240000,39.821100,42.877400,45.105900,40.342419
x265,360p,SpeedBag_360p,37,placebo,0.140207,968.140000,36.857500,41.337300,43.759800,37.568881
x265,360p,Stockholm_360p,22,ultrafast,1.954723,26995.100000,40.615900,43.557900,43.466600,40.977944
x265,360p,Stockholm_360p,27,ultrafast,1.211564,16731.930000,36.657100,40.984200,40.946000,37.195600
x265,360p,Stockholm_360p,32,ultrafast,0.705324,9740.660000,32.995600,39.180200,39.088600,33.762950
x265,360p,Stockholm_360p,37,ultrafast,0.395094,5456.320000,29.858400,37.929300,37.825800,30.860794
x265,360p,Stockholm_360p,22,superfast,1.763396,24352.840000,41.346900,43.802800,43.666500,41.645369
x265,360p,Stockholm_360p,27,superfast,1.089721,15049.250000,37.435400,41.009300,40.932200,37.877319
x265,360p,Stockholm_360p,32,superfast,0.654570,9039.740000,33.790500,39.009900,38.893700,34.435662
x265,360p,Stockholm_360p,37,superfast,0.381901,5274.130000,30.522100,37.659300,37.495400,31.404006
x265,360p,Stockholm_360p,22,veryfast,1.763294,24351.430000,41.373500,43.845300,43.709900,41.674012
x265,360p,Stockholm_360p,27,veryfast,1.093685,15104.000000,37.509800,41.065100,40.978600,37.948806
x265,360p,Stockholm_360p,32,veryfast,0.653921,9030.780000,33.872400,39.039900,38.968000,34.513844
x265,360p,Stockholm_360p,37,veryfast,0.384123,5304.810000,30.574700,37.697500,37.565100,31.456775
x265,360p,Stockholm_360p,22,faster,1.763294,24351.430000,41.373500,43.845300,43.709900,41.674012
x265,360p,Stockholm_360p,27,faster,1.093685,15104.000000,37.509800,41.065100,40.978600,37.948806
x265,360p,Stockholm_360p,32,faster,0.653921,9030.780000,33.872400,39.039900,38.968000,34.513844
x265,360p,Stockholm_360p,37,faster,0.384123,5304.810000,30.574700,37.697500,37.565100,31.456775
x265,360p,Stockholm_360p,22,fast,1.763396,24352.840000,41.373500,43.845300,43.709900,41.674012
x265,360p,Stockholm_360p,27,fast,1.093788,15105.420000,37.509800,41.065100,40.978600,37.948806
x265,360p,Stockholm_360p,32,fast,0.654024,9032.190000,33.872400,39.039900,38.968000,34.513844
x265,360p,Stockholm_360p,37,fast,0.384225,5306.220000,30.574700,37.697500,37.565100,31.456775
x265,360p,Stockholm_360p,22,medium,1.766028,24389.180000,41.389100,43.849300,43.708700,41.687838
x265,360p,Stockholm_360p,27,medium,1.093651,15103.530000,37.516800,41.052800,40.974900,37.953931
x265,360p,Stockholm_360p,32,medium,0.654399,9037.380000,33.875900,39.025000,38.962100,34.515606
x265,360p,Stockholm_360p,37,medium,0.381833,5273.180000,30.581600,37.666800,37.532400,31.458850
x265,360p,Stockholm_360p,22,slow,1.660077,22925.980000,41.196300,43.419900,43.325000,41.468319
x265,360p,Stockholm_360p,27,slow,1.015316,14021.700000,37.252900,40.527800,40.447800,37.657262
x265,360p,Stockholm_360p,32,slow,0.593495,8196.280000,33.504800,38.429800,38.332000,34.114313
x265,360p,Stockholm_360p,37,slow,0.332173,4587.370000,30.060800,37.166900,37.008200,30.939144
x265,360p,Stockholm_360p,22,slower,1.652901,22826.870000,41.198600,43.433800,43.332500,41.471669
x265,360p,Stockholm_360p,27,slower,1.010087,13949.490000,37.256700,40.541300,40.458500,37.662100
x265,360p,Stockholm_360p,32,slower,0.593632,8198.170000,33.518200,38.439500,38.349900,34.127763
