video_name,qp,preset,E_process_single_J,P_process_W,t_process_single_s,E_load_total_J,t_load_total_s,P_load_W,E_idle_total_J,t_idle_total_s,P_idle_W
TunnelFlag_2k,22,1,4.7591,3.81,1.250,26.6471,2.501,10.66,17.1289,2.501,6.85
TunnelFlag_2k,22,2,5.1638,3.44,1.499,31.7450,2.999,10.59,21.4173,2.999,7.14
TunnelFlag_2k,22,3,7.1028,3.55,2.000,19.9501,2.000,9.97,12.8473,2.000,6.42
TunnelFlag_2k,22,4,6.8743,3.72,1.866,18.5757,1.866,9.95,11.7013,1.866,6.23
TunnelFlag_2k,27,1,4.7007,3.76,1.250,26.5205,2.500,10.61,17.1192,2.500,6.85
TunnelFlag_2k,27,2,5.1722,3.44,1.501,31.8623,3.003,10.61,21.5179,3.003,7.17
TunnelFlag_2k,27,3,6.3954,4.26,1.500,14.9965,1.500,10.00,8.6011,1.500,5.73
TunnelFlag_2k,27,4,6.3523,4.24,1.498,14.9536,1.498,9.98,8.6013,1.498,5.74
TunnelFlag_2k,32,1,4.7331,3.79,1.250,26.6763,2.500,10.67,17.2101,2.500,6.88
TunnelFlag_2k,32,2,5.1147,3.41,1.500,31.7305,3.000,10.58,21.5011,3.000,7.17
TunnelFlag_2k,32,3,6.3362,4.22,1.500,14.9713,1.500,9.98,8.6351,1.500,5.76
TunnelFlag_2k,32,4,6.3698,4.25,1.500,14.9592,1.500,9.97,8.5894,1.500,5.73
TunnelFlag_2k,37,1,4.7559,3.81,1.250,26.7044,2.499,10.69,17.1926,2.499,6.88
TunnelFlag_2k,37,2,5.1275,3.42,1.498,31.7412,2.996,10.59,21.4863,2.996,7.17
TunnelFlag_2k,37,3,6.3411,4.23,1.500,14.9270,1.500,9.95,8.5859,1.500,5.73
TunnelFlag_2k,37,4,6.3631,4.24,1.500,14.9588,1.500,9.98,8.5957,1.500,5.73
Vertical_bees_2k,22,1,4.7875,3.83,1.249,26.7857,2.499,10.72,17.2107,2.499,6.89
Vertical_bees_2k,22,2,5.1880,3.46,1.500,31.8624,3.000,10.62,21.4864,3.000,7.16
Vertical_bees_2k,22,3,6.4289,4.28,1.500,15.0173,1.500,10.01,8.5884,1.500,5.72
Vertical_bees_2k,22,4,6.4007,4.27,1.499,14.9864,1.499,10.00,8.5857,1.499,5.73
Vertical_bees_2k,27,1,4.7727,3.82,1.250,26.7203,2.500,10.69,17.1748,2.500,6.87
Vertical_bees_2k,27,2,5.2251,3.48,1.501,31.9228,3.001,10.64,21.4725,3.001,7.15
Vertical_bees_2k,27,3,6.4073,4.27,1.500,14.9876,1.500,9.99,8.5803,1.500,5.72
Vertical_bees_2k,27,4,6.3751,4.25,1.499,14.9653,1.499,9.98,8.5903,1.499,5.73
Vertical_bees_2k,32,1,4.7862,3.83,1.249,26.7885,2.498,10.72,17.2161,2.498,6.89
Vertical_bees_2k,32,2,5.2436,3.49,1.501,31.9526,3.002,10.64,21.4654,3.002,7.15
Vertical_bees_2k,32,3,6.4138,4.28,1.500,15.0209,1.500,10.02,8.6071,1.500,5.74
Vertical_bees_2k,32,4,6.3654,4.24,1.500,14.9697,1.500,9.98,8.6043,1.500,5.74
Vertical_bees_2k,37,1,4.8450,3.88,1.250,26.8558,2.500,10.74,17.1658,2.500,6.87
Vertical_bees_2k,37,2,5.2119,3.47,1.500,31.8818,3.000,10.63,21.4579,3.000,7.15
Vertical_bees_2k,37,3,6.4265,4.28,1.500,15.0083,1.500,10.01,8.5818,1.500,5.72
Vertical_bees_2k,37,4,6.4461,4.30,1.500,15.0234,1.500,10.02,8.5773,1.500,5.72
Vertical_Carnaby_2k,22,1,4.7727,3.82,1.250,26.7376,2.499,10.70,17.1922,2.499,6.88
Vertical_Carnaby_2k,22,2,5.1911,3.46,1.500,31.8708,3.000,10.62,21.4886,3.000,7.16
Vertical_Carnaby_2k,22,3,6.4004,4.27,1.500,14.9837,1.500,9.99,8.5833,1.500,5.72
Vertical_Carnaby_2k,22,4,6.3932,4.26,1.500,14.9787,1.500,9.99,8.5855,1.500,5.72
Vertical_Carnaby_2k,27,1,4.8060,3.85,1.250,26.7867,2.500,10.72,17.1748,2.500,6.87
Vertical_Carnaby_2k,27,2,5.2331,3.49,1.500,31.9246,2.999,10.64,21.4585,2.999,7.15
Vertical_Carnaby_2k,27,3,6.4298,4.29,1.500,15.0196,1.500,10.01,8.5898,1.500,5.73
Vertical_Carnaby_2k,27,4,6.4061,4.27,1.500,14.9820,1.500,9.99,8.5759,1.500,5.72
Vertical_Carnaby_2k,32,1,4.8511,3.88,1.250,26.8630,2.499,10.75,17.1608,2.499,6.87
Vertical_Carnaby_2k,32,2,5.0213,3.56,1.416,30.0682,2.832,10.62,20.0256,2.832,7.06
Vertical_Carnaby_2k,32,3,6.4016,4.27,1.500,14.9859,1.500,9.99,8.5843,1.500,5.72
Vertical_Carnaby_2k,32,4,6.4079,4.27,1.500,14.9933,1.500,9.99,8.5855,1.500,5.72
Vertical_Carnaby_2k,37,1,4.8782,3.90,1.250,26.9194,2.500,10.77,17.1629,2.500,6.87
Vertical_Carnaby_2k,37,2,4.8656,3.66,1.334,28.3166,2.667,10.62,18.5853,2.667,6.96
Vertical_Carnaby_2k,37,3,6.3785,4.25,1.500,14.9688,1.500,9.98,8.5903,1.500,5.73
Vertical_Carnaby_2k,37,4,6.3596,4.24,1.500,14.9457,1.500,9.96,8.5860,1.500,5.72
WalkingInStreet_2k,22,1,6.0353,3.02,2.001,42.1193,4.002,10.53,30.0487,4.002,7.51
WalkingInStreet_2k,22,2,6.1332,3.07,1.999,42.3076,3.998,10.58,30.0411,3.998,7.51
WalkingInStreet_2k,22,3,7.3059,3.65,2.000,20.1721,2.000,10.09,12.8662,2.000,6.43
WalkingInStreet_2k,22,4,7.2554,3.63,2.000,20.1255,2.000,10.06,12.8701,2.000,6.44
WalkingInStreet_2k,27,1,5.3180,3.55,1.500,32.0791,3.000,10.69,21.4431,3.000,7.15
WalkingInStreet_2k,27,2,5.3782,3.59,1.499,32.2204,2.998,10.75,21.4640,2.998,7.16
WalkingInStreet_2k,27,3,7.2166,3.61,2.000,20.1016,2.000,10.05,12.8850,2.000,6.44
WalkingInStreet_2k,27,4,7.2329,3.62,1.999,20.0951,1.999,10.05,12.8622,1.999,6.43
WalkingInStreet_2k,32,1,5.0394,4.03,1.252,27.2407,2.503,10.88,17.1619,2.503,6.86
WalkingInStreet_2k,32,2,5.4521,3.63,1.500,32.3580,3.001,10.78,21.4538,3.001,7.15
WalkingInStreet_2k,32,3,7.1362,3.57,2.000,20.0084,2.000,10.00,12.8722,2.000,6.43
WalkingInStreet_2k,32,4,7.1539,3.58,2.000,20.0218,2.000,10.01,12.8679,2.000,6.43
WalkingInStreet_2k,37,1,4.9094,3.93,1.250,26.9921,2.499,10.80,17.1732,2.499,6.87
WalkingInStreet_2k,37,2,5.3750,3.58,1.500,32.2463,3.000,10.75,21.4962,3.000,7.16
WalkingInStreet_2k,37,3,6.4293,4.29,1.500,15.0190,1.500,10.02,8.5896,1.500,5.73
WalkingInStreet_2k,37,4,6.4568,4.30,1.500,15.0454,1.500,10.03,8.5886,1.500,5.73
WorldCup_2k,22,1,4.6608,3.73,1.250,26.4936,2.500,10.60,17.1719,2.500,6.87
WorldCup_2k,22,2,5.0231,3.35,1.500,31.5100,3.000,10.50,21.4638,3.000,7.16
WorldCup_2k,22,3,6.3093,4.21,1.500,14.9141,1.500,9.94,8.6047,1.500,5.74
WorldCup_2k,22,4,6.3279,4.22,1.500,14.9049,1.500,9.94,8.5769,1.500,5.72
WorldCup_2k,27,1,4.7293,3.78,1.250,26.6324,2.500,10.65,17.1737,2.500,6.87
WorldCup_2k,27,2,5.1097,3.41,1.500,31.6610,3.000,10.55,21.4416,3.000,7.15
WorldCup_2k,27,3,6.3287,4.22,1.500,14.9042,1.500,9.94,8.5755,1.500,5.72
WorldCup_2k,27,4,6.3472,4.23,1.500,14.9146,1.500,9.94,8.5674,1.500,5.71
WorldCup_2k,32,1,4.7073,3.77,1.250,26.5601,2.500,10.62,17.1454,2.500,6.86
WorldCup_2k,32,2,5.1191,3.41,1.500,31.6638,2.999,10.56,21.4256,2.999,7.14
WorldCup_2k,32,3,6.3256,4.22,1.500,14.8926,1.500,9.93,8.5670,1.500,5.71
WorldCup_2k,32,4,6.3585,4.24,1.500,14.9384,1.500,9.96,8.5799,1.500,5.72
WorldCup_2k,37,1,4.7292,3.78,1.250,26.6016,2.500,10.64,17.1432,2.500,6.86
WorldCup_2k,37,2,5.1403,3.43,1.500,31.7175,3.000,10.57,21.4369,3.000,7.15
WorldCup_2k,37,3,6.3450,4.23,1.500,14.9311,1.500,9.95,8.5861,1.500,5.72
WorldCup_2k,37,4,6.2898,4.19,1.500,14.8692,1.500,9.91,8.5794,1.500,5.72
WorldCup_far_2k,22,1,5.0715,3.68,1.383,29.5734,2.765,10.69,19.4304,2.765,7.01
WorldCup_far_2k,22,2,5.1019,3.40,1.500,31.6301,3.000,10.54,21.4263,3.000,7.14
WorldCup_far_2k,22,3,7.0682,3.53,2.000,19.9282,2.000,9.96,12.8600,2.000,6.43
WorldCup_far_2k,22,4,7.0555,3.53,2.000,19.9153,2.000,9.96,12.8598,2.000,6.43
WorldCup_far_2k,27,1,4.7142,3.77,1.250,26.5720,2.500,10.63,17.1436,2.500,6.86
WorldCup_far_2k,27,2,5.0825,3.39,1.500,31.6076,3.000,10.54,21.4427,3.000,7.15
WorldCup_far_2k,27,3,7.0352,3.52,2.000,19.8940,2.000,9.95,12.8588,2.000,6.43
WorldCup_far_2k,27,4,7.0531,3.53,2.000,19.9370,2.000,9.97,12.8838,2.000,6.44
WorldCup_far_2k,32,1,4.6943,3.75,1.251,26.5445,2.502,10.61,17.1560,2.502,6.86
WorldCup_far_2k,32,2,5.0913,3.39,1.500,31.5930,3.000,10.53,21.4105,3.000,7.14
WorldCup_far_2k,32,3,6.3791,4.25,1.501,14.9530,1.501,9.96,8.5739,1.501,5.71
WorldCup_far_2k,32,4,6.3898,4.25,1.503,14.9544,1.503,9.95,8.5647,1.503,5.70
WorldCup_far_2k,37,1,4.7318,3.79,1.250,26.5986,2.500,10.64,17.1349,2.500,6.85
WorldCup_far_2k,37,2,5.1249,3.42,1.500,31.6624,3.000,10.55,21.4126,3.000,7.14
WorldCup_far_2k,37,3,6.3500,4.23,1.500,14.9150,1.500,9.94,8.5650,1.500,5.71
WorldCup_far_2k,37,4,6.3130,4.21,1.499,14.8743,1.499,9.92,8.5613,1.499,5.71
