encoder,resolution,video_name,qp,preset,bpp,bitrate_kbps,psnr_y,psnr_u,psnr_v,psnr_yuv,E_process_single_J,P_process_W,t_process_single_s
NVIDIA,1080p,TunnelFlag_2k,22,medium,0.873014,108508.4,42.680896,23.147697,25.282041,40.372643,7.1028,3.55,2.0
NVIDIA,1080p,TunnelFlag_2k,27,medium,0.513373,63807.95,39.75126,23.125332,25.299785,37.808922,6.3954,4.26,1.5
NVIDIA,1080p,TunnelFlag_2k,32,medium,0.297288,36950.46,36.765571,23.137608,25.329562,35.199073,6.3362,4.22,1.5
NVIDIA,1080p,TunnelFlag_2k,37,medium,0.173323,21542.63,33.838006,23.150817,25.366529,32.640589,6.3411,4.23,1.5
NVIDIA,1080p,TunnelFlag_2k,22,slow,0.873014,108508.4,42.680896,23.147697,25.282041,40.372643,6.8743,3.72,1.866
NVIDIA,1080p,TunnelFlag_2k,27,slow,0.513373,63807.95,39.75126,23.125332,25.299785,37.808922,6.3523,4.24,1.498
NVIDIA,1080p,TunnelFlag_2k,32,slow,0.297288,36950.46,36.765571,23.137608,25.329562,35.199073,6.3698,4.25,1.5
NVIDIA,1080p,TunnelFlag_2k,37,slow,0.173323,21542.63,33.838006,23.150817,25.366529,32.640589,6.3631,4.24,1.5
NVIDIA,1080p,Vertical_bees_2k,22,ultrafast,0.534517,33218.01,45.350854,18.87921,20.422668,42.138365,4.7875,3.83,1.249
NVIDIA,1080p,Vertical_bees_2k,27,ultrafast,0.337339,20964.23,42.477217,18.882486,20.425914,39.62434,4.7727,3.82,1.25
NVIDIA,1080p,Vertical_bees_2k,32,ultrafast,0.210586,13087.03,39.35904,18.886721,20.435257,36.896784,4.7862,3.83,1.249
NVIDIA,1080p,Vertical_bees_2k,37,ultrafast,0.129887,8071.91,36.229906,18.891491,20.446086,34.159766,4.845,3.88,1.25
NVIDIA,1080p,Vertical_bees_2k,22,fast,0.525306,32645.58,45.414437,18.87912,20.422392,42.193977,5.188,3.46,1.5
NVIDIA,1080p,Vertical_bees_2k,27,fast,0.330225,20522.11,42.570368,18.881659,20.426218,39.705814,5.2251,3.48,1.501
NVIDIA,1080p,Vertical_bees_2k,32,fast,0.205699,12783.35,39.492707,18.885324,20.434562,37.013612,5.2436,3.49,1.501
NVIDIA,1080p,Vertical_bees_2k,37,fast,0.126996,7892.26,36.383168,18.890396,20.446108,34.293803,5.2119,3.47,1.5
NVIDIA,1080p,Vertical_bees_2k,22,medium,0.51834,32212.68,45.385395,18.876887,20.420426,42.168303,6.4289,4.28,1.5
NVIDIA,1080p,Vertical_bees_2k,27,medium,0.327574,20357.34,42.470993,18.878393,20.422232,39.618408,6.4073,4.27,1.5
NVIDIA,1080p,Vertical_bees_2k,32,medium,0.205252,12755.57,39.299084,18.882421,20.429722,36.843707,6.4138,4.28,1.5
NVIDIA,1080p,Vertical_bees_2k,37,medium,0.12736,7914.86,36.070465,18.885391,20.437288,34.019324,6.4265,4.28,1.5
NVIDIA,1080p,Vertical_bees_2k,22,slow,0.51834,32212.68,45.385395,18.876887,20.420426,42.168303,6.4007,4.27,1.499
NVIDIA,1080p,Vertical_bees_2k,27,slow,0.327574,20357.34,42.470993,18.878393,20.422232,39.618408,6.3751,4.25,1.499
NVIDIA,1080p,Vertical_bees_2k,32,slow,0.205252,12755.57,39.299084,18.882421,20.429722,36.843707,6.3654,4.24,1.5
NVIDIA,1080p,Vertical_bees_2k,37,slow,0.12736,7914.86,36.070465,18.885391,20.437288,34.019324,6.4461,4.3,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,22,ultrafast,0.26093,32431.44,47.703243,20.497851,19.907509,44.265673,4.7727,3.82,1.25
NVIDIA,1080p,Vertical_Carnaby_2k,27,ultrafast,0.153477,19075.93,45.309583,20.504884,19.906097,42.171571,4.806,3.85,1.25
NVIDIA,1080p,Vertical_Carnaby_2k,32,ultrafast,0.094058,11690.57,42.73456,20.515092,19.912436,39.91946,4.8511,3.88,1.25
NVIDIA,1080p,Vertical_Carnaby_2k,37,ultrafast,0.060407,7508.03,39.998393,20.52183,19.915779,37.525944,4.8782,3.9,1.25
NVIDIA,1080p,Vertical_Carnaby_2k,22,fast,0.256481,31878.44,47.777397,20.497736,19.907592,44.330555,5.1911,3.46,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,27,fast,0.15038,18690.93,45.394602,20.503643,19.906705,42.245923,5.2331,3.49,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,32,fast,0.091816,11412.0,42.865517,20.515364,19.912011,40.034038,5.0213,3.56,1.416
NVIDIA,1080p,Vertical_Carnaby_2k,37,fast,0.058838,7313.1,40.164741,20.52172,19.912832,37.671308,4.8656,3.66,1.334
NVIDIA,1080p,Vertical_Carnaby_2k,22,medium,0.2542,31594.9,47.741511,20.495915,19.906127,44.29895,6.4004,4.27,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,27,medium,0.149732,18610.45,45.178665,20.501123,19.905254,42.05673,6.4298,4.29,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,32,medium,0.091676,11394.56,42.425553,20.508549,19.910175,39.648529,6.4016,4.27,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,37,medium,0.058879,7318.12,39.603194,20.51751,19.913586,37.179738,6.3785,4.25,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,22,slow,0.2542,31594.9,47.741511,20.495915,19.906127,44.29895,6.3932,4.26,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,27,slow,0.149732,18610.45,45.178665,20.501123,19.905254,42.05673,6.4061,4.27,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,32,slow,0.091676,11394.56,42.425553,20.508549,19.910175,39.648529,6.4079,4.27,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,37,slow,0.058879,7318.12,39.603194,20.51751,19.913586,37.179738,6.3596,4.24,1.5
NVIDIA,1080p,WalkingInStreet_2k,22,ultrafast,3.248668,202093.11,39.979513,21.670155,27.479861,38.05395,6.0353,3.02,2.001
NVIDIA,1080p,WalkingInStreet_2k,27,ultrafast,2.154431,134022.85,35.695128,21.729867,27.585299,34.315435,5.318,3.55,1.5
NVIDIA,1080p,WalkingInStreet_2k,32,ultrafast,1.321503,82208.06,31.727798,21.794795,27.701866,30.855365,5.0394,4.03,1.252
NVIDIA,1080p,WalkingInStreet_2k,37,ultrafast,0.771318,47982.18,28.179852,21.859045,27.799815,27.761049,4.9094,3.93,1.25
NVIDIA,1080p,WalkingInStreet_2k,22,fast,3.257469,202640.62,40.009392,21.672334,27.480964,38.080299,6.1332,3.07,1.999
NVIDIA,1080p,WalkingInStreet_2k,27,fast,2.161825,134482.81,35.715202,21.729766,27.582993,34.332849,5.3782,3.59,1.499
NVIDIA,1080p,WalkingInStreet_2k,32,fast,1.32475,82410.04,31.748923,21.795688,27.701567,30.873886,5.4521,3.63,1.5
NVIDIA,1080p,WalkingInStreet_2k,37,fast,0.772037,48026.88,28.203686,21.857508,27.801844,27.781935,5.375,3.58,1.5
NVIDIA,1080p,WalkingInStreet_2k,22,medium,3.253218,202376.17,40.312786,21.646518,27.422274,38.340487,7.3059,3.65,2.0
NVIDIA,1080p,WalkingInStreet_2k,27,medium,2.215524,137823.33,35.988694,21.663573,27.462601,34.560493,7.2166,3.61,2.0
NVIDIA,1080p,WalkingInStreet_2k,32,medium,1.367797,85087.91,31.86268,21.722269,27.592721,30.962032,7.1362,3.57,2.0
NVIDIA,1080p,WalkingInStreet_2k,37,medium,0.782191,48658.55,28.135939,21.789432,27.731456,27.714002,6.4293,4.29,1.5
NVIDIA,1080p,WalkingInStreet_2k,22,slow,3.253218,202376.17,40.312786,21.646518,27.422274,38.340487,7.2554,3.63,2.0
NVIDIA,1080p,WalkingInStreet_2k,27,slow,2.215524,137823.33,35.988694,21.663573,27.462601,34.560493,7.2329,3.62,1.999
NVIDIA,1080p,WalkingInStreet_2k,32,slow,1.367797,85087.91,31.86268,21.722269,27.592721,30.962032,7.1539,3.58,2.0
NVIDIA,1080p,WalkingInStreet_2k,37,slow,0.782191,48658.55,28.135939,21.789432,27.731456,27.714002,6.4568,4.3,1.5
NVIDIA,1080p,WorldCup_2k,22,ultrafast,0.327115,20349.19,46.800346,27.298788,25.85291,44.272284,4.6608,3.73,1.25
NVIDIA,1080p,WorldCup_2k,27,ultrafast,0.199286,12397.19,44.102907,27.302302,25.863995,41.912937,4.7293,3.78,1.25
NVIDIA,1080p,WorldCup_2k,32,ultrafast,0.121273,7544.18,41.151839,27.311793,25.876685,39.332139,4.7073,3.77,1.25
NVIDIA,1080p,WorldCup_2k,37,ultrafast,0.073217,4554.71,38.127103,27.344685,25.884886,36.688063,4.7292,3.78,1.25
NVIDIA,1080p,WorldCup_2k,22,fast,0.314564,19568.38,46.878818,27.297591,25.85357,44.340913,5.0231,3.35,1.5
NVIDIA,1080p,WorldCup_2k,27,fast,0.190282,11837.07,44.228611,27.299789,25.863771,42.022757,5.1097,3.41,1.5
NVIDIA,1080p,WorldCup_2k,32,fast,0.115494,7184.64,41.320539,27.31355,25.87563,39.479795,5.1191,3.41,1.5
NVIDIA,1080p,WorldCup_2k,37,fast,0.069468,4321.44,38.321894,27.343172,25.883659,36.858334,5.1403,3.43,1.5
NVIDIA,1080p,WorldCup_2k,22,medium,0.302259,18802.93,46.957087,27.292279,25.849964,44.408841,6.3093,4.21,1.5
NVIDIA,1080p,WorldCup_2k,27,medium,0.18418,11457.44,44.247687,27.293517,25.858961,42.038756,6.3287,4.22,1.5
NVIDIA,1080p,WorldCup_2k,32,medium,0.112851,7020.25,41.218058,27.302503,25.867348,39.388916,6.3256,4.22,1.5
NVIDIA,1080p,WorldCup_2k,37,medium,0.068401,4255.06,38.078873,27.329315,25.87551,36.644315,6.345,4.23,1.5
NVIDIA,1080p,WorldCup_2k,22,slow,0.302259,18802.93,46.957087,27.292279,25.849964,44.408841,6.3279,4.22,1.5
NVIDIA,1080p,WorldCup_2k,27,slow,0.18418,11457.44,44.247687,27.293517,25.858961,42.038756,6.3472,4.23,1.5
NVIDIA,1080p,WorldCup_2k,32,slow,0.112851,7020.25,41.218058,27.302503,25.867348,39.388916,6.3585,4.24,1.5
NVIDIA,1080p,WorldCup_2k,37,slow,0.068401,4255.06,38.078873,27.329315,25.87551,36.644315,6.2898,4.19,1.5
NVIDIA,1080p,WorldCup_far_2k,22,ultrafast,1.010553,62864.49,43.35693,18.743538,20.364847,40.381588,5.0715,3.68,1.383
NVIDIA,1080p,WorldCup_far_2k,27,ultrafast,0.631562,39288.22,39.990011,18.749189,20.378145,37.436718,4.7142,3.77,1.25
NVIDIA,1080p,WorldCup_far_2k,32,ultrafast,0.383946,23884.53,36.627664,18.759254,20.400247,34.496675,4.6943,3.75,1.251
NVIDIA,1080p,WorldCup_far_2k,37,ultrafast,0.228928,14241.13,33.436882,18.765863,20.421493,31.706481,4.7318,3.79,1.25
NVIDIA,1080p,WorldCup_far_2k,22,fast,0.991901,61704.19,43.426404,18.743956,20.363788,40.442338,5.1019,3.4,1.5
NVIDIA,1080p,WorldCup_far_2k,27,fast,0.618,38444.52,40.087504,18.749717,20.37736,37.522008,5.0825,3.39,1.5
NVIDIA,1080p,WorldCup_far_2k,32,fast,0.374686,23308.45,36.756517,18.760453,20.396857,34.609284,5.0913,3.39,1.5
NVIDIA,1080p,WorldCup_far_2k,37,fast,0.223506,13903.86,33.58645,18.767655,20.418693,31.83729,5.1249,3.42,1.5
NVIDIA,1080p,WorldCup_far_2k,22,medium,0.968037,60219.63,43.521646,18.740476,20.355897,40.524964,7.0682,3.53,2.0
NVIDIA,1080p,WorldCup_far_2k,27,medium,0.607849,37813.04,40.145448,18.743479,20.363219,37.571436,7.0352,3.52,2.0
NVIDIA,1080p,WorldCup_far_2k,32,medium,0.371751,23125.91,36.71346,18.751108,20.380612,34.57001,6.3791,4.25,1.501
NVIDIA,1080p,WorldCup_far_2k,37,medium,0.222741,13856.27,33.389075,18.75699,20.397938,31.662624,6.35,4.23,1.5
NVIDIA,1080p,WorldCup_far_2k,22,slow,0.968037,60219.63,43.521646,18.740476,20.355897,40.524964,7.0555,3.53,2.0
NVIDIA,1080p,WorldCup_far_2k,27,slow,0.607849,37813.04,40.145448,18.743479,20.363219,37.571436,7.0531,3.53,2.0
NVIDIA,1080p,WorldCup_far_2k,32,slow,0.371751,23125.91,36.71346,18.751108,20.380612,34.57001,6.3898,4.25,1.503
NVIDIA,1080p,WorldCup_far_2k,37,slow,0.222741,13856.27,33.389075,18.75699,20.397938,31.662624,6.313,4.21,1.499
NVIDIA,720p,ControlledBurn_720p,22,ultrafast,1.430387,39547.34,41.861466,24.747634,25.843642,39.790737,1.8146,4.84,0.375
NVIDIA,720p,ControlledBurn_720p,27,ultrafast,0.931651,25758.28,38.049027,24.764356,25.860163,36.456931,1.8276,4.87,0.375
NVIDIA,720p,ControlledBurn_720p,32,ultrafast,0.562308,15546.69,34.288619,24.764418,25.892672,33.16861,1.4643,4.88,0.3
NVIDIA,720p,ControlledBurn_720p,37,ultrafast,0.311564,8614.12,30.890013,24.789278,25.924766,30.198389,1.8401,4.9,0.375
NVIDIA,720p,ControlledBurn_720p,22,fast,1.42441,39382.08,41.911636,24.746859,25.845315,39.834692,2.0253,4.05,0.5
NVIDIA,720p,ControlledBurn_720p,27,fast,0.926774,25623.44,38.106484,24.760948,25.855945,36.506729,1.797,4.79,0.375
NVIDIA,720p,ControlledBurn_720p,32,fast,0.558294,15435.7,34.353676,24.762171,25.895902,33.225596,1.7859,4.76,0.375
NVIDIA,720p,ControlledBurn_720p,37,fast,0.308832,8538.58,30.969261,24.783857,25.931675,30.267824,1.7809,4.75,0.375
NVIDIA,720p,ControlledBurn_720p,22,medium,1.429078,39511.16,42.011869,24.741328,25.836316,39.921488,3.1831,4.25,0.75
NVIDIA,720p,ControlledBurn_720p,27,medium,0.937342,25915.64,38.205935,24.751563,25.852145,36.592925,3.1695,4.23,0.75
NVIDIA,720p,ControlledBurn_720p,32,medium,0.567725,15696.46,34.416824,24.748348,25.882071,33.279122,3.1595,4.21,0.75
NVIDIA,720p,ControlledBurn_720p,37,medium,0.312386,8636.84,30.920079,24.767876,25.904249,30.222077,3.1502,4.2,0.75
NVIDIA,720p,ControlledBurn_720p,22,slow,1.429078,39511.16,42.011869,24.741328,25.836316,39.921488,3.2025,4.27,0.75
NVIDIA,720p,ControlledBurn_720p,27,slow,0.937342,25915.64,38.205935,24.751563,25.852145,36.592925,3.1786,4.24,0.75
NVIDIA,720p,ControlledBurn_720p,32,slow,0.567725,15696.46,34.416824,24.748348,25.882071,33.279122,3.1626,4.22,0.75
NVIDIA,720p,ControlledBurn_720p,37,slow,0.312386,8636.84,30.920079,24.767876,25.904249,30.222077,3.1473,4.2,0.75
NVIDIA,720p,DrivingPOV_720p,22,ultrafast,1.378544,76151.8,41.562166,27.316267,30.566716,39.984582,1.8125,4.83,0.375
NVIDIA,720p,DrivingPOV_720p,27,ultrafast,0.812887,44904.47,37.90405,27.36093,30.629261,36.790431,1.8164,4.85,0.375
NVIDIA,720p,DrivingPOV_720p,32,ultrafast,0.44842,24771.04,34.528218,27.414802,30.710448,33.845019,1.7956,4.79,0.375
NVIDIA,720p,DrivingPOV_720p,37,ultrafast,0.233384,12892.31,31.59503,27.472249,30.790688,31.287085,1.6616,4.15,0.4
NVIDIA,720p,DrivingPOV_720p,22,fast,1.362321,75255.62,41.612571,27.316549,30.563764,40.028519,2.3838,4.77,0.5
NVIDIA,720p,DrivingPOV_720p,27,fast,0.800629,44227.37,37.970239,27.358198,30.632377,36.84837,2.3665,4.73,0.5
NVIDIA,720p,DrivingPOV_720p,32,fast,0.439942,24302.71,34.606091,27.417333,30.700203,33.912676,1.9956,4.0,0.499
NVIDIA,720p,DrivingPOV_720p,37,fast,0.228317,12612.4,31.686248,27.470888,30.788646,31.366688,1.7623,4.7,0.375
NVIDIA,720p,DrivingPOV_720p,22,medium,1.33651,73829.85,41.838565,27.295314,30.539321,40.223409,3.5421,3.54,1.0
NVIDIA,720p,DrivingPOV_720p,27,medium,0.801623,44282.25,38.241524,27.328809,30.587097,37.081078,3.3192,3.88,0.866
NVIDIA,720p,DrivingPOV_720p,32,medium,0.449913,24853.55,34.849864,27.380584,30.666364,34.121565,3.1451,4.19,0.75
NVIDIA,720p,DrivingPOV_720p,37,medium,0.233214,12882.91,31.723275,27.428466,30.749757,31.394005,3.1477,4.2,0.75
NVIDIA,720p,DrivingPOV_720p,22,slow,1.33651,73829.85,41.838565,27.295314,30.539321,40.223409,3.5269,3.53,1.0
NVIDIA,720p,DrivingPOV_720p,27,slow,0.801623,44282.25,38.241524,27.328809,30.587097,37.081078,3.418,3.7,0.933
NVIDIA,720p,DrivingPOV_720p,32,slow,0.449913,24853.55,34.849864,27.380584,30.666364,34.121565,3.1506,4.2,0.75
NVIDIA,720p,DrivingPOV_720p,37,slow,0.233214,12882.91,31.723275,27.428466,30.749757,31.394005,3.1455,4.19,0.75
NVIDIA,720p,Johnny_720p,22,ultrafast,0.451468,24964.37,43.926562,20.251152,21.294441,41.032341,1.8017,4.81,0.375
NVIDIA,720p,Johnny_720p,27,ultrafast,0.248614,13747.38,41.738552,20.251657,21.301624,39.118313,1.8093,4.82,0.375
NVIDIA,720p,Johnny_720p,32,ultrafast,0.143458,7932.67,39.398118,20.284241,21.289379,37.071704,1.8209,4.86,0.375
NVIDIA,720p,Johnny_720p,37,ultrafast,0.083871,4637.74,36.875489,20.304557,21.29135,34.865797,1.4592,4.86,0.3
NVIDIA,720p,Johnny_720p,22,fast,0.44044,24354.59,43.967155,20.251473,21.294267,41.067869,1.7649,4.71,0.375
NVIDIA,720p,Johnny_720p,27,fast,0.240404,13293.36,41.80269,20.252159,21.298629,39.174278,1.769,4.72,0.375
NVIDIA,720p,Johnny_720p,32,fast,0.13784,7622.02,39.49217,20.280452,21.285144,37.153498,1.7629,4.7,0.375
NVIDIA,720p,Johnny_720p,37,fast,0.079964,4421.71,36.984749,20.301403,21.291027,34.961182,1.7622,4.7,0.375
NVIDIA,720p,Johnny_720p,22,medium,0.423659,23426.64,44.009061,20.248901,21.294301,41.104379,3.1591,4.21,0.75
NVIDIA,720p,Johnny_720p,27,medium,0.232254,12842.7,41.832719,20.247908,21.299439,39.200338,3.1471,4.2,0.75
NVIDIA,720p,Johnny_720p,32,medium,0.134626,7444.26,39.478201,20.28105,21.283489,37.14121,3.153,4.2,0.75
NVIDIA,720p,Johnny_720p,37,medium,0.079618,4402.58,36.840447,20.296995,21.284552,34.834238,3.1484,4.2,0.75
NVIDIA,720p,Johnny_720p,22,slow,0.423659,23426.64,44.009061,20.248901,21.294301,41.104379,3.1656,4.22,0.75
NVIDIA,720p,Johnny_720p,27,slow,0.232254,12842.7,41.832719,20.247908,21.299439,39.200338,3.1385,4.18,0.75
NVIDIA,720p,Johnny_720p,32,slow,0.134626,7444.26,39.478201,20.28105,21.283489,37.14121,3.1739,4.23,0.75
NVIDIA,720p,Johnny_720p,37,slow,0.079618,4402.58,36.840447,20.296995,21.284552,34.834238,3.1434,4.19,0.75
NVIDIA,720p,KristenAndSara_720p,22,ultrafast,0.501895,27752.77,44.247086,20.927471,23.867268,41.515871,1.645,4.12,0.399
NVIDIA,720p,KristenAndSara_720p,27,ultrafast,0.296497,16395.09,41.84782,20.928722,23.878046,39.417265,1.8106,4.83,0.375
NVIDIA,720p,KristenAndSara_720p,32,ultrafast,0.179873,9946.27,39.173077,20.96869,23.860185,37.078247,1.8057,4.82,0.375
NVIDIA,720p,KristenAndSara_720p,37,ultrafast,0.110076,6086.78,36.343118,20.991581,23.867534,34.603923,1.8182,4.85,0.375
NVIDIA,720p,KristenAndSara_720p,22,fast,0.488578,27016.42,44.294024,20.929084,23.866145,41.556973,2.3565,4.71,0.5
NVIDIA,720p,KristenAndSara_720p,27,fast,0.287143,15877.86,41.928394,20.929094,23.877997,39.487788,1.7618,4.7,0.375
NVIDIA,720p,KristenAndSara_720p,32,fast,0.173062,9569.66,39.273437,20.969914,23.858235,37.166017,1.7722,4.73,0.375
NVIDIA,720p,KristenAndSara_720p,37,fast,0.105192,5816.69,36.46839,20.991006,23.863888,34.713272,1.7672,4.71,0.375
NVIDIA,720p,KristenAndSara_720p,22,medium,0.463541,25631.97,44.357075,20.924851,23.866694,41.611912,3.1505,4.2,0.75
NVIDIA,720p,KristenAndSara_720p,27,medium,0.273551,15126.3,41.987234,20.926935,23.876057,39.539017,3.1489,4.2,0.75
NVIDIA,720p,KristenAndSara_720p,32,medium,0.166917,9229.82,39.291256,20.967703,23.852335,37.181101,3.1417,4.19,0.75
NVIDIA,720p,KristenAndSara_720p,37,medium,0.102394,5661.98,36.393407,21.002249,23.86053,34.648155,3.143,4.19,0.75
NVIDIA,720p,KristenAndSara_720p,22,slow,0.463541,25631.97,44.357075,20.924851,23.866694,41.611912,3.1481,4.2,0.75
NVIDIA,720p,KristenAndSara_720p,27,slow,0.273551,15126.3,41.987234,20.926935,23.876057,39.539017,3.155,4.21,0.75
NVIDIA,720p,KristenAndSara_720p,32,slow,0.166917,9229.82,39.291256,20.967703,23.852335,37.181101,3.1427,4.19,0.75
NVIDIA,720p,KristenAndSara_720p,37,slow,0.102394,5661.98,36.393407,21.002249,23.86053,34.648155,3.1564,4.21,0.75
NVIDIA,720p,RollerCoaster_720p,22,ultrafast,0.770284,42551.06,43.877759,25.174694,25.734355,41.574855,1.7955,4.79,0.375
NVIDIA,720p,RollerCoaster_720p,27,ultrafast,0.445272,24597.15,40.694579,25.198182,25.759405,38.792606,1.7988,4.8,0.374
NVIDIA,720p,RollerCoaster_720p,32,ultrafast,0.250146,13818.23,37.627528,25.225021,25.801563,36.113248,1.8077,4.82,0.375
NVIDIA,720p,RollerCoaster_720p,37,ultrafast,0.141053,7791.87,34.790305,25.244328,25.853208,33.635113,1.4591,4.87,0.3
NVIDIA,720p,RollerCoaster_720p,22,fast,0.753868,41644.26,43.929266,25.172214,25.733407,41.619709,2.36,4.72,0.5
NVIDIA,720p,RollerCoaster_720p,27,fast,0.434103,23980.2,40.777717,25.196872,25.761156,38.865379,2.3687,4.74,0.5
NVIDIA,720p,RollerCoaster_720p,32,fast,0.243223,13435.8,37.738356,25.222725,25.800188,36.209994,1.7606,4.7,0.375
NVIDIA,720p,RollerCoaster_720p,37,fast,0.137345,7587.04,34.930341,25.23918,25.852958,33.757307,1.7784,4.74,0.375
NVIDIA,720p,RollerCoaster_720p,22,medium,0.738024,40769.02,43.985055,25.16105,25.719215,41.66694,3.1368,4.18,0.75
NVIDIA,720p,RollerCoaster_720p,27,medium,0.427808,23632.43,40.797215,25.174723,25.740141,38.879742,3.16,4.21,0.75
NVIDIA,720p,RollerCoaster_720p,32,medium,0.241981,13367.21,37.647898,25.201037,25.778786,36.12815,3.1636,4.22,0.75
NVIDIA,720p,RollerCoaster_720p,37,medium,0.137068,7571.76,34.647833,25.220821,25.822752,33.507077,3.1678,4.23,0.75
NVIDIA,720p,RollerCoaster_720p,22,slow,0.738024,40769.02,43.985055,25.16105,25.719215,41.66694,3.1579,4.21,0.75
NVIDIA,720p,RollerCoaster_720p,27,slow,0.427808,23632.43,40.797215,25.174723,25.740141,38.879742,3.1503,4.2,0.75
NVIDIA,720p,RollerCoaster_720p,32,slow,0.241981,13367.21,37.647898,25.201037,25.778786,36.12815,3.1554,4.21,0.75
NVIDIA,720p,RollerCoaster_720p,37,slow,0.137068,7571.76,34.647833,25.220821,25.822752,33.507077,3.1681,4.22,0.751
NVIDIA,720p,Vidyo3_720p,22,ultrafast,0.48654,26903.71,44.200388,31.155291,31.314438,42.579698,1.8047,4.81,0.375
NVIDIA,720p,Vidyo3_720p,27,ultrafast,0.290742,16076.86,41.814323,31.198884,31.315078,40.494655,1.8057,4.81,0.375
NVIDIA,720p,Vidyo3_720p,32,ultrafast,0.17732,9805.1,39.051965,31.251615,31.406173,38.086581,1.4571,4.86,0.3
NVIDIA,720p,Vidyo3_720p,37,ultrafast,0.1069,5911.14,36.035408,31.247338,31.461803,35.450303,1.8192,4.85,0.375
NVIDIA,720p,Vidyo3_720p,22,fast,0.47521,26277.22,44.242563,31.153338,31.317112,42.616646,2.3566,4.71,0.5
NVIDIA,720p,Vidyo3_720p,27,fast,0.282249,15607.25,41.87907,31.191406,31.322068,40.551278,1.7655,4.71,0.375
NVIDIA,720p,Vidyo3_720p,32,fast,0.171386,9476.96,39.157788,31.247868,31.395542,38.178278,1.7769,4.74,0.375
NVIDIA,720p,Vidyo3_720p,37,fast,0.102828,5686.0,36.171405,31.259455,31.436162,35.568455,1.7694,4.72,0.375
NVIDIA,720p,Vidyo3_720p,22,medium,0.459195,25391.65,44.284822,31.14682,31.302579,42.652307,3.153,4.2,0.75
NVIDIA,720p,Vidyo3_720p,27,medium,0.275324,15224.34,41.883832,31.179715,31.298713,40.553255,3.154,4.21,0.75
NVIDIA,720p,Vidyo3_720p,32,medium,0.169304,9361.82,39.088527,31.217667,31.353404,38.113153,3.151,4.2,0.75
NVIDIA,720p,Vidyo3_720p,37,medium,0.102727,5680.4,35.999193,31.220645,31.415563,35.414057,3.1603,4.21,0.75
NVIDIA,720p,Vidyo3_720p,22,slow,0.459195,25391.65,44.284822,31.14682,31.302579,42.652307,3.1507,4.2,0.75
NVIDIA,720p,Vidyo3_720p,27,slow,0.275324,15224.34,41.883832,31.179715,31.298713,40.553255,3.1563,4.21,0.75
NVIDIA,720p,Vidyo3_720p,32,slow,0.169304,9361.82,39.088527,31.217667,31.353404,38.113153,3.1386,4.19,0.75
NVIDIA,720p,Vidyo3_720p,37,slow,0.102727,5680.4,35.999193,31.220645,31.415563,35.414057,3.1698,4.23,0.75
NVIDIA,720p,Vidyo4_720p,22,ultrafast,0.466091,25772.99,44.237842,29.897028,26.733939,42.247547,1.8032,4.81,0.375
NVIDIA,720p,Vidyo4_720p,27,ultrafast,0.260802,14421.31,41.715663,29.91001,26.747458,40.042297,1.8084,4.82,0.375
NVIDIA,720p,Vidyo4_720p,32,ultrafast,0.147471,8154.58,39.147854,29.936785,26.769145,37.798493,1.8245,4.86,0.375
NVIDIA,720p,Vidyo4_720p,37,ultrafast,0.084726,4685.02,36.56325,29.934714,26.795723,35.538496,1.8211,4.86,0.375
NVIDIA,720p,Vidyo4_720p,22,fast,0.455267,25174.45,44.290016,29.897953,26.732918,42.293193,2.0083,4.02,0.5
NVIDIA,720p,Vidyo4_720p,27,fast,0.252856,13981.9,41.792497,29.914712,26.745035,40.109669,1.7642,4.7,0.375
NVIDIA,720p,Vidyo4_720p,32,fast,0.14165,7832.69,39.247973,29.946801,26.768274,37.886669,1.7778,4.74,0.375
NVIDIA,720p,Vidyo4_720p,37,fast,0.080872,4471.9,36.70018,29.934752,26.798028,35.658456,1.7715,4.72,0.375
NVIDIA,720p,Vidyo4_720p,22,medium,0.447695,24755.73,44.293609,29.891597,26.729105,42.295702,3.158,4.21,0.75
NVIDIA,720p,Vidyo4_720p,27,medium,0.248312,13730.66,41.737869,29.905717,26.73896,40.060928,3.1607,4.21,0.75
NVIDIA,720p,Vidyo4_720p,32,medium,0.140135,7748.9,39.108688,29.944047,26.756297,37.763873,3.1532,4.2,0.75
NVIDIA,720p,Vidyo4_720p,37,medium,0.080638,4458.94,36.468489,29.971799,26.778956,35.45685,3.1413,4.19,0.75
NVIDIA,720p,Vidyo4_720p,22,slow,0.447695,24755.73,44.293609,29.891597,26.729105,42.295702,3.1415,4.19,0.75
NVIDIA,720p,Vidyo4_720p,27,slow,0.248312,13730.66,41.737869,29.905717,26.73896,40.060928,3.1571,4.21,0.749
NVIDIA,720p,Vidyo4_720p,32,slow,0.140135,7748.9,39.108688,29.944047,26.756297,37.763873,3.169,4.22,0.75
