video_name,qp,preset,bitrate_kbps,psnr_y,psnr_u,psnr_v
ToddlerFountain_2k,22,ultrafast,85944.32,41.245454,33.297741,32.727661
ToddlerFountain_2k,27,ultrafast,49717.38,37.623309,33.420798,32.846596
ToddlerFountain_2k,32,ultrafast,26127.5,34.297044,33.553247,33.008561
ToddlerFountain_2k,37,ultrafast,12665.15,31.484173,33.663819,33.08774
ToddlerFountain_2k,22,fast,85519.17,41.295815,33.294304,32.730895
ToddlerFountain_2k,27,fast,49424.45,37.684285,33.413825,32.846874
ToddlerFountain_2k,32,fast,25959.37,34.36982,33.542393,33.018457
ToddlerFountain_2k,37,fast,12569.26,31.559396,33.648181,33.08144
ToddlerFountain_2k,22,medium,85525.44,41.455432,33.250736,32.691162
ToddlerFountain_2k,27,medium,50181.82,37.867848,33.353289,32.806247
ToddlerFountain_2k,32,medium,26500.66,34.443923,33.484964,32.957323
ToddlerFountain_2k,37,medium,12670.91,31.454105,33.618415,33.037043
ToddlerFountain_2k,22,slow,85525.44,41.455432,33.250736,32.691162
ToddlerFountain_2k,27,slow,50181.82,37.867848,33.353289,32.806247
ToddlerFountain_2k,32,slow,26500.66,34.443923,33.484964,32.957323
ToddlerFountain_2k,37,slow,12670.91,31.454105,33.618415,33.037043
TreesAndGrass_2k,22,ultrafast,156799.93,40.633755,17.230201,18.377467
TreesAndGrass_2k,27,ultrafast,108153.69,36.291861,17.230498,18.38932
TreesAndGrass_2k,32,ultrafast,68822.29,32.023668,17.228089,18.404513
TreesAndGrass_2k,37,ultrafast,39600.8,28.180173,17.228873,18.420989
TreesAndGrass_2k,22,fast,156700.42,40.697178,17.229868,18.377265
TreesAndGrass_2k,27,fast,108080.06,36.349206,17.230092,18.388759
TreesAndGrass_2k,32,fast,68791.9,32.079133,17.226873,18.403264
TreesAndGrass_2k,37,fast,39592.75,28.231845,17.232083,18.421349
TreesAndGrass_2k,22,medium,158163.52,40.890071,17.227609,18.372808
TreesAndGrass_2k,27,medium,110606.95,36.54043,17.227112,18.380971
TreesAndGrass_2k,32,medium,70878.35,32.243122,17.224142,18.397478
TreesAndGrass_2k,37,medium,40469.59,28.317996,17.226755,18.414316
TreesAndGrass_2k,22,slow,158163.52,40.890071,17.227609,18.372808
TreesAndGrass_2k,27,slow,110606.95,36.54043,17.227112,18.380971
TreesAndGrass_2k,32,slow,70878.35,32.243122,17.224142,18.397478
TreesAndGrass_2k,37,slow,40469.59,28.317996,17.226755,18.414316
Aerial3200_2k,22,ultrafast,150527.34,41.618904,26.633848,25.461761
Aerial3200_2k,27,ultrafast,83079.78,38.282733,26.682627,25.490669
Aerial3200_2k,32,ultrafast,43012.52,35.206956,26.730666,25.519967
Aerial3200_2k,37,ultrafast,21267.02,32.535864,26.77991,25.546181
Aerial3200_2k,22,fast,150371.77,41.655901,26.631521,25.459979
Aerial3200_2k,27,fast,82906.02,38.330081,26.679121,25.492109
Aerial3200_2k,32,fast,42919.37,35.274768,26.72638,25.515685
Aerial3200_2k,37,fast,21215.12,32.612675,26.784654,25.543847
Aerial3200_2k,22,medium,151355.94,41.667852,26.61497,25.447872
Aerial3200_2k,27,medium,83641.46,38.331921,26.66043,25.472411
Aerial3200_2k,32,medium,43121.01,35.155589,26.715745,25.497404
Aerial3200_2k,37,medium,21150.21,32.371726,26.758591,25.527433
Aerial3200_2k,22,slow,151355.94,41.667852,26.61497,25.447872
Aerial3200_2k,27,slow,83641.46,38.331921,26.66043,25.472411
Aerial3200_2k,32,slow,43121.01,35.155589,26.715745,25.497404
Aerial3200_2k,37,slow,21150.21,32.371726,26.758591,25.527433
CrowdRun_1080p50,22,ultrafast,216836.33,40.421112,25.703578,23.621711
CrowdRun_1080p50,27,ultrafast,129299.44,36.733364,25.761633,23.696792
CrowdRun_1080p50,32,ultrafast,74461.25,33.304425,25.830317,23.793842
CrowdRun_1080p50,37,ultrafast,41326.63,30.169526,25.892318,23.902641
CrowdRun_1080p50,22,fast,216053.48,40.468309,25.702222,23.62043
CrowdRun_1080p50,27,fast,128724.96,36.788363,25.75982,23.693078
CrowdRun_1080p50,32,fast,74101.99,33.371594,25.82833,23.788151
CrowdRun_1080p50,37,fast,41137.31,30.251094,25.892132,23.896695
CrowdRun_1080p50,22,medium,214035.55,40.597344,25.681812,23.587551
CrowdRun_1080p50,27,medium,128133.36,36.94016,25.729603,23.635784
CrowdRun_1080p50,32,medium,74546.16,33.530712,25.794957,23.71563
