video_name,qp,preset,bitrate_kbps,psnr_y,psnr_u,psnr_v
MountainBike_2k,22,veryslow,76531.45,43.3259,46.1588,45.8654
MountainBike_2k,27,veryslow,49485.12,39.1992,43.0674,42.7852
MountainBike_2k,32,veryslow,29904.24,35.1432,40.4944,40.2336
MountainBike_2k,37,veryslow,16685.52,31.4032,38.5928,38.3728
MountainBike_2k,22,placebo,76642.56,43.3441,46.1981,45.8907
MountainBike_2k,27,placebo,49623.60,39.2209,43.0855,42.8037
MountainBike_2k,32,placebo,29968.32,35.1680,40.5046,40.2433
MountainBike_2k,37,placebo,16699.68,31.4061,38.5898,38.3736
OldTownCross_1080p50,22,ultrafast,158162.02,40.1853,40.6068,41.9557
OldTownCross_1080p50,27,ultrafast,70016.41,36.7941,38.6361,40.3388
OldTownCross_1080p50,32,ultrafast,32666.00,34.5128,37.9377,39.2360
OldTownCross_1080p50,37,ultrafast,17188.00,32.3875,37.3798,38.3464
OldTownCross_1080p50,22,superfast,156216.00,40.5256,40.7252,42.0926
OldTownCross_1080p50,27,superfast,66196.80,36.9621,38.6578,40.3910
OldTownCross_1080p50,32,superfast,30964.80,34.7990,37.8674,39.1442
OldTownCross_1080p50,37,superfast,16773.20,32.7015,37.2607,38.1841
OldTownCross_1080p50,22,veryfast,156464.81,40.5518,40.7451,42.1119
OldTownCross_1080p50,27,veryfast,66173.20,37.0022,38.6729,40.4112
OldTownCross_1080p50,32,veryfast,30924.00,34.8369,37.8831,39.1683
OldTownCross_1080p50,37,veryfast,16751.20,32.7296,37.2749,38.2151
OldTownCross_1080p50,22,faster,156464.81,40.5518,40.7451,42.1119
OldTownCross_1080p50,27,faster,66173.20,37.0022,38.6729,40.4112
OldTownCross_1080p50,32,faster,30924.00,34.8369,37.8831,39.1683
OldTownCross_1080p50,37,faster,16751.20,32.7296,37.2749,38.2151
OldTownCross_1080p50,22,fast,156466.00,40.5518,40.7451,42.1119
OldTownCross_1080p50,27,fast,66174.40,37.0022,38.6729,40.4112
OldTownCross_1080p50,32,fast,30925.20,34.8369,37.8831,39.1683
OldTownCross_1080p50,37,fast,16752.40,32.7296,37.2749,38.2151
OldTownCross_1080p50,22,medium,156564.81,40.5631,40.7443,42.1119
OldTownCross_1080p50,27,medium,66292.40,37.0078,38.6727,40.4076
OldTownCross_1080p50,32,medium,30908.80,34.8417,37.8773,39.1579
OldTownCross_1080p50,37,medium,16762.00,32.7348,37.2663,38.2012
OldTownCross_1080p50,22,slow,135430.81,40.2019,39.7103,41.7383
OldTownCross_1080p50,27,slow,51705.20,36.5564,38.4568,40.0839
OldTownCross_1080p50,32,slow,27078.00,34.5895,37.6519,38.7701
OldTownCross_1080p50,37,slow,14440.00,32.3823,36.9943,37.7708
OldTownCross_1080p50,22,slower,135382.41,40.2125,39.7163,41.7458
OldTownCross_1080p50,27,slower,51566.00,36.5605,38.4641,40.0948
OldTownCross_1080p50,32,slower,27004.80,34.5977,37.6639,38.7850
OldTownCross_1080p50,37,slower,14451.60,32.3934,37.0078,37.7896
OldTownCross_1080p50,22,veryslow,135383.61,40.2125,39.7163,41.7458
OldTownCross_1080p50,27,veryslow,51567.20,36.5605,38.4641,40.0948
OldTownCross_1080p50,32,veryslow,27006.00,34.5977,37.6639,38.7850
OldTownCross_1080p50,37,veryslow,14452.80,32.3934,37.0078,37.7896
OldTownCross_1080p50,22,placebo,135976.00,40.2220,39.7474,41.7687
OldTownCross_1080p50,27,placebo,51682.40,36.5621,38.4658,40.1002
OldTownCross_1080p50,32,placebo,27064.00,34.5960,37.6596,38.7809
OldTownCross_1080p50,37,placebo,14419.60,32.3874,37.0071,37.7876
PedestrianArea_1080p25,22,ultrafast,18897.00,42.9823,46.8734,48.6324
PedestrianArea_1080p25,27,ultrafast,8737.80,40.8762,44.7658,46.3991
PedestrianArea_1080p25,32,ultrafast,5163.20,38.8713,43.0525,44.5043
PedestrianArea_1080p25,37,ultrafast,3242.20,36.7724,41.6513,42.8969
PedestrianArea_1080p25,22,superfast,18135.40,43.1474,46.8126,48.5562
PedestrianArea_1080p25,27,superfast,8356.00,41.0745,44.6250,46.2336
PedestrianArea_1080p25,32,superfast,5020.40,39.0897,42.8901,44.2953
PedestrianArea_1080p25,37,superfast,3194.00,36.9513,41.5149,42.7158
PedestrianArea_1080p25,22,veryfast,18098.20,43.1807,46.8409,48.6040
PedestrianArea_1080p25,27,veryfast,8370.80,41.1294,44.6508,46.2890
PedestrianArea_1080p25,32,veryfast,5033.80,39.1558,42.9045,44.3261
PedestrianArea_1080p25,37,veryfast,3197.40,36.9959,41.5276,42.7227
PedestrianArea_1080p25,22,faster,18098.20,43.1807,46.8409,48.6040
PedestrianArea_1080p25,27,faster,8370.80,41.1294,44.6508,46.2890
PedestrianArea_1080p25,32,faster,5033.80,39.1558,42.9045,44.3261
PedestrianArea_1080p25,37,faster,3197.40,36.9959,41.5276,42.7227
PedestrianArea_1080p25,22,fast,18098.80,43.1807,46.8409,48.6040
PedestrianArea_1080p25,27,fast,8371.40,41.1294,44.6508,46.2890
PedestrianArea_1080p25,32,fast,5034.40,39.1558,42.9045,44.3261
PedestrianArea_1080p25,37,fast,3198.00,36.9959,41.5276,42.7227
PedestrianArea_1080p25,22,medium,18072.40,43.1843,46.8356,48.6014
PedestrianArea_1080p25,27,medium,8361.00,41.1321,44.6449,46.2893
PedestrianArea_1080p25,32,medium,5000.00,39.1586,42.9025,44.3238
PedestrianArea_1080p25,37,medium,3172.00,36.9940,41.5210,42.7242
PedestrianArea_1080p25,22,slow,13196.80,42.7708,46.4383,48.2762
PedestrianArea_1080p25,27,slow,7346.80,40.8345,44.1831,45.9057
PedestrianArea_1080p25,32,slow,4473.80,38.8257,42.3738,43.7827
PedestrianArea_1080p25,37,slow,2845.20,36.5861,41.0127,42.1990
PedestrianArea_1080p25,22,slower,13177.60,42.7745,46.4577,48.2821
PedestrianArea_1080p25,27,slower,7331.60,40.8409,44.2140,45.9087
PedestrianArea_1080p25,32,slower,4468.00,38.8391,42.3866,43.8077
PedestrianArea_1080p25,37,slower,2836.40,36.6078,41.0421,42.2117
PedestrianArea_1080p25,22,veryslow,13178.20,42.7745,46.4577,48.2821
PedestrianArea_1080p25,27,veryslow,7332.20,40.8409,44.2140,45.9087
PedestrianArea_1080p25,32,veryslow,4468.60,38.8391,42.3866,43.8077
PedestrianArea_1080p25,37,veryslow,2837.00,36.6078,41.0421,42.2117
PedestrianArea_1080p25,22,placebo,13166.20,42.7734,46.4587,48.2906
PedestrianArea_1080p25,27,placebo,7349.00,40.8432,44.2104,45.9153
PedestrianArea_1080p25,32,placebo,4481.20,38.8359,42.3900,43.8011
PedestrianArea_1080p25,37,placebo,2857.40,36.6017,41.0388,42.2263
RitualDance_2k,22,ultrafast,33797.56,46.2342,48.2861,48.9914
RitualDance_2k,27,ultrafast,20232.28,43.6579,46.1449,46.6558
RitualDance_2k,32,ultrafast,12119.54,40.8615,44.2799,44.5817
RitualDance_2k,37,ultrafast,7369.81,38.1097,42.7463,42.7789
RitualDance_2k,22,superfast,29736.00,46.7578,48.4264,49.1777
RitualDance_2k,27,superfast,18003.03,44.2370,46.1435,46.6664
RitualDance_2k,32,superfast,11097.66,41.4565,44.1432,44.4402
RitualDance_2k,37,superfast,6927.07,38.6202,42.5780,42.5669
RitualDance_2k,22,veryfast,29769.98,46.8478,48.5067,49.3005
RitualDance_2k,27,veryfast,18116.30,44.3417,46.2204,46.7681
RitualDance_2k,32,veryfast,11039.14,41.5573,44.1971,44.5057
RitualDance_2k,37,veryfast,6958.70,38.6836,42.6071,42.6069
RitualDance_2k,22,faster,29769.98,46.8478,48.5067,49.3005
RitualDance_2k,27,faster,18116.30,44.3417,46.2204,46.7681
RitualDance_2k,32,faster,11039.14,41.5573,44.1971,44.5057
RitualDance_2k,37,faster,6958.70,38.6836,42.6071,42.6069
RitualDance_2k,22,fast,29771.40,46.8478,48.5067,49.3005
RitualDance_2k,27,fast,18117.72,44.3417,46.2204,46.7681
RitualDance_2k,32,fast,11040.55,41.5573,44.1971,44.5057
RitualDance_2k,37,fast,6960.11,38.6836,42.6071,42.6069
RitualDance_2k,22,medium,29786.51,46.8544,48.5093,49.3043
RitualDance_2k,27,medium,17988.39,44.3493,46.2142,46.7660
RitualDance_2k,32,medium,11068.87,41.5630,44.1834,44.4937
RitualDance_2k,37,medium,6952.09,38.6870,42.5991,42.6011
RitualDance_2k,22,slow,27166.91,46.6437,48.1439,48.9514
RitualDance_2k,27,slow,16392.56,44.0365,45.7451,46.2892
RitualDance_2k,32,slow,10012.06,41.1795,43.5285,43.8840
RitualDance_2k,37,slow,6185.56,38.2215,42.0474,41.9921
RitualDance_2k,22,slower,27066.84,46.6543,48.1535,48.9600
RitualDance_2k,27,slower,16302.88,44.0487,45.7612,46.3069
RitualDance_2k,32,slower,9954.95,41.2022,43.5736,43.9220
RitualDance_2k,37,slower,6204.91,38.2511,42.0963,42.0433
RitualDance_2k,22,veryslow,27068.26,46.6543,48.1535,48.9600
RitualDance_2k,27,veryslow,16304.30,44.0487,45.7612,46.3069
RitualDance_2k,32,veryslow,9956.37,41.2022,43.5736,43.9220
RitualDance_2k,37,veryslow,6206.33,38.2511,42.0963,42.0433
RitualDance_2k,22,placebo,27135.75,46.6573,48.1590,48.9746
RitualDance_2k,27,placebo,16348.66,44.0512,45.7655,46.3139
RitualDance_2k,32,placebo,9988.46,41.1957,43.5569,43.9150
RitualDance_2k,37,placebo,6180.84,38.2375,42.0807,42.0254
Riverbed_1080p25,22,ultrafast,41271.80,42.3534,45.0170,46.6760
Riverbed_1080p25,27,ultrafast,21760.20,39.8094,42.5665,44.2508
Riverbed_1080p25,32,ultrafast,12314.80,37.2821,40.8324,42.5762
Riverbed_1080p25,37,ultrafast,7081.20,34.7134,39.5686,41.4971
Riverbed_1080p25,22,superfast,41182.20,42.5011,45.1140,46.7734
Riverbed_1080p25,27,superfast,21638.00,39.9361,42.5976,44.2729
Riverbed_1080p25,32,superfast,12245.00,37.4151,40.8186,42.5603
Riverbed_1080p25,37,superfast,7083.80,34.8291,39.5529,41.4924
Riverbed_1080p25,22,veryfast,41172.00,42.5278,45.1190,46.7808
Riverbed_1080p25,27,veryfast,21652.00,39.9733,42.6015,44.2806
Riverbed_1080p25,32,veryfast,12270.20,37.4531,40.8172,42.5596
Riverbed_1080p25,37,veryfast,7060.00,34.8440,39.5443,41.4885
Riverbed_1080p25,22,faster,41172.00,42.5278,45.1190,46.7808
Riverbed_1080p25,27,faster,21652.00,39.9733,42.6015,44.2806
Riverbed_1080p25,32,faster,12270.20,37.4531,40.8172,42.5596
Riverbed_1080p25,37,faster,7060.00,34.8440,39.5443,41.4885
Riverbed_1080p25,22,fast,41172.60,42.5278,45.1190,46.7808
Riverbed_1080p25,27,fast,21652.60,39.9733,42.6015,44.2806
Riverbed_1080p25,32,fast,12270.80,37.4531,40.8172,42.5596
Riverbed_1080p25,37,fast,7060.60,34.8440,39.5443,41.4885
Riverbed_1080p25,22,medium,41088.80,42.5329,45.1202,46.7798
Riverbed_1080p25,27,medium,21634.20,39.9783,42.6067,44.2853
Riverbed_1080p25,32,medium,12241.80,37.4579,40.8276,42.5679
Riverbed_1080p25,37,medium,7030.00,34.8489,39.5623,41.4975
Riverbed_1080p25,22,slow,34210.80,42.1256,44.5810,46.3631
Riverbed_1080p25,27,slow,18943.80,39.7003,42.1305,43.8026
Riverbed_1080p25,32,slow,10834.40,37.1706,40.3080,42.1089
Riverbed_1080p25,37,slow,6080.20,34.4558,39.0623,41.1980
Riverbed_1080p25,22,slower,34191.00,42.1331,44.5779,46.3605
Riverbed_1080p25,27,slower,18925.00,39.7064,42.1236,43.7966
Riverbed_1080p25,32,slower,10786.60,37.1777,40.3088,42.1128
Riverbed_1080p25,37,slower,6057.60,34.4665,39.0696,41.2007
Riverbed_1080p25,22,veryslow,34191.60,42.1331,44.5779,46.3605
Riverbed_1080p25,27,veryslow,18925.60,39.7064,42.1236,43.7966
Riverbed_1080p25,32,veryslow,10787.20,37.1777,40.3088,42.1128
Riverbed_1080p25,37,veryslow,6058.20,34.4665,39.0696,41.2007
Riverbed_1080p25,22,placebo,34161.00,42.1318,44.5788,46.3601
Riverbed_1080p25,27,placebo,18918.00,39.7053,42.1300,43.8004
Riverbed_1080p25,32,placebo,10809.40,37.1761,40.3110,42.1157
Riverbed_1080p25,37,placebo,6073.20,34.4657,39.0719,41.2025
Skater227_2k,22,ultrafast,6967.92,48.6031,54.3226,54.6473
Skater227_2k,27,ultrafast,4262.16,46.9562,52.2016,52.6432
Skater227_2k,32,ultrafast,2764.32,45.0091,49.9558,50.4365
Skater227_2k,37,ultrafast,1925.28,42.8348,47.7153,48.1032
Skater227_2k,22,superfast,6846.72,48.7395,54.2522,54.5523
Skater227_2k,27,superfast,4194.24,47.0775,52.1387,52.5425
Skater227_2k,32,superfast,2736.24,45.1172,49.9263,50.3819
Skater227_2k,37,superfast,1927.68,42.9129,47.7317,48.0798
Skater227_2k,22,veryfast,6834.24,48.8504,54.3106,54.6092
Skater227_2k,27,veryfast,4176.24,47.1550,52.1430,52.5445
Skater227_2k,32,veryfast,2719.68,45.1463,49.9123,50.3733
Skater227_2k,37,veryfast,1899.36,42.9026,47.7102,48.0660
Skater227_2k,22,faster,6834.24,48.8504,54.3106,54.6092
Skater227_2k,27,faster,4176.24,47.1550,52.1430,52.5445
Skater227_2k,32,faster,2719.68,45.1463,49.9123,50.3733
Skater227_2k,37,faster,1899.36,42.9026,47.7102,48.0660
Skater227_2k,22,fast,6834.96,48.8504,54.3106,54.6092
Skater227_2k,27,fast,4176.96,47.1550,52.1430,52.5445
Skater227_2k,32,fast,2720.40,45.1463,49.9123,50.3733
Skater227_2k,37,fast,1900.08,42.9026,47.7102,48.0660
Skater227_2k,22,medium,6813.60,48.8610,54.3298,54.6314
Skater227_2k,27,medium,4164.96,47.1679,52.1293,52.5336
Skater227_2k,32,medium,2699.76,45.1568,49.9099,50.3538
Skater227_2k,37,medium,1882.08,42.9130,47.7024,48.0632
Skater227_2k,22,slow,6146.16,48.6614,54.0695,54.3990
Skater227_2k,27,slow,3788.16,46.8864,51.8408,52.2935
Skater227_2k,32,slow,2519.28,44.8511,49.1417,49.5778
Skater227_2k,37,slow,1755.84,42.5779,47.1877,47.6659
Skater227_2k,22,slower,6147.12,48.6746,54.0748,54.4013
Skater227_2k,27,slower,3772.80,46.8990,51.8432,52.2958
Skater227_2k,32,slower,2485.44,44.8715,49.1574,49.6174
Skater227_2k,37,slower,1765.44,42.6065,47.2105,47.6969
Skater227_2k,22,veryslow,6147.84,48.6746,54.0748,54.4013
Skater227_2k,27,veryslow,3773.52,46.8990,51.8432,52.2958
Skater227_2k,32,veryslow,2486.16,44.8715,49.1574,49.6174
Skater227_2k,37,veryslow,1766.16,42.6065,47.2105,47.6969
Skater227_2k,22,placebo,6141.36,48.6763,54.0689,54.3979
Skater227_2k,27,placebo,3775.92,46.9013,51.8392,52.3010
Skater227_2k,32,placebo,2497.92,44.8692,49.1601,49.6004
Skater227_2k,37,placebo,1773.12,42.6035,47.2066,47.6951
TunnelFlag_2k,22,ultrafast,103861.71,42.6178,45.2958,46.6143
TunnelFlag_2k,27,ultrafast,63257.44,39.6182,42.6761,44.1795
TunnelFlag_2k,32,ultrafast,37366.35,36.5524,40.5717,42.0952
TunnelFlag_2k,37,ultrafast,22200.52,33.6861,39.1013,40.5538
TunnelFlag_2k,22,superfast,94793.18,42.8212,45.3901,46.6641
TunnelFlag_2k,27,superfast,55857.90,39.8017,42.6064,44.0353
TunnelFlag_2k,32,superfast,32231.94,36.8497,40.3066,41.7484
TunnelFlag_2k,37,superfast,19190.58,34.0920,38.7330,40.1178
TunnelFlag_2k,22,veryfast,94761.55,42.9019,45.4902,46.8126
TunnelFlag_2k,27,veryfast,55634.64,39.9198,42.6934,44.1493
TunnelFlag_2k,32,veryfast,32130.93,36.9767,40.3771,41.8244
TunnelFlag_2k,37,veryfast,19135.83,34.2001,38.7611,40.1359
TunnelFlag_2k,22,faster,94761.55,42.9019,45.4902,46.8126
TunnelFlag_2k,27,faster,55634.64,39.9198,42.6934,44.1493
TunnelFlag_2k,32,faster,32130.93,36.9767,40.3771,41.8244
TunnelFlag_2k,37,faster,19135.83,34.2001,38.7611,40.1359
TunnelFlag_2k,22,fast,94762.98,42.9019,45.4902,46.8126
TunnelFlag_2k,27,fast,55636.06,39.9198,42.6934,44.1493
TunnelFlag_2k,32,fast,32132.35,36.9767,40.3771,41.8244
TunnelFlag_2k,37,fast,19137.24,34.2001,38.7611,40.1359
TunnelFlag_2k,22,medium,94799.31,42.9041,45.4882,46.8117
TunnelFlag_2k,27,medium,55640.30,39.9205,42.6901,44.1452
TunnelFlag_2k,32,medium,32168.22,36.9687,40.3596,41.8106
TunnelFlag_2k,37,medium,19088.62,34.2004,38.7457,40.1160
TunnelFlag_2k,22,slow,85961.59,42.5914,44.9080,46.3493
TunnelFlag_2k,27,slow,49252.73,39.4958,41.9651,43.6026
TunnelFlag_2k,32,slow,28112.32,36.5609,39.6230,41.2852
TunnelFlag_2k,37,slow,16864.56,33.7509,38.1472,39.5942
TunnelFlag_2k,22,slower,85631.66,42.5857,44.9088,46.3541
TunnelFlag_2k,27,slower,48904.39,39.4912,41.9865,43.6276
TunnelFlag_2k,32,slower,27878.21,36.5663,39.6796,41.3425
TunnelFlag_2k,37,slower,16734.29,33.7713,38.2134,39.6651
TunnelFlag_2k,22,veryslow,85633.08,42.5857,44.9088,46.3541
TunnelFlag_2k,27,veryslow,48905.81,39.4912,41.9865,43.6276
TunnelFlag_2k,32,veryslow,27879.62,36.5663,39.6796,41.3425
TunnelFlag_2k,37,veryslow,16735.71,33.7713,38.2134,39.6651
TunnelFlag_2k,22,placebo,85841.70,42.5922,44.9163,46.3654
TunnelFlag_2k,27,placebo,48971.42,39.4962,41.9876,43.6340
TunnelFlag_2k,32,placebo,27843.75,36.5658,39.6691,41.3338
TunnelFlag_2k,37,placebo,16906.10,33.7619,38.1870,39.6428
Vertical_bees_2k,22,ultrafast,32654.70,45.5759,48.2399,49.0610
Vertical_bees_2k,27,ultrafast,20731.75,42.6501,45.6034,46.6344
Vertical_bees_2k,32,ultrafast,13032.60,39.4816,43.1197,44.4136
Vertical_bees_2k,37,ultrafast,8187.74,36.3519,41.0188,42.5890
Vertical_bees_2k,22,superfast,30925.14,45.9972,48.0817,49.1396
Vertical_bees_2k,27,superfast,19434.87,43.0581,45.2952,46.6394
Vertical_bees_2k,32,superfast,12266.07,39.9351,42.6575,44.2956
Vertical_bees_2k,37,superfast,7805.87,36.7885,40.5288,42.4279
Vertical_bees_2k,22,veryfast,30900.54,46.0846,48.1617,49.2522
Vertical_bees_2k,27,veryfast,19420.72,43.1744,45.3607,46.7564
Vertical_bees_2k,32,veryfast,12219.90,40.0464,42.7021,44.3813
Vertical_bees_2k,37,veryfast,7728.15,36.8736,40.5393,42.4722
Vertical_bees_2k,22,faster,30900.54,46.0846,48.1617,49.2522
Vertical_bees_2k,27,faster,19420.72,43.1744,45.3607,46.7564
Vertical_bees_2k,32,faster,12219.90,40.0464,42.7021,44.3813
Vertical_bees_2k,37,faster,7728.15,36.8736,40.5393,42.4722
Vertical_bees_2k,22,fast,30901.24,46.0846,48.1617,49.2522
Vertical_bees_2k,27,fast,19421.42,43.1744,45.3607,46.7564
Vertical_bees_2k,32,fast,12220.60,40.0464,42.7021,44.3813
Vertical_bees_2k,37,fast,7728.85,36.8736,40.5393,42.4722
Vertical_bees_2k,22,medium,30865.98,46.0967,48.1564,49.2531
Vertical_bees_2k,27,medium,19343.70,43.1848,45.3572,46.7537
Vertical_bees_2k,32,medium,12178.14,40.0559,42.6886,44.3745
Vertical_bees_2k,37,medium,7699.15,36.8817,40.5316,42.4663
Vertical_bees_2k,22,slow,28804.66,45.9362,47.9210,49.0577
Vertical_bees_2k,27,slow,18049.14,42.9414,45.0214,46.4965
Vertical_bees_2k,32,slow,11272.65,39.7479,42.2130,44.0321
Vertical_bees_2k,37,slow,7028.67,36.4683,39.9765,42.0673
Vertical_bees_2k,22,slower,28726.24,45.9471,47.9094,49.0510
Vertical_bees_2k,27,slower,17988.12,42.9485,45.0246,46.5062
Vertical_bees_2k,32,slower,11275.20,39.7572,42.2300,44.0667
Vertical_bees_2k,37,slower,6995.50,36.4890,40.0122,42.0946
Vertical_bees_2k,22,veryslow,28726.94,45.9471,47.9094,49.0510
Vertical_bees_2k,27,veryslow,17988.82,42.9485,45.0246,46.5062
Vertical_bees_2k,32,veryslow,11275.90,39.7572,42.2300,44.0667
Vertical_bees_2k,37,veryslow,6996.19,36.4890,40.0122,42.0946
Vertical_bees_2k,22,placebo,28815.33,45.9524,47.9175,49.0666
Vertical_bees_2k,27,placebo,17977.91,42.9589,45.0251,46.5637
Vertical_bees_2k,32,placebo,11303.74,39.7635,42.2396,44.1003
Vertical_bees_2k,37,placebo,6998.98,36.4842,40.0075,42.1046
Vertical_Carnaby_2k,22,ultrafast,27704.51,47.8137,50.5519,50.5356
Vertical_Carnaby_2k,27,ultrafast,16535.58,45.3808,48.0180,47.9968
Vertical_Carnaby_2k,32,ultrafast,10579.88,42.8702,45.7281,45.6943
Vertical_Carnaby_2k,37,ultrafast,7161.66,40.2216,43.9146,43.8419
Vertical_Carnaby_2k,22,superfast,27251.87,48.2010,50.5004,50.4639
Vertical_Carnaby_2k,27,superfast,16085.76,45.6184,47.9333,47.9018
Vertical_Carnaby_2k,32,superfast,10346.71,43.0655,45.6071,45.5671
Vertical_Carnaby_2k,37,superfast,7114.93,40.3789,43.8091,43.7169
Vertical_Carnaby_2k,22,veryfast,27299.54,48.3134,50.5534,50.5155
Vertical_Carnaby_2k,27,veryfast,16102.28,45.7095,47.9543,47.9195
Vertical_Carnaby_2k,32,veryfast,10279.69,43.1324,45.6158,45.5743
Vertical_Carnaby_2k,37,veryfast,7047.43,40.4044,43.7953,43.7137
Vertical_Carnaby_2k,22,faster,27299.54,48.3134,50.5534,50.5155
Vertical_Carnaby_2k,27,faster,16102.28,45.7095,47.9543,47.9195
Vertical_Carnaby_2k,32,faster,10279.69,43.1324,45.6158,45.5743
Vertical_Carnaby_2k,37,faster,7047.43,40.4044,43.7953,43.7137
Vertical_Carnaby_2k,22,fast,27300.95,48.3134,50.5534,50.5155
Vertical_Carnaby_2k,27,fast,16103.70,45.7095,47.9543,47.9195
Vertical_Carnaby_2k,32,fast,10281.10,43.1324,45.6158,45.5743
Vertical_Carnaby_2k,37,fast,7048.85,40.4044,43.7953,43.7137
Vertical_Carnaby_2k,22,medium,27262.72,48.3310,50.5825,50.5450
Vertical_Carnaby_2k,27,medium,16088.59,45.7232,47.9704,47.9292
Vertical_Carnaby_2k,32,medium,10242.87,43.1402,45.6290,45.5878
Vertical_Carnaby_2k,37,medium,7022.89,40.4129,43.8110,43.7314
Vertical_Carnaby_2k,22,slow,24763.48,48.0524,50.3421,50.3097
Vertical_Carnaby_2k,27,slow,14568.28,45.4414,47.6517,47.6143
Vertical_Carnaby_2k,32,slow,9452.27,42.8685,45.2579,45.1925
Vertical_Carnaby_2k,37,slow,6505.58,40.0798,43.3931,43.3021
Vertical_Carnaby_2k,22,slower,24783.78,48.0794,50.3335,50.2995
Vertical_Carnaby_2k,27,slower,14594.24,45.4738,47.6458,47.6067
Vertical_Carnaby_2k,32,slower,9456.99,42.8935,45.2663,45.2025
Vertical_Carnaby_2k,37,slower,6519.26,40.1100,43.3920,43.3035
Vertical_Carnaby_2k,22,veryslow,24785.19,48.0794,50.3335,50.2995
Vertical_Carnaby_2k,27,veryslow,14595.66,45.4738,47.6458,47.6067
Vertical_Carnaby_2k,32,veryslow,9458.41,42.8935,45.2663,45.2025
Vertical_Carnaby_2k,37,veryslow,6520.68,40.1100,43.3920,43.3035
Vertical_Carnaby_2k,22,placebo,24761.12,48.0757,50.3342,50.2971
Vertical_Carnaby_2k,27,placebo,14603.21,45.4716,47.6492,47.6105
Vertical_Carnaby_2k,32,placebo,9446.61,42.8856,45.2737,45.2076
Vertical_Carnaby_2k,37,placebo,6524.46,40.1037,43.4164,43.3141
WalkingInStreet_2k,22,ultrafast,204411.38,39.8133,41.3084,41.6718
WalkingInStreet_2k,27,ultrafast,135877.92,35.4853,37.6535,38.6975
WalkingInStreet_2k,32,ultrafast,83876.41,31.5385,35.0466,36.8595
WalkingInStreet_2k,37,ultrafast,49421.76,28.0957,33.1728,35.6561
WalkingInStreet_2k,22,superfast,195198.48,40.5902,41.5017,41.7976
WalkingInStreet_2k,27,superfast,129028.08,35.9324,37.5665,38.3145
WalkingInStreet_2k,32,superfast,80211.37,31.8519,34.7871,36.0480
WalkingInStreet_2k,37,superfast,47727.12,28.3054,32.9380,34.9418
WalkingInStreet_2k,22,veryfast,194986.81,40.7694,41.7104,41.9141
WalkingInStreet_2k,27,veryfast,128732.41,36.1618,37.7555,38.4461
WalkingInStreet_2k,32,veryfast,79946.65,32.0507,34.9043,36.1224
WalkingInStreet_2k,37,veryfast,47351.04,28.4704,32.8711,34.6462
WalkingInStreet_2k,22,faster,194986.81,40.7694,41.7104,41.9141
WalkingInStreet_2k,27,faster,128732.41,36.1618,37.7555,38.4461
WalkingInStreet_2k,32,faster,79946.65,32.0507,34.9043,36.1224
WalkingInStreet_2k,37,faster,47351.04,28.4704,32.8711,34.6462
WalkingInStreet_2k,22,fast,194987.53,40.7694,41.7104,41.9141
WalkingInStreet_2k,27,fast,128733.12,36.1618,37.7555,38.4461
WalkingInStreet_2k,32,fast,79947.36,32.0507,34.9043,36.1224
WalkingInStreet_2k,37,fast,47351.76,28.4704,32.8711,34.6462
WalkingInStreet_2k,22,medium,194999.77,40.7731,41.7092,41.9104
WalkingInStreet_2k,27,medium,128654.88,36.1647,37.7455,38.4381
WalkingInStreet_2k,32,medium,79806.24,32.0505,34.8855,36.0924
WalkingInStreet_2k,37,medium,47235.12,28.4652,32.8466,34.5958
WalkingInStreet_2k,22,slow,188895.84,40.8814,41.5083,41.5087
WalkingInStreet_2k,27,slow,119862.72,35.8992,37.4376,37.9137
WalkingInStreet_2k,32,slow,73108.08,31.7615,34.5128,35.5557
WalkingInStreet_2k,37,slow,41282.64,28.1026,32.3995,34.2574
WalkingInStreet_2k,22,slower,187207.20,40.8458,41.5479,41.5759
WalkingInStreet_2k,27,slower,118199.77,35.8732,37.4340,38.0089
WalkingInStreet_2k,32,slower,71631.61,31.7282,34.5133,35.5651
WalkingInStreet_2k,37,slower,40637.28,28.0867,32.3971,34.0460
WalkingInStreet_2k,22,veryslow,187207.92,40.8458,41.5479,41.5759
WalkingInStreet_2k,27,veryslow,118200.48,35.8732,37.4340,38.0089
WalkingInStreet_2k,32,veryslow,71632.33,31.7282,34.5133,35.5651
WalkingInStreet_2k,37,veryslow,40638.00,28.0867,32.3971,34.0460
WalkingInStreet_2k,22,placebo,188027.77,40.8626,41.6532,41.6920
WalkingInStreet_2k,27,placebo,118675.45,35.8803,37.5067,38.1315
WalkingInStreet_2k,32,placebo,71993.28,31.7606,34.5667,35.6521
WalkingInStreet_2k,37,placebo,40846.56,28.1142,32.4424,34.1365
WorldCup_2k,22,ultrafast,21360.00,46.4777,50.8160,50.8556
WorldCup_2k,27,ultrafast,12972.00,43.7136,48.3669,48.4983
WorldCup_2k,32,ultrafast,8025.12,40.7689,46.2280,46.4573
WorldCup_2k,37,ultrafast,5027.28,37.8490,44.4211,44.7104
WorldCup_2k,22,superfast,18504.72,47.2245,50.6832,50.7444
WorldCup_2k,27,superfast,11193.84,44.5307,48.0142,48.2174
WorldCup_2k,32,superfast,7065.60,41.6519,45.8169,46.1087
WorldCup_2k,37,superfast,4553.76,38.6796,44.0422,44.3665
