encoder,resolution,VideoName,QP,Preset,bpp,bitrate_kbps,psnr_y,psnr_u,psnr_v,psnr_yuv,Validated_Mean_Energy_J,Std_Dev_J,Avg_Time_per_Measurement_s,Measurements_Count_Used
x265,270p,SparksElevator_270p,22,faster,1.521194,11816.99,41.5413,47.2511,45.6466,42.154744,73.5935738,0.31264834788177,2.7111560166,5
x265,270p,SparksElevator_270p,22,medium,1.523989,11838.7,41.5512,47.2495,45.6316,42.162369,78.9837,0.136057589870368,2.90457335675,4
x265,270p,SparksElevator_270p,22,superfast,1.524719,11844.37,41.5154,47.15,45.5672,42.1208,69.1850141666667,0.333129375722656,1.79486727533333,6
x265,270p,SparksElevator_270p,22,ultrafast,1.634877,12700.1,40.8658,47.0923,45.3315,41.534063,18.923951125,0.148062454225179,0.5086571549375,16
x265,270p,SparksElevator_270p,22,veryfast,1.521194,11816.99,41.5413,47.2511,45.6466,42.154744,74.4624196,0.268487556669392,2.7239994886,5
x265,270p,SparksElevator_270p,27,fast,0.938807,7292.87,37.7529,44.9852,43.2324,38.547387,64.49273,0.165878852032138,2.3481392626,5
x265,270p,SparksElevator_270p,27,faster,0.938625,7291.46,37.7529,44.9852,43.2324,38.547387,64.3971496,0.245410917170162,2.3480602352,5
x265,270p,SparksElevator_270p,27,medium,0.938078,7287.21,37.7633,44.9666,43.229,38.555112,68.873701,0.201305829504513,2.52211874,5
x265,270p,SparksElevator_270p,27,superfast,0.939171,7295.7,37.6935,44.9395,43.162,38.488156,59.7034978,0.247655597612289,1.5550382352,5
x265,270p,SparksElevator_270p,27,ultrafast,0.995314,7731.83,37.1099,45.1766,43.143,37.991138,16.1339022,0.089135869033259,0.426698163933333,15
x265,270p,SparksElevator_270p,27,veryfast,0.938625,7291.46,37.7529,44.9852,43.2324,38.547387,64.499794,0.024097993339695,2.346023306,3
x265,270p,SparksElevator_270p,32,fast,0.565799,4395.26,34.5162,43.2563,41.3077,35.486925,54.2128008,0.182804776201827,1.9983932196,5
x265,270p,SparksElevator_270p,32,faster,0.565618,4393.85,34.5162,43.2563,41.3077,35.486925,54.2338903333333,0.252715398557086,2.00521406833333,6
x265,270p,SparksElevator_270p,32,medium,0.564099,4382.05,34.5179,43.2186,41.2876,35.4848,57.907603,0.213128171847365,2.1425477,5
x265,270p,SparksElevator_270p,32,superfast,0.563552,4377.8,34.4473,43.1722,41.2572,35.418225,50.6750968333333,0.527885371807147,1.30446592783333,12
x265,270p,SparksElevator_270p,32,ultrafast,0.584697,4542.06,33.9168,43.6306,41.4232,34.993063,13.65439128,0.187633231551059,0.35907679524,25
x265,270p,SparksElevator_270p,32,veryfast,0.565618,4393.85,34.5162,43.2563,41.3077,35.486925,54.394468,0.120222126158208,2.00190913225,4
x265,270p,SparksElevator_270p,37,fast,0.360673,2801.79,31.7506,41.8176,39.7676,32.88085,46.8773822857143,0.268524730432622,1.6807418605,14
x265,270p,SparksElevator_270p,37,faster,0.360491,2800.38,31.7506,41.8176,39.7676,32.88085,46.5925926,0.199252721586933,1.6887880624,5
x265,270p,SparksElevator_270p,37,medium,0.358729,2786.69,31.7535,41.7605,39.7753,32.8803,49.2715292,0.195084356095511,1.8014819184,5
x265,270p,SparksElevator_270p,37,superfast,0.357999,2781.02,31.6977,41.749,39.72,32.8273,43.8841886153846,0.228234614187002,1.10073830453846,13
x265,270p,SparksElevator_270p,37,ultrafast,0.364745,2833.42,31.2555,42.2821,40.0366,32.493481,11.832438375,0.126837607026298,0.307369329375,24
x265,270p,SparksElevator_270p,37,veryfast,0.360491,2800.38,31.7506,41.8176,39.7676,32.88085,46.6682032,0.217037321665422,1.6851276146,5
x265,360p,SpeedBag_360p,22,fast,0.435738,3008.81,45.9334,47.9638,49.4294,46.2788,85.4410145,0.399014013698642,2.55017043816667,6
x265,360p,SpeedBag_360p,22,faster,0.435637,3008.11,45.9334,47.9638,49.4294,46.2788,86.0816076666667,0.43765340337928,2.565288956,6
x265,360p,SpeedBag_360p,22,medium,0.43305,2990.25,45.9395,47.9584,49.4294,46.2838,89.4182283333333,0.502342262530903,2.68485694633333,6
x265,360p,SpeedBag_360p,22,superfast,0.43231,2985.14,45.8515,47.89,49.3391,46.196881,81.56995025,0.129867341394658,1.97383299025,4
x265,360p,SpeedBag_360p,22,ultrafast,0.503808,3478.84,45.0378,47.8252,49.33,45.480275,22.64377925,0.100244383950091,0.5724503638125,16
x265,360p,SpeedBag_360p,22,veryfast,0.435637,3008.11,45.9334,47.9638,49.4294,46.2788,86.2418345,0.26746114675201,2.56054018866667,6
x265,360p,SpeedBag_360p,27,fast,0.290156,2003.55,43.2473,45.5365,47.3463,43.646563,73.8183658,0.286382492800625,2.1453970072,5
x265,360p,SpeedBag_360p,27,faster,0.290056,2002.86,43.2473,45.5365,47.3463,43.646563,73.9982176,0.444804147393784,2.1451222884,10
x265,360p,SpeedBag_360p,27,medium,0.288073,1989.17,43.2548,45.5406,47.363,43.654425,76.8395958333333,0.341332770971916,2.25308148933333,6
x265,360p,SpeedBag_360p,27,superfast,0.289148,1996.59,43.1374,45.4882,47.3041,43.544744,70.5825578,0.233998706401766,1.7146415052,5
x265,360p,SpeedBag_360p,27,ultrafast,0.320697,2214.44,42.1138,45.6465,47.4389,42.667413,20.2285411333333,0.118416822251418,0.5055807456,15
x265,360p,SpeedBag_360p,27,veryfast,0.290056,2002.86,43.2473,45.5365,47.3463,43.646563,74.2472826,0.176470713351536,2.1302678916,5
x265,360p,SpeedBag_360p,32,fast,0.199776,1379.47,40.2246,43.4425,45.4918,40.754919,65.5425831428571,0.244696231747684,1.83967287957143,14
x265,360p,SpeedBag_360p,32,faster,0.199676,1378.78,40.2246,43.4425,45.4918,40.754919,65.5770558461539,0.212941640064771,1.83937385523077,13
x265,360p,SpeedBag_360p,32,medium,0.199877,1380.17,40.2344,43.4451,45.4354,40.760131,67.489024,0.271085006227751,1.8998173256,5
x265,360p,SpeedBag_360p,32,superfast,0.198668,1371.82,40.1283,43.4084,45.3747,40.661206,62.759970875,0.493296543093629,1.51162331575,8
x265,360p,SpeedBag_360p,32,ultrafast,0.210763,1455.34,39.2692,43.618,45.6184,39.937825,18.4029476666667,0.165551246662979,0.460026741066667,15
x265,360p,SpeedBag_360p,32,veryfast,0.199676,1378.78,40.2246,43.4425,45.4918,40.754919,65.4779816666667,0.39654187451737,1.83665493511111,9
x265,360p,SpeedBag_360p,37,fast,0.148808,1027.53,37.3904,41.9641,44.0101,38.089987,59.4950433571429,0.22966251087113,1.63414481685714,14
x265,360p,SpeedBag_360p,37,faster,0.148706,1026.83,37.3904,41.9641,44.0101,38.089987,59.2537749166667,0.226203822136529,1.63097639733333,12
x265,360p,SpeedBag_360p,37,medium,0.14911,1029.62,37.4,41.9499,44.041,38.099431,60.9182759166667,0.320663662021144,1.691215402,12
x265,360p,SpeedBag_360p,37,superfast,0.148841,1027.76,37.3223,41.8958,43.8737,38.017606,56.657102,0.463417928647296,1.36526385933333,9
x265,360p,SpeedBag_360p,37,ultrafast,0.154687,1068.13,36.6835,42.0884,44.1451,37.487656,16.9999171428571,0.076664236764917,0.417617015071429,14
x265,360p,SpeedBag_360p,37,veryfast,0.148706,1026.83,37.3904,41.9641,44.0101,38.089987,59.0365127,0.313615704112197,1.6162703548,10
x265,360p,Stockholm_360p,22,fast,1.763396,24352.84,41.3735,43.8453,43.7099,41.674012,136.301775,0.118032678740536,4.2619706165,4
x265,360p,Stockholm_360p,22,faster,1.763294,24351.43,41.3735,43.8453,43.7099,41.674012,137.2416772,0.280007438944397,4.2537582276,5
x265,360p,Stockholm_360p,22,medium,1.766028,24389.18,41.3891,43.8493,43.7087,41.687838,144.863338,0.110534071312876,4.53298703933333,3
x265,360p,Stockholm_360p,22,superfast,1.763396,24352.84,41.3469,43.8028,43.6665,41.645369,127.0765304,0.518900525598404,3.319408134,5
x265,360p,Stockholm_360p,22,ultrafast,1.954723,26995.1,40.6159,43.5579,43.4666,40.977944,36.0450455384615,0.531597415239031,0.984087287076923,26
x265,360p,Stockholm_360p,22,veryfast,1.763294,24351.43,41.3735,43.8453,43.7099,41.674012,137.097237444444,1.04460181058778,4.27376239977778,9
x265,360p,Stockholm_360p,27,fast,1.093788,15105.42,37.5098,41.0651,40.9786,37.948806,117.22287475,0.071467781017626,3.72943393125,4
x265,360p,Stockholm_360p,27,faster,1.093685,15104,37.5098,41.0651,40.9786,37.948806,117.036346,0.309146713399965,3.7208206484,5
x265,360p,Stockholm_360p,27,medium,1.093651,15103.53,37.5168,41.0528,40.9749,37.953931,124.8072122,0.382709372755228,3.9690861036,5
x265,360p,Stockholm_360p,27,superfast,1.089721,15049.25,37.4354,41.0093,40.9322,37.877319,109.722537833333,0.504312197936721,2.81977884533333,6
x265,360p,Stockholm_360p,27,ultrafast,1.211564,16731.93,36.6571,40.9842,40.946,37.1956,30.826211,0.399205904498096,0.823311473933333,15
x265,360p,Stockholm_360p,27,veryfast,1.093685,15104,37.5098,41.0651,40.9786,37.948806,116.928839,0.033416563018958,3.684909008,3
x265,360p,Stockholm_360p,32,fast,0.654024,9032.19,33.8724,39.0399,38.968,34.513844,100.162097,0.113798315292158,3.132756145,4
x265,360p,Stockholm_360p,32,faster,0.653921,9030.78,33.8724,39.0399,38.968,34.513844,100.134815,0.150766124470983,3.124555536,4
x265,360p,Stockholm_360p,32,medium,0.654399,9037.38,33.8759,39.025,38.9621,34.515606,106.3411584,0.241831562857912,3.3235345462,5
x265,360p,Stockholm_360p,32,superfast,0.65457,9039.74,33.7905,39.0099,38.8937,34.435662,94.1312693333333,0.507103280546938,2.37906027566667,6
x265,360p,Stockholm_360p,32,ultrafast,0.705324,9740.66,32.9956,39.1802,39.0886,33.76295,26.5787589583333,0.144774333191043,0.684427430541667,24
x265,360p,Stockholm_360p,32,veryfast,0.653921,9030.78,33.8724,39.0399,38.968,34.513844,99.8655522,0.374642447656028,3.1370907542,5
x265,360p,Stockholm_360p,37,fast,0.384225,5306.22,30.5747,37.6975,37.5651,31.456775,84.4209016,0.301869797984661,2.6034020828,5
x265,360p,Stockholm_360p,37,faster,0.384123,5304.81,30.5747,37.6975,37.5651,31.456775,84.80776625,0.106983021009177,2.598191356,4
x265,360p,Stockholm_360p,37,medium,0.381833,5273.18,30.5816,37.6668,37.5324,31.45885,89.6947044,0.338815143412009,2.7520874178,5
x265,360p,Stockholm_360p,37,superfast,0.381901,5274.13,30.5221,37.6593,37.4954,31.404006,79.9362576666667,0.38118001261801,1.99871058566667,6
x265,360p,Stockholm_360p,37,ultrafast,0.395094,5456.32,29.8584,37.9293,37.8258,30.860794,22.6106466785714,0.411720229833592,0.585231664071429,28
x265,360p,Stockholm_360p,37,veryfast,0.384123,5304.81,30.5747,37.6975,37.5651,31.456775,84.8528102,0.360203418309294,2.612387081,5
x265,4K,Tango_4k,22,fast,0.38639,192100.22,41.9514,48.8695,47.6113,42.737525,4144.52858385714,13.0146441118581,99.2596142918572,7
x265,4K,Tango_4k,22,faster,0.386387,192098.81,41.9514,48.8695,47.6113,42.737525,4148.299154,1.04775931759493,99.4719509683333,3
x265,4K,Tango_4k,22,medium,0.386117,191964.77,41.9535,48.8648,47.6062,42.73875,4471.838497375,20.8447189348569,107.304378055125,8
x265,4K,Tango_4k,22,superfast,0.385884,191848.66,41.9379,48.8111,47.5514,42.718319,3904.31892325,6.76573086330351,93.119614327,4
x265,4K,Tango_4k,22,ultrafast,0.393674,195721.42,41.8853,48.9071,47.6588,42.685006,1030.554416,4.16872733997293,24.5371759687778,9
x265,4K,Tango_4k,22,veryfast,0.386387,192098.81,41.9514,48.8695,47.6113,42.737525,4155.0262284,15.1323447730709,99.4806288486,5
x265,4K,Tango_4k,27,fast,0.125645,62466.37,40.3413,47.6918,46.0136,41.155225,3135.80739,25.0170462824133,72.6644180762,10
x265,4K,Tango_4k,27,faster,0.125642,62464.95,40.3413,47.6918,46.0136,41.155225,3132.1356584,7.97616301509399,72.4014359664,5
x265,4K,Tango_4k,27,medium,0.125058,62174.68,40.344,47.7,46.0251,41.158819,3362.7715796,8.2938312069031,77.601768756,5
x265,4K,Tango_4k,27,superfast,0.125394,62341.76,40.3228,47.6872,46.0002,41.137912,2947.30947142857,6.05325823935509,68.1025777688572,7
x265,4K,Tango_4k,27,ultrafast,0.127154,63216.85,40.2881,47.7293,46.0278,41.111906,774.560284181818,6.80520930245805,17.7887242705455,11
x265,4K,Tango_4k,27,veryfast,0.125642,62464.95,40.3413,47.6918,46.0136,41.155225,3116.3827082,7.89862140233909,72.3953168438,5
x265,4K,Tango_4k,32,fast,0.063445,31542.82,39.4054,46.3623,44.4371,40.154688,2555.26920025,1.23494934514265,58.057777569,4
x265,4K,Tango_4k,32,faster,0.063442,31541.4,39.4054,46.3623,44.4371,40.154688,2532.4118766,4.89960062062678,57.8266258116,5
x265,4K,Tango_4k,32,medium,0.063316,31478.62,39.4101,46.3673,44.4441,40.15955,2696.2176336,12.9808812144702,61.3365861762,5
x265,4K,Tango_4k,32,superfast,0.063718,31678.28,39.3899,46.3662,44.4375,40.141394,2449.989935,10.3241315438541,55.7340343917143,7
x265,4K,Tango_4k,32,ultrafast,0.064647,32140.37,39.3442,46.3969,44.4555,40.10445,652.048677666667,5.22989012840048,14.7286071596667,9
x265,4K,Tango_4k,32,veryfast,0.063442,31541.4,39.4054,46.3623,44.4371,40.154688,2536.75966271429,16.3961270354491,57.9051943164286,7
x265,4K,Tango_4k,37,fast,0.038213,18998,38.2195,45.1105,43.1052,38.955544,2249.6185878,9.11312937503908,50.9410500273,10
x265,4K,Tango_4k,37,faster,0.03821,18996.58,38.2195,45.1105,43.1052,38.955544,2258.992276,5.82845907798965,50.8478664804,5
x265,4K,Tango_4k,37,medium,0.038108,18946.08,38.2247,45.1222,43.1025,38.960656,2343.8061092,5.41635478409859,53.1965876884,5
x265,4K,Tango_4k,37,superfast,0.038522,19151.87,38.21,45.1352,43.1155,38.949419,2202.44210516667,5.32306354605366,49.4853884841667,6
x265,4K,Tango_4k,37,ultrafast,0.038897,19338.31,38.1581,45.1517,43.1149,38.905,608.481091363636,4.89915472177116,13.6142240805455,11
x265,4K,Tango_4k,37,veryfast,0.03821,18996.58,38.2195,45.1105,43.1052,38.955544,2253.38259833333,11.8511848888502,50.8582551463333,6
x265,4K,TimeLapse_4k,22,fast,0.5206,258824.98,44.3855,47.976,49.2342,44.91295,3503.8091944,13.445209541088,82.7872732542,5
x265,4K,TimeLapse_4k,22,faster,0.520597,258823.58,44.3855,47.976,49.2342,44.91295,3503.1119304,15.4511895715727,82.7114648638,5
x265,4K,TimeLapse_4k,22,medium,0.520061,258556.91,44.3916,47.9727,49.2309,44.917875,3689.82886133333,17.8219709515965,87.2231330025,6
x265,4K,TimeLapse_4k,22,superfast,0.520907,258977.45,44.3549,47.943,49.1747,44.880394,3341.84635416667,19.6138080309487,78.71227647075,12
x265,4K,TimeLapse_4k,22,ultrafast,0.538707,267827.44,44.104,47.9635,49.2402,44.666231,890.000518363636,8.62179702296208,21.1073825165455,11
x265,4K,TimeLapse_4k,22,veryfast,0.520597,258823.58,44.3855,47.976,49.2342,44.91295,3499.2123554,8.16125508348301,82.8899346236,5
x265,4K,TimeLapse_4k,27,fast,0.284991,141688.27,41.7916,45.5064,47.0631,42.353244,2943.1841524,7.13556637504857,68.2808085834,5
x265,4K,TimeLapse_4k,27,faster,0.284989,141686.86,41.7916,45.5064,47.0631,42.353244,2946.1936416,7.93722974859033,68.2748325782,5
x265,4K,TimeLapse_4k,27,medium,0.284741,141563.66,41.7963,45.5018,47.0548,42.35655,3099.8833728,12.8346715851372,71.6109436263,10
x265,4K,TimeLapse_4k,27,superfast,0.285048,141716.59,41.7486,45.4815,47.0332,42.312194,2826.10732833333,14.8890402259387,65.1559378373333,6
x265,4K,TimeLapse_4k,27,ultrafast,0.297357,147836.06,41.5425,45.6444,47.2812,42.157537,759.2269138,2.21469055940253,17.6434829968,5
x265,4K,TimeLapse_4k,27,veryfast,0.284989,141686.86,41.7916,45.5064,47.0631,42.353244,2949.256451,11.2391721950854,68.3475168532,5
x265,4K,TimeLapse_4k,32,fast,0.158005,78554.96,39.1579,43.4752,45.1316,39.801088,2543.0184412,5.85354168075271,58.133136705,5
x265,4K,TimeLapse_4k,32,faster,0.158002,78553.55,39.1579,43.4752,45.1316,39.801088,2544.56056325,3.18332484282355,58.21420205125,4
x265,4K,TimeLapse_4k,32,medium,0.157525,78316.13,39.161,43.4704,45.119,39.802713,2655.05219569231,7.18559163679994,60.8215755735385,13
x265,4K,TimeLapse_4k,32,superfast,0.158111,78607.35,39.1145,43.4609,45.1139,39.761112,2448.6708432,5.63396003002486,55.8727083604,5
x265,4K,TimeLapse_4k,32,ultrafast,0.164118,81594.17,38.8999,43.7221,45.4789,39.612475,682.480919166667,3.59783205094965,15.6015807946667,6
x265,4K,TimeLapse_4k,32,veryfast,0.158002,78553.55,39.1579,43.4752,45.1316,39.801088,2547.9900185,9.89238923725113,58.2021278376667,6
x265,4K,TimeLapse_4k,37,fast,0.085991,42751.88,36.5056,41.9883,43.6858,37.297031,2272.899558,14.2887741307168,51.7297373540769,13
x265,4K,TimeLapse_4k,37,faster,0.085988,42750.46,36.5056,41.9883,43.6858,37.297031,2280.0167218,7.54416165659265,51.6930870956,5
x265,4K,TimeLapse_4k,37,medium,0.085963,42737.71,36.5069,42.0001,43.6856,37.298894,2358.0084902,6.84598007489871,53.6509211598,5
x265,4K,TimeLapse_4k,37,superfast,0.086625,43067.17,36.4864,41.9736,43.671,37.278388,2198.19299066667,11.3460116497461,49.6823145651667,6
x265,4K,TimeLapse_4k,37,ultrafast,0.088646,44072.05,36.303,42.2687,44.0161,37.157925,628.03829375,1.41051505725967,14.25074850125,4
x265,4K,TimeLapse_4k,37,veryfast,0.085988,42750.46,36.5056,41.9883,43.6858,37.297031,2276.21539991667,5.12147279404944,51.6502951490833,12
x265,1080p,ToddlerFountain_2k,22,fast,1.271924,79044.73,41.8586,45.7318,43.6287,42.211306,1190.452458,1.10019282195895,29.046626393,4
x265,1080p,ToddlerFountain_2k,22,faster,1.271913,79044.03,41.8586,45.7318,43.6287,42.211306,1190.09056385714,6.7672296865558,29.0818813217143,7
x265,1080p,ToddlerFountain_2k,22,medium,1.271013,78988.11,41.8756,45.7222,43.6255,42.225381,1267.6119284,3.74703236170243,31.18828893,5
x265,1080p,ToddlerFountain_2k,22,superfast,1.271637,79026.86,41.806,45.6986,43.6101,42.162044,1125.38777416667,5.20412708849672,27.3578135346667,6
x265,1080p,ToddlerFountain_2k,22,ultrafast,1.330841,82706.15,41.2083,45.7572,43.5438,41.638575,308.136784166667,0.477383328736736,7.58278235816667,6
x265,1080p,ToddlerFountain_2k,22,veryfast,1.271913,79044.03,41.8586,45.7318,43.6287,42.211306,1190.31916766667,3.84429046456303,29.124338276,6
x265,1080p,ToddlerFountain_2k,27,fast,0.733017,45553.9,38.1071,44.0909,41.6248,38.700944,999.889146428571,4.85534194564169,24.0918762137143,7
x265,1080p,ToddlerFountain_2k,27,faster,0.733005,45553.2,38.1071,44.0909,41.6248,38.700944,997.0338976,3.36701327775631,24.0194325262,5
x265,1080p,ToddlerFountain_2k,27,medium,0.732875,45545.08,38.1176,44.0632,41.6179,38.707969,1068.49740175,1.73863803705973,25.707685388,4
x265,1080p,ToddlerFountain_2k,27,superfast,0.733222,45566.66,38.0311,44.0409,41.5994,38.629731,944.55736,3.37526109782273,22.589355044,5
x265,1080p,ToddlerFountain_2k,27,ultrafast,0.767317,47685.52,37.5387,44.4202,41.7321,38.230881,253.239077666667,0.148050817074183,6.14444163066667,3
x265,1080p,ToddlerFountain_2k,27,veryfast,0.733005,45553.2,38.1071,44.0909,41.6248,38.700944,997.7003026,2.59342571106458,24.0716131996,5
x265,1080p,ToddlerFountain_2k,32,fast,0.38836,24134.96,34.7133,42.7789,40.2853,35.56565,844.2154534,2.87331030792217,19.85745606,5
x265,1080p,ToddlerFountain_2k,32,faster,0.388349,24134.27,34.7133,42.7789,40.2853,35.56565,843.035466555556,2.31370328324232,19.7727038518889,9
x265,1080p,ToddlerFountain_2k,32,medium,0.387584,24086.71,34.721,42.7588,40.2712,35.57025,899.5500894,2.34280634876376,21.1141129288,5
x265,1080p,ToddlerFountain_2k,32,superfast,0.387804,24100.39,34.6506,42.6912,40.244,35.502725,799.9762232,1.3319939212546,18.7488885496,5
x265,1080p,ToddlerFountain_2k,32,ultrafast,0.40031,24877.59,34.2153,43.2405,40.5023,35.172312,215.694516,0.922946553919348,5.0927122485,6
x265,1080p,ToddlerFountain_2k,32,veryfast,0.388349,24134.27,34.7133,42.7789,40.2853,35.56565,840.2049656,1.53581388671359,19.7591542098,5
x265,1080p,ToddlerFountain_2k,37,fast,0.192982,11993.01,31.8162,41.8584,39.4488,32.920875,710.9292255,1.17000063953102,16.37545245275,4
x265,1080p,ToddlerFountain_2k,37,faster,0.192971,11992.31,31.8162,41.8584,39.4488,32.920875,710.9214348,2.82111026924378,16.3749748642,5
x265,1080p,ToddlerFountain_2k,37,medium,0.192829,11983.5,31.8182,41.8337,39.4301,32.919913,752.06716625,1.10560778399798,17.32167280325,4
x265,1080p,ToddlerFountain_2k,37,superfast,0.193019,11995.33,31.7834,41.7542,39.3985,32.882519,677.7303328,2.02281333236082,15.6142880076,5
x265,1080p,ToddlerFountain_2k,37,ultrafast,0.195464,12147.29,31.4674,42.2666,39.6447,32.653431,187.796028,1.0930409838963,4.33830552257143,7
x265,1080p,ToddlerFountain_2k,37,veryfast,0.192971,11992.31,31.8162,41.8584,39.4488,32.920875,711.6492524,2.2310370109294,16.3999867792,5
x265,360p,TouchdownPass_360p,22,fast,1.53165,10576.18,40.913,46.4639,46.8516,41.631094,137.3978534,0.520176538228417,4.0709371422,5
x265,360p,TouchdownPass_360p,22,faster,1.53155,10575.49,40.913,46.4639,46.8516,41.631094,138.5461294,0.292942408517101,4.075335222,5
x265,360p,TouchdownPass_360p,22,medium,1.537665,10617.71,40.9395,46.4516,46.8435,41.653006,148.8947966,0.275289818995,4.384463254,5
x265,360p,TouchdownPass_360p,22,superfast,1.532054,10578.97,40.868,46.386,46.7789,41.582306,128.192156,0.058688122043562,3.24371781466667,3
x265,360p,TouchdownPass_360p,22,ultrafast,1.64602,11365.91,40.2704,46.1492,46.4319,41.022919,34.8573391785714,0.472011516035915,0.915117040285714,28
x265,360p,TouchdownPass_360p,22,veryfast,1.53155,10575.49,40.913,46.4639,46.8516,41.631094,137.9340102,0.544572451976043,4.0860734402,5
x265,360p,TouchdownPass_360p,27,fast,0.819567,5659.18,37.0326,44.2161,44.724,37.962281,116.7914608,0.342116087979943,3.3752349086,5
x265,360p,TouchdownPass_360p,27,faster,0.819465,5658.48,37.0326,44.2161,44.724,37.962281,116.736273666667,0.096949703111115,3.43046730466667,3
x265,360p,TouchdownPass_360p,27,medium,0.821448,5672.17,37.0364,44.2291,44.7154,37.965881,125.92107975,0.11828101968159,3.64813809975,4
x265,360p,TouchdownPass_360p,27,superfast,0.823698,5687.71,36.9711,44.1965,44.6774,37.904331,108.5135286,0.194824729828633,2.7156856652,5
x265,360p,TouchdownPass_360p,27,ultrafast,0.914986,6318.06,36.4678,44.1196,44.3812,37.440625,28.6139201666667,0.125873836014347,0.749313353166667,6
x265,360p,TouchdownPass_360p,27,veryfast,0.819465,5658.48,37.0326,44.2161,44.724,37.962281,116.9694125,0.237417181917541,3.37539446675,4
x265,360p,TouchdownPass_360p,32,fast,0.407582,2814.39,34.0848,42.4259,42.7683,35.148837,94.60774425,0.139311133899089,2.7106000235,4
x265,360p,TouchdownPass_360p,32,faster,0.407482,2813.7,34.0848,42.4259,42.7683,35.148837,94.802956,0.31689729641794,2.7471075096,5
x265,360p,TouchdownPass_360p,32,medium,0.409463,2827.38,34.0889,42.3928,42.7501,35.149219,101.7457114,0.425119151938959,2.8965881744,5
x265,360p,TouchdownPass_360p,32,superfast,0.407179,2811.61,34.0378,42.3984,42.7165,35.102756,87.9623706666667,0.504469311316225,2.18142412633333,6
x265,360p,TouchdownPass_360p,32,ultrafast,0.456905,3154.97,33.441,42.4788,42.5401,34.574556,23.9484125833333,0.251983266331563,0.600177549541667,24
x265,360p,TouchdownPass_360p,32,veryfast,0.407482,2813.7,34.0848,42.4259,42.7683,35.148837,94.199573,0.135451988064652,2.69497379075,4
x265,360p,TouchdownPass_360p,37,fast,0.228739,1579.46,31.8236,41.0047,41.0583,32.974587,77.6487371666667,0.46007846797233,2.20113397933333,6
x265,360p,TouchdownPass_360p,37,faster,0.228637,1578.76,31.8236,41.0047,41.0583,32.974587,77.9468321666667,0.348953149614911,2.1851012655,6
x265,360p,TouchdownPass_360p,37,medium,0.2282,1575.74,31.8244,40.9842,41.0196,32.971587,82.2193247142857,0.498402007967368,2.32095181757143,7
x265,360p,TouchdownPass_360p,37,superfast,0.228739,1579.46,31.7867,40.9629,41.0144,32.936944,72.856759,0.26866101874202,1.775171649,5
x265,360p,TouchdownPass_360p,37,ultrafast,0.247788,1711,31.1016,41.1874,40.9232,32.345813,20.5135583333333,0.147077568199624,0.5058383885,12
x265,360p,TouchdownPass_360p,37,veryfast,0.228637,1578.76,31.8236,41.0047,41.0583,32.974587,77.551193,0.43117955985954,2.18213076085714,7
x265,1080p,TreesAndGrass_2k,22,fast,2.555494,158972.17,41.4244,43.5464,45.4784,41.8104,1285.8920086,3.17591116586135,32.265887478,5
x265,1080p,TreesAndGrass_2k,22,faster,2.555482,158971.45,41.4244,43.5464,45.4784,41.8104,1283.3225815,2.2479551563547,32.11880397725,4
x265,1080p,TreesAndGrass_2k,22,medium,2.55799,159127.44,41.4671,43.5364,45.464,41.846238,1385.380643,4.99332929452471,34.7575453828571,7
x265,1080p,TreesAndGrass_2k,22,superfast,2.552732,158800.33,41.3757,43.5197,45.4418,41.763831,1213.4855776,5.20585160982335,29.9774338468,5
x265,1080p,TreesAndGrass_2k,22,ultrafast,2.660918,165530.41,40.6426,43.4091,45.4643,41.116862,334.621449,0.626615048331643,8.46087234271429,7
x265,1080p,TreesAndGrass_2k,22,veryfast,2.555482,158971.45,41.4244,43.5464,45.4784,41.8104,1288.28283475,0.461239665014748,32.23254870325,4
x265,1080p,TreesAndGrass_2k,27,fast,1.77059,110144.88,36.9073,40.3987,43.1608,37.516356,1167.4564228,3.12017315578434,28.725382708,5
x265,1080p,TreesAndGrass_2k,27,faster,1.770579,110144.16,36.9073,40.3987,43.1608,37.516356,1163.8925896,5.34344784905096,28.7956979706,5
x265,1080p,TreesAndGrass_2k,27,medium,1.771671,110212.09,36.9336,40.3867,43.1486,37.537856,1250.953365,2.79018410888287,30.9808784272,5
x265,1080p,TreesAndGrass_2k,27,superfast,1.768202,109996.33,36.8507,40.376,43.1192,37.462812,1104.235088,1.15955374295085,26.81986839725,4
x265,1080p,TreesAndGrass_2k,27,ultrafast,1.839626,114439.45,36.2792,40.374,43.2565,36.971206,297.011698375,2.29234400195582,7.385966707375,8
x265,1080p,TreesAndGrass_2k,27,veryfast,1.770579,110144.16,36.9073,40.3987,43.1608,37.516356,1162.2068785,2.28537343991896,28.76866616,4
x265,1080p,TreesAndGrass_2k,32,fast,1.138958,70852.33,32.5393,38.0082,41.4146,33.435812,1029.6714606,1.6939479138692,25.0769900494,5
x265,1080p,TreesAndGrass_2k,32,faster,1.138947,70851.61,32.5393,38.0082,41.4146,33.435812,1029.442726,3.63766796592941,25.1221728882,5
x265,1080p,TreesAndGrass_2k,32,medium,1.139718,70899.6,32.5552,37.9974,41.3998,33.448125,1111.3762145,1.87047726069017,27.05337674125,4
x265,1080p,TreesAndGrass_2k,32,superfast,1.137766,70778.16,32.4758,38.0007,41.3804,33.377644,972.938128666667,2.34681470465166,23.476016591,9
