VideoName,QP,Preset,Validated_Mean_Energy_J,Std_Dev_J,Avg_Time_per_Measurement_s,Measurements_Count_Used,Passed_Validation
KristenAndSara_720p,32,ultrafast,75.4880066666667,0.447350535401788,1.76874465116667,6,True
KristenAndSara_720p,32,veryfast,281.9663072,0.650179568369923,6.4958198526,5,True
KristenAndSara_720p,37,fast,253.66123125,0.482611387205327,5.79387471,4,True
KristenAndSara_720p,37,faster,253.8222262,0.736845837251389,5.7934786654,5,True
KristenAndSara_720p,37,medium,261.380159625,0.448276063885044,5.98907464775,8,True
KristenAndSara_720p,37,superfast,246.8041654,0.925133603516973,5.6004330548,5,True
KristenAndSara_720p,37,ultrafast,70.6339256,0.311372843744923,1.6454150288,5,True
KristenAndSara_720p,37,veryfast,253.860922333333,0.101332302038064,5.79816942566667,3,True
MeridianTalk_sdr_2k,22,fast,921.569214444444,1.65220443456924,21.7615789154444,9,True
MeridianTalk_sdr_2k,22,faster,919.68937225,1.64445198217793,21.7492267085,4,True
MeridianTalk_sdr_2k,22,medium,983.7939054,2.97895734089971,23.3135241336,5,True
MeridianTalk_sdr_2k,22,superfast,872.152827,0.668469465684609,20.4977898455,4,True
MeridianTalk_sdr_2k,22,ultrafast,233.397290636364,1.38195069915075,5.51620717645455,11,True
MeridianTalk_sdr_2k,22,veryfast,921.1659615,0.76138002117843,21.760302632,4,True
MeridianTalk_sdr_2k,27,fast,701.481450166667,3.52699595390465,16.1205251353333,6,True
MeridianTalk_sdr_2k,27,faster,700.6817634,1.32077516817012,16.1138792026,5,True
MeridianTalk_sdr_2k,27,medium,741.498284666667,1.52182484710333,17.0630658151667,6,True
MeridianTalk_sdr_2k,27,superfast,667.045676,0.470058105492289,15.3425163976667,3,True
MeridianTalk_sdr_2k,27,ultrafast,180.401919,0.812596247272285,4.1877918246,5,True
MeridianTalk_sdr_2k,27,veryfast,698.6893835,3.86499506909806,16.1336486336667,6,True
MeridianTalk_sdr_2k,32,fast,589.992080666667,0.138822132192001,13.4640693053333,3,True
MeridianTalk_sdr_2k,32,faster,592.059153166667,2.78568625683837,13.4458801165,6,True
MeridianTalk_sdr_2k,32,medium,616.078623,2.10984067190238,14.04598188,5,True
MeridianTalk_sdr_2k,32,superfast,574.7525576,1.44485109701876,13.022703985,5,True
MeridianTalk_sdr_2k,32,ultrafast,160.5565714,0.423508773049981,3.6596141468,5,True
MeridianTalk_sdr_2k,32,veryfast,589.9685698,2.39829927037457,13.426123201,5,True
MeridianTalk_sdr_2k,37,fast,535.2510714,1.56757164961121,12.061721459,5,True
MeridianTalk_sdr_2k,37,faster,535.339206,0.981562302249837,12.03582853475,4,True
MeridianTalk_sdr_2k,37,medium,554.95559575,0.547828000726734,12.5106642645,4,True
MeridianTalk_sdr_2k,37,superfast,519.99120725,0.991853481151786,11.72172424025,4,True
MeridianTalk_sdr_2k,37,ultrafast,149.454736,0.812337792877323,3.42693404116667,6,True
MeridianTalk_sdr_2k,37,veryfast,535.81913975,0.647855384248869,12.04110311775,4,True
Motorcycle_2k,22,fast,1059.0398915,1.55723288481428,25.94745645625,4,True
Motorcycle_2k,22,faster,1059.9987998,3.00007374918704,26.041738531,5,True
Motorcycle_2k,22,medium,1116.0315426,2.38154507692964,27.3986328004,5,True
Motorcycle_2k,22,superfast,1008.1934185,2.10146695471275,24.447436739,4,True
Motorcycle_2k,22,ultrafast,286.931770833333,0.833415369658711,7.06605557883333,6,True
Motorcycle_2k,22,veryfast,1059.0306508,3.40390712506323,26.0338892724,5,True
Motorcycle_2k,27,fast,944.24156,0.409254433994306,22.9164114243333,3,True
Motorcycle_2k,27,faster,942.2318776,3.53462203110747,22.9827813146,5,True
Motorcycle_2k,27,medium,988.73055,2.14886812423157,24.1385539904,5,True
Motorcycle_2k,27,superfast,897.5597994,3.72760561914794,21.529897849,5,True
Motorcycle_2k,27,ultrafast,256.1525796,0.731779691975529,6.200299774,5,True
Motorcycle_2k,27,veryfast,941.16134775,1.70122328912313,22.8581683705,4,True
Motorcycle_2k,32,fast,825.9976292,2.90298261259738,19.8764014892,5,True
Motorcycle_2k,32,faster,827.390057,3.57012511990266,19.8800907436,5,True
Motorcycle_2k,32,medium,871.3483066,2.50218457877787,21.0165411808,5,True
Motorcycle_2k,32,superfast,791.003535888889,1.43700774633111,18.8125964948889,9,True
Motorcycle_2k,32,ultrafast,225.279676333333,1.25317136217114,5.39850103583333,6,True
Motorcycle_2k,32,veryfast,829.5781685,1.70429274013993,19.89481045025,4,True
Motorcycle_2k,37,fast,733.0071322,1.23230121173019,17.2945869492,5,True
Motorcycle_2k,37,faster,734.6031362,2.10191144264184,17.3226864554,5,True
Motorcycle_2k,37,medium,770.009266625,2.34353027541552,18.167908061125,8,True
Motorcycle_2k,37,superfast,700.9294905,3.14791591359622,16.3920936143333,6,True
Motorcycle_2k,37,ultrafast,201.1109232,0.634595763938115,4.7259745402,5,True
Motorcycle_2k,37,veryfast,733.423452,2.15501836425308,17.3554652922,5,True
MountainBike_2k,22,fast,1095.9025905,6.1288318604023,26.884905185,6,True
MountainBike_2k,22,faster,1091.8589116,2.28884499164978,26.7902085576,5,True
MountainBike_2k,22,medium,1158.993484,7.41842451905142,28.493150884,7,True
MountainBike_2k,22,superfast,1040.2241922,4.32216506765558,25.233925017,5,True
MountainBike_2k,22,ultrafast,292.9822925,0.32650647413229,7.20624307516667,6,True
MountainBike_2k,22,veryfast,1094.3732116,3.51460496416799,26.8258055804,5,True
MountainBike_2k,27,fast,976.3125026,2.91584151265793,23.6494353252,5,True
MountainBike_2k,27,faster,976.7390765,2.24479679292262,23.62029875275,4,True
MountainBike_2k,27,medium,1031.5236534,2.10233409777533,24.9642437882,5,True
MountainBike_2k,27,superfast,930.6409042,3.37585280293168,22.2043842672,5,True
MountainBike_2k,27,ultrafast,259.1311114,1.20603918621672,6.267896414,5,True
MountainBike_2k,27,veryfast,980.266940333333,0.361694658562071,23.5221249316667,3,True
MountainBike_2k,32,fast,860.9458548,3.67761437245685,20.4741279182,5,True
MountainBike_2k,32,faster,860.6277038,2.33024044658254,20.3592764878,5,True
MountainBike_2k,32,medium,905.057957909091,4.62869775498112,21.6235883262727,11,True
MountainBike_2k,32,superfast,818.14422225,0.436528603738919,19.37449708525,4,True
MountainBike_2k,32,ultrafast,228.446385833333,1.3254510282079,5.44467323716667,6,True
MountainBike_2k,32,veryfast,858.43032825,2.01933498622977,20.438258664,4,True
MountainBike_2k,37,fast,756.9159824,2.07445807188813,17.7527413062,5,True
MountainBike_2k,37,faster,755.62712425,0.734232964673736,17.6690450705,4,True
MountainBike_2k,37,medium,795.469623166667,4.31028057206324,18.6523288026667,6,True
MountainBike_2k,37,superfast,717.6970514,1.85564502809651,16.7704449358,5,True
MountainBike_2k,37,ultrafast,201.94568025,0.23101462324187,4.7374864275,4,True
MountainBike_2k,37,veryfast,754.743197,1.94076641481491,17.7162502822,5,True
Neon1224_4k,22,fast,3039.20735985714,20.1311364714381,71.1189548845714,7,True
Neon1224_4k,22,faster,3023.9279522,3.74406209168935,70.6260356594,5,True
Neon1224_4k,22,medium,3185.928465,12.3523999614769,74.2461228488,5,True
Neon1224_4k,22,superfast,2907.94675933333,8.62911292902949,67.6253815498333,6,True
Neon1224_4k,22,ultrafast,786.618304142857,5.10873951104847,18.443270519,7,True
Neon1224_4k,22,veryfast,3022.47937333333,9.57002043787447,70.8513376768333,6,True
Neon1224_4k,27,fast,2668.4070732,7.98169797344921,61.4334213136,5,True
Neon1224_4k,27,faster,2664.70227811111,6.89429153176732,61.4209797038889,9,True
Neon1224_4k,27,medium,2779.5796214,7.80889286537243,64.0190022419,10,True
Neon1224_4k,27,superfast,2557.2648396,7.79848349482249,58.836654287,5,True
Neon1224_4k,27,ultrafast,710.251102285714,4.38759594566078,16.356950759,7,True
Neon1224_4k,27,veryfast,2659.9947892,9.30634836074611,61.4252444268,5,True
Neon1224_4k,32,fast,2337.144514125,5.45877867944963,53.463863149625,8,True
Neon1224_4k,32,faster,2336.948717,4.10051117009428,53.4565163494,5,True
Neon1224_4k,32,medium,2422.7020499,9.3644958972188,55.3254009649,10,True
Neon1224_4k,32,superfast,2269.1769705,10.434079289205,51.6822528908333,6,True
Neon1224_4k,32,ultrafast,647.72368375,3.27050645905649,14.783879495875,8,True
Neon1224_4k,32,veryfast,2343.7935974,5.70020218668635,53.5081157498,5,True
Neon1224_4k,37,fast,2102.87346166667,7.39086129665034,47.7274183147778,9,True
Neon1224_4k,37,faster,2101.6413484,5.21854138867105,47.7157604742,5,True
Neon1224_4k,37,medium,2161.5150844,8.95421791136592,49.063000673,5,True
Neon1224_4k,37,superfast,2040.72035166667,9.59594574757096,46.2125058241667,6,True
Neon1224_4k,37,ultrafast,599.962662714286,3.44502935059465,13.6427553901429,7,True
Neon1224_4k,37,veryfast,2094.7036344,4.29238822186755,47.6209277752,5,True
NocturneDance_4k,22,fast,3297.720928,7.99430116988543,77.0727667374,5,True
NocturneDance_4k,22,faster,3308.9387824,13.3857353552283,77.1512036038,5,True
NocturneDance_4k,22,medium,3460.9285182,6.97646289746937,80.7704432054,5,True
NocturneDance_4k,22,superfast,3164.6293496,10.7858830916346,73.6208878958,5,True
NocturneDance_4k,22,ultrafast,860.525695545454,6.56548836235079,19.9516064685454,11,True
NocturneDance_4k,22,veryfast,3312.852078,11.4507532477929,76.9355664696,5,True
NocturneDance_4k,27,fast,2842.985093,1.37681819570608,65.731712136,4,True
NocturneDance_4k,27,faster,2838.04199025,2.6450609487132,65.601685057,4,True
NocturneDance_4k,27,medium,2974.90074442857,5.26902770666347,68.7125566411429,7,True
NocturneDance_4k,27,superfast,2752.27859928571,19.2725515609312,62.9474840738571,7,True
NocturneDance_4k,27,ultrafast,764.9462045,7.26127108502571,17.5422721337,10,True
NocturneDance_4k,27,veryfast,2845.0796428,24.9669139704437,65.6720054788,10,True
NocturneDance_4k,32,fast,2447.2494358,8.98852735043342,56.1116076434,5,True
NocturneDance_4k,32,faster,2442.87399533333,6.73617925772698,55.926853198,9,True
NocturneDance_4k,32,medium,2556.3108386,3.82972879519364,58.5667518626,5,True
NocturneDance_4k,32,superfast,2377.42527966667,10.1839740119392,54.0709881413333,6,True
NocturneDance_4k,32,ultrafast,691.471084375,5.22922288019549,15.7557100875,8,True
NocturneDance_4k,32,veryfast,2461.5935274,6.07949448124503,56.0128036764,5,True
NocturneDance_4k,37,fast,2185.1799044,8.8149835988524,49.4912926674,5,True
NocturneDance_4k,37,faster,2180.2704195,2.93669554267269,49.434095546,4,True
NocturneDance_4k,37,medium,2263.0015615,6.19674563495003,51.2621687901667,6,True
NocturneDance_4k,37,superfast,2112.55344475,10.9986509507016,47.804738793625,8,True
NocturneDance_4k,37,ultrafast,629.196204333333,5.37613009278763,14.2248988342222,9,True
NocturneDance_4k,37,veryfast,2182.5602698,6.13946398519335,49.5859663772,5,True
OldTownCross_1080p50,22,fast,1396.369167,3.97458700233647,34.7274761126,5,True
OldTownCross_1080p50,22,faster,1387.015416,2.25060491036195,34.6459350655,4,True
OldTownCross_1080p50,22,medium,1485.53953133333,0.640318204443957,37.3277668856667,3,True
OldTownCross_1080p50,22,superfast,1305.1289586,5.08497182823173,32.4208753784,5,True
OldTownCross_1080p50,22,ultrafast,347.814486857143,1.2562166723069,8.80656363571429,7,True
OldTownCross_1080p50,22,veryfast,1386.46679642857,5.60663745627332,34.7901183078571,7,True
OldTownCross_1080p50,27,fast,1097.2454092,3.84608676865976,26.4820965654,5,True
OldTownCross_1080p50,27,faster,1095.7211879,3.26773067501359,26.514170416,10,True
OldTownCross_1080p50,27,medium,1174.6965288,3.18141820390713,28.4335798228,5,True
OldTownCross_1080p50,27,superfast,1027.9488944,5.23139134946644,24.7280686084,10,True
OldTownCross_1080p50,27,ultrafast,274.20259875,2.17952743628441,6.706130532125,8,True
OldTownCross_1080p50,27,veryfast,1095.2727395,0.605575311635968,26.4641848025,4,True
OldTownCross_1080p50,32,fast,803.175782857143,1.37633947537898,18.9862277348571,7,True
OldTownCross_1080p50,32,faster,803.7578912,2.369785797045,19.0109287158,5,True
OldTownCross_1080p50,32,medium,859.6404382,3.90207062977878,20.2461179476,5,True
OldTownCross_1080p50,32,superfast,759.0467998,2.85679622394348,17.849637718,5,True
OldTownCross_1080p50,32,ultrafast,203.090805857143,1.26284364955107,4.81537454242857,7,True
OldTownCross_1080p50,32,veryfast,805.071169,1.8938003745073,18.9916145502,5,True
OldTownCross_1080p50,37,fast,663.01067775,0.654732323108905,15.3196194495,4,True
OldTownCross_1080p50,37,faster,663.728498222222,2.49777990999046,15.3219782916667,9,True
OldTownCross_1080p50,37,medium,696.682562666667,2.34256703135784,16.11692491,6,True
OldTownCross_1080p50,37,superfast,636.2406196,2.95836177396153,14.6420195448,5,True
OldTownCross_1080p50,37,ultrafast,172.8435975,0.161008151455136,4.00176071375,4,True
OldTownCross_1080p50,37,veryfast,663.8365208,2.33400890616707,15.3047986896,5,True
ParkJoy_270p,22,fast,90.005537,0.479917820810188,3.37765726466667,6,True
ParkJoy_270p,22,faster,90.1905853333333,0.429871890782669,3.38820601883333,6,True
ParkJoy_270p,22,medium,96.6117642,0.173941884564069,3.6471104024,5,True
ParkJoy_270p,22,superfast,83.7143242857143,0.564634719690147,2.25366570814286,7,True
ParkJoy_270p,22,ultrafast,23.6063739090909,0.107268192620604,0.647893290090909,11,True
ParkJoy_270p,22,veryfast,90.3938118333333,0.404119134548423,3.39693308216667,6,True
ParkJoy_270p,27,fast,82.315341,0.228151037640638,3.0620411902,5,True
ParkJoy_270p,27,faster,81.9280132,0.095528985411235,3.0750814328,5,True
ParkJoy_270p,27,medium,88.6214873333333,0.503475794596986,3.3154609165,6,True
ParkJoy_270p,27,superfast,75.962566125,0.552813929224043,2.031555221375,8,True
ParkJoy_270p,27,ultrafast,20.9247399090909,0.097163331090957,0.579636755272727,11,True
ParkJoy_270p,27,veryfast,81.760545,0.310503375197436,3.0672437662,5,True
ParkJoy_270p,32,fast,72.0669333333333,0.416980182961573,2.65434651533333,6,True
ParkJoy_270p,32,faster,71.954772,0.215057294636801,2.6509387344,5,True
ParkJoy_270p,32,medium,77.3627376666667,0.422359677961174,2.84266531416667,6,True
ParkJoy_270p,32,superfast,66.3028641818182,0.351673743710792,1.74722158427273,11,True
ParkJoy_270p,32,ultrafast,17.9520870833333,0.125208654820996,0.488034276833333,12,True
ParkJoy_270p,32,veryfast,71.7302968,0.3328175210182,2.656167408,5,True
ParkJoy_270p,37,fast,60.5866124,0.17600680884926,2.2138550952,5,True
ParkJoy_270p,37,faster,60.7795688333333,0.268430727765967,2.2120868265,6,True
ParkJoy_270p,37,medium,65.2489218571429,0.393472058951675,2.37555838564286,14,True
ParkJoy_270p,37,superfast,56.2338978461538,0.482091486889651,1.45318452307692,13,True
ParkJoy_270p,37,ultrafast,15.0039571333333,0.143030127378748,0.402730830933333,15,True
ParkJoy_270p,37,veryfast,60.4046716666667,0.024930075337498,2.21590625366667,3,True
PedestrianArea_1080p25,22,fast,951.288397,0.280147988520353,22.6356277566667,3,True
PedestrianArea_1080p25,22,faster,954.2270006,2.0769001033907,22.6328529426,5,True
PedestrianArea_1080p25,22,medium,1005.6095472,3.94911427270454,23.9183008728,5,True
PedestrianArea_1080p25,22,superfast,904.6375766,4.2218481965209,21.3524750978,5,True
PedestrianArea_1080p25,22,ultrafast,241.498683333333,1.57317805808592,5.76000989888889,9,True
PedestrianArea_1080p25,22,veryfast,955.0472984,3.90250122396974,22.7599717254,5,True
PedestrianArea_1080p25,27,fast,744.823521,2.61783150064858,17.280097095,5,True
PedestrianArea_1080p25,27,faster,743.72119525,1.63836684547171,17.27605152125,4,True
PedestrianArea_1080p25,27,medium,779.8501274,1.87043634088274,18.1035333472,5,True
PedestrianArea_1080p25,27,superfast,714.537192333333,3.97169727756307,16.4958721041667,6,True
PedestrianArea_1080p25,27,ultrafast,193.50631,0.225276350292998,4.4938917965,4,True
PedestrianArea_1080p25,27,veryfast,742.3509194,1.5760310060528,17.2330281078,5,True
PedestrianArea_1080p25,32,fast,631.779108,2.36918467141726,14.4484851786,5,True
PedestrianArea_1080p25,32,faster,633.81457,3.74436209647739,14.478339100375,8,True
PedestrianArea_1080p25,32,medium,657.9572146,1.52964602145294,15.0659456894,5,True
PedestrianArea_1080p25,32,superfast,613.24807925,1.10211211115215,14.008409839,4,True
PedestrianArea_1080p25,32,ultrafast,172.076952166667,0.801259439658696,3.95521492583333,6,True
PedestrianArea_1080p25,32,veryfast,629.945201,1.58870122859146,14.4322642546,5,True
PedestrianArea_1080p25,37,fast,569.1365558,2.53745194700181,12.908371314,10,True
PedestrianArea_1080p25,37,faster,572.0947882,1.69426511244852,12.910682509,5,True
PedestrianArea_1080p25,37,medium,590.7096326,1.99837600743624,13.3819187688,5,True
PedestrianArea_1080p25,37,superfast,553.8958594,1.69384141553432,12.5133477358,5,True
PedestrianArea_1080p25,37,ultrafast,159.2600416,0.700467856328397,3.6456423046,5,True
PedestrianArea_1080p25,37,veryfast,571.7425914,1.44151881754048,12.9026940688,5,True
PierSeaSide_4k,22,fast,3407.424883,14.4547735460149,80.3234811972,5,True
PierSeaSide_4k,22,faster,3409.821776,4.20515409248373,80.264273577,4,True
PierSeaSide_4k,22,medium,3595.4953974,7.24533002247712,84.9171084378,5,True
PierSeaSide_4k,22,superfast,3259.279488,12.2761692465566,76.3820681456667,6,True
PierSeaSide_4k,22,ultrafast,865.676388,2.33134639669576,20.332150822,8,True
PierSeaSide_4k,22,veryfast,3411.592178,1.33156648524548,80.1415963086667,3,True
PierSeaSide_4k,27,fast,2778.199552625,13.9474347760714,64.350883845,8,True
PierSeaSide_4k,27,faster,2775.6427482,10.2232503022824,64.2886226426,5,True
PierSeaSide_4k,27,medium,2902.04293133333,8.32182118935516,67.1079276775556,9,True
PierSeaSide_4k,27,superfast,2661.58314342857,14.9675453415363,61.6021278015714,7,True
PierSeaSide_4k,27,ultrafast,712.917751,0.260446184304935,16.56796762,3,True
PierSeaSide_4k,27,veryfast,2779.6368544,10.0679086462903,64.3020465296,5,True
PierSeaSide_4k,32,fast,2407.4818738,5.25038330155653,54.630511857,5,True
PierSeaSide_4k,32,faster,2394.1932234,5.28841708172926,54.571570948,5,True
PierSeaSide_4k,32,medium,2493.5063238,5.09770696052752,56.7481325782,5,True
PierSeaSide_4k,32,superfast,2298.4549316,4.76830376238409,52.6092119978,5,True
PierSeaSide_4k,32,ultrafast,642.9782612,0.479373045238987,14.6929721454,5,True
PierSeaSide_4k,32,veryfast,2391.3032898,6.20419755956544,54.5866989522,5,True
PierSeaSide_4k,37,fast,2148.9313425,2.94076183242704,48.3750043305,4,True
PierSeaSide_4k,37,faster,2149.2005402,7.59759952247167,48.3270666146,5,True
PierSeaSide_4k,37,medium,2231.920324,9.05506751660036,50.1866900838,5,True
PierSeaSide_4k,37,superfast,2077.19630757143,8.27866541134831,46.6794494355714,7,True
PierSeaSide_4k,37,ultrafast,600.3970226,5.16662637688926,13.5695436165,10,True
PierSeaSide_4k,37,veryfast,2145.1035538,10.3924067125904,48.4173297818,5,True
RedKayak_360p,22,fast,126.1378978,0.307518213718635,3.8637883136,5,True
RedKayak_360p,22,faster,126.47314075,0.22622357510418,3.8358244255,4,True
RedKayak_360p,22,medium,134.7801602,0.4689038427969,4.096465422,5,True
RedKayak_360p,22,superfast,118.667115666667,0.071963994888648,3.02045156933333,3,True
RedKayak_360p,22,ultrafast,33.1021613666667,0.554806913622704,0.8851825814,30,True
RedKayak_360p,22,veryfast,126.7641105,0.0887215635664,3.9316106225,4,True
RedKayak_360p,27,fast,111.421772666667,0.116640279373522,3.38524118966667,3,True
RedKayak_360p,27,faster,110.845883,0.472422126452075,3.3991088914,5,True
RedKayak_360p,27,medium,118.21557875,0.110831729170471,3.63948529575,4,True
RedKayak_360p,27,superfast,103.589371,0.100234680881918,2.6253163526,5,True
RedKayak_360p,27,ultrafast,29.2601604615385,0.110715961749436,0.76040223,13,True
RedKayak_360p,27,veryfast,111.064465571429,0.704262624484611,3.35542177014286,7,True
RedKayak_360p,32,fast,95.526672,0.543513480896902,2.83036330157143,7,True
RedKayak_360p,32,faster,95.165821,0.419834335692068,2.8283322384,5,True
RedKayak_360p,32,medium,102.3081945,0.166473296326067,3.02935589475,4,True
RedKayak_360p,32,superfast,89.6959575,0.43940220488557,2.26801520433333,6,True
RedKayak_360p,32,ultrafast,25.1332763076923,0.309636322360768,0.655785121769231,26,True
RedKayak_360p,32,veryfast,95.4071654,0.399788428588547,2.8488649102,5,True
RedKayak_360p,37,fast,81.658177,0.379452129368119,2.374186407,6,True
RedKayak_360p,37,faster,81.1999105,0.198091384999449,2.370794366,4,True
RedKayak_360p,37,medium,86.4937238,0.384191912575864,2.5113392746,5,True
RedKayak_360p,37,superfast,76.70445475,0.062017142078488,1.92669244725,4,True
RedKayak_360p,37,ultrafast,21.4695232857143,0.116624003451875,0.547530147214286,14,True
RedKayak_360p,37,veryfast,81.292608,0.09625690250228,2.3646594105,4,True
RitualDance_2k,22,fast,721.6959066,2.29400565130152,16.8924791274,5,True
RitualDance_2k,22,faster,721.6227378,1.45801276565697,16.8507194138,5,True
RitualDance_2k,22,medium,754.6518156,3.57717682888452,17.650924468,5,True
RitualDance_2k,22,superfast,688.3113362,2.6354317494965,16.0959977624,5,True
RitualDance_2k,22,ultrafast,189.964432333333,0.948325122240653,4.49928406433333,9,True
RitualDance_2k,22,veryfast,722.6749566,1.94312188036528,16.9291006114,5,True
RitualDance_2k,27,fast,628.6697528,0.963703865917949,14.5915984886,5,True
RitualDance_2k,27,faster,631.2336376,1.55594757510409,14.616089102,5,True
RitualDance_2k,27,medium,657.3773822,3.15485015072106,15.1814561858,5,True
RitualDance_2k,27,superfast,605.72376075,0.670091458487758,13.9861406815,4,True
RitualDance_2k,27,ultrafast,170.0271425,0.903719546641047,3.98932473533333,6,True
RitualDance_2k,27,veryfast,632.24098025,0.585925977148067,14.571947348,4,True
RitualDance_2k,32,fast,566.988965333333,0.197952042915281,12.9616055436667,3,True
RitualDance_2k,32,faster,567.456026333333,0.441923917706808,12.995428525,3,True
RitualDance_2k,32,medium,588.3951123,1.25182423692715,13.4544392566,10,True
RitualDance_2k,32,superfast,549.496078,1.76269267817876,12.5391335132,5,True
RitualDance_2k,32,ultrafast,157.492048333333,0.141336912313568,3.6335199,3,True
RitualDance_2k,32,veryfast,571.105157428572,4.06945142335257,12.9872490578571,7,True
RitualDance_2k,37,fast,519.5089484,0.87755275524398,11.8012468296,5,True
RitualDance_2k,37,faster,517.966102,0.247681401185071,11.75969487,3,True
RitualDance_2k,37,medium,535.3728116,1.61510661102938,12.1900243674,5,True
RitualDance_2k,37,superfast,499.339908,0.721971530749424,11.4274855425,4,True
RitualDance_2k,37,ultrafast,146.1870282,0.218986997787997,3.380026787,5,True
RitualDance_2k,37,veryfast,516.1905968,1.40899399196313,11.7788375938,5,True
Riverbed_1080p25,22,fast,1077.94871775,2.30942126212272,26.167707815375,8,True
Riverbed_1080p25,22,faster,1079.193502,4.18217084850117,26.2001715536,5,True
Riverbed_1080p25,22,medium,1141.0510235,6.82032608366077,27.7655900846667,6,True
Riverbed_1080p25,22,superfast,1026.088987,0.550268566054795,24.6832956513333,3,True
Riverbed_1080p25,22,ultrafast,267.887611428571,1.80133600384981,6.58879858528572,7,True
Riverbed_1080p25,22,veryfast,1082.1379032,4.54968445135997,26.1996984566,5,True
Riverbed_1080p25,27,fast,884.634169333333,2.60138292608087,20.9050938731667,6,True
Riverbed_1080p25,27,faster,882.323119571429,4.24655278345173,20.8524590882857,7,True
Riverbed_1080p25,27,medium,934.633785714286,2.53110277562381,22.0446711897143,7,True
Riverbed_1080p25,27,superfast,835.5071506,2.31603560810111,19.7640185814,5,True
Riverbed_1080p25,27,ultrafast,217.6765424,0.868287709458564,5.1872100078,5,True
Riverbed_1080p25,27,veryfast,883.8245688,3.29458464896665,20.9222092198,5,True
Riverbed_1080p25,32,fast,750.5168892,1.60050167210041,17.5071274658,5,True
Riverbed_1080p25,32,faster,747.09562125,1.90898334201766,17.453792727,4,True
Riverbed_1080p25,32,medium,788.66550725,0.917748548182407,18.427691704,4,True
Riverbed_1080p25,32,superfast,712.6160592,2.13502166135047,16.6001142846,5,True
Riverbed_1080p25,32,ultrafast,190.7637225,0.916491711542172,4.45569052816667,6,True
Riverbed_1080p25,32,veryfast,748.465002875,4.2848323432803,17.469861193875,8,True
Riverbed_1080p25,37,fast,664.438566,3.3634623047137,15.3719662995,6,True
Riverbed_1080p25,37,faster,663.6618024,1.74223228535729,15.3277575784,5,True
Riverbed_1080p25,37,medium,702.4588948,3.36900685719259,16.2952892338,5,True
Riverbed_1080p25,37,superfast,634.981254833333,2.77027944272295,14.6135799571667,6,True
Riverbed_1080p25,37,ultrafast,175.2463265,0.952767952638154,4.0392043635,6,True
Riverbed_1080p25,37,veryfast,664.33913475,0.334906779156404,15.360664393,4,True
RollerCoaster_720p,22,fast,409.02589975,0.783661092600356,10.03618256975,4,True
RollerCoaster_720p,22,faster,406.335987142857,1.32165085769243,10.0648950621429,7,True
RollerCoaster_720p,22,medium,428.3851822,0.919778466018965,10.5348301444,5,True
RollerCoaster_720p,22,superfast,386.859841875,3.10040479361797,9.444262344625,8,True
RollerCoaster_720p,22,ultrafast,104.320795428571,0.635244704482154,2.63623523057143,7,True
RollerCoaster_720p,22,veryfast,404.29739,1.27772153417108,10.068036003,5,True
RollerCoaster_720p,27,fast,352.47859,1.08373455326847,8.50939045442857,7,True
RollerCoaster_720p,27,faster,352.917970833333,2.04848817351826,8.52996365,6,True
RollerCoaster_720p,27,medium,368.421512,0.900590154386556,8.92688218875,4,True
RollerCoaster_720p,27,superfast,336.3700128,1.24585118021805,7.9916780592,5,True
RollerCoaster_720p,27,ultrafast,92.21958175,0.068225421930416,2.22686962425,4,True
RollerCoaster_720p,27,veryfast,353.437469666667,0.159956463093347,8.52431546966667,3,True
RollerCoaster_720p,32,fast,305.4744986,1.01923644802215,7.2618049404,5,True
RollerCoaster_720p,32,faster,303.90750175,0.636550823316502,7.22641775875,4,True
RollerCoaster_720p,32,medium,317.1137758,0.827724903729313,7.5232530252,5,True
RollerCoaster_720p,32,superfast,290.0755392,0.944241686383153,6.8406539706,5,True
RollerCoaster_720p,32,ultrafast,81.989841625,0.583020192338613,1.96652068425,8,True
RollerCoaster_720p,32,veryfast,303.783994857143,0.6020224802321,7.22188246585714,7,True
RollerCoaster_720p,37,fast,268.60649,0.931621576552143,6.330821007,5,True
RollerCoaster_720p,37,faster,268.440596857143,0.90573972529372,6.322968248,7,True
RollerCoaster_720p,37,medium,279.1317194,1.0100118817362,6.5705456852,5,True
RollerCoaster_720p,37,superfast,257.8954094,1.14832879147951,6.0140649892,5,True
RollerCoaster_720p,37,ultrafast,74.4689322222222,0.463004824007747,1.75448288944444,9,True
RollerCoaster_720p,37,veryfast,268.4547696,0.440572512749944,6.334363257,5,True
RushFieldCuts_2k,22,fast,1099.2199642,3.16204447253453,26.641050055,5,True
RushFieldCuts_2k,22,faster,1097.3017686,4.16975087856868,26.5834795964,5,True
RushFieldCuts_2k,22,medium,1163.6003685,2.28927295128934,28.2309009235,4,True
RushFieldCuts_2k,22,superfast,1035.871677,3.29874679119624,25.0178397038,5,True
RushFieldCuts_2k,22,ultrafast,281.305136,1.81593009096845,6.97518755114286,7,True
RushFieldCuts_2k,22,veryfast,1098.4039996,1.7461093575582,26.6906415064,5,True
RushFieldCuts_2k,27,fast,964.9610428,3.7348231422579,23.1093456716,5,True
RushFieldCuts_2k,27,faster,962.43918675,1.66855881327297,23.085249666,4,True
RushFieldCuts_2k,27,medium,1016.951193,2.58546703111111,24.3389233162,5,True
