VideoName,QP,Preset,Repeat,RAPL_Core_Before_uJ,RAPL_Core_After_uJ
Motorcycle_2k,37,fast,3,116716248080,117223768998
Motorcycle_2k,37,fast,4,117223784867,117728070868
Motorcycle_2k,37,fast,5,117728084174,118233315363
Motorcycle_2k,37,fast,6,118233330012,118746607506
Motorcycle_2k,37,fast,7,118746627282,119259496330
Motorcycle_2k,37,fast,8,119259509941,119762978684
Motorcycle_2k,37,fast,9,119762996811,120266201089
Motorcycle_2k,37,fast,10,120266211771,120785514274
Motorcycle_2k,37,fast,11,120785529899,121291507058
Motorcycle_2k,37,fast,12,121291521829,121797243496
Motorcycle_2k,37,fast,13,121797255275,122304912911
Motorcycle_2k,37,fast,14,122304937264,122812381156
Motorcycle_2k,37,fast,15,122812392752,123322222258
Motorcycle_2k,37,medium,1,123322237638,123864872175
Motorcycle_2k,37,medium,2,123864891584,124394513641
Motorcycle_2k,37,medium,3,124394528839,124921606286
Motorcycle_2k,37,medium,4,124921616845,125459702442
Motorcycle_2k,37,medium,5,125459714833,125983933705
Motorcycle_2k,37,medium,6,125983943166,126513330971
Motorcycle_2k,37,medium,7,126513343422,127042907130
Motorcycle_2k,37,medium,8,127042917506,127571805922
Motorcycle_2k,37,medium,9,127571821059,128112886690
Motorcycle_2k,37,medium,10,128112901156,128643306475
Motorcycle_2k,37,medium,11,128643320757,129174676514
Motorcycle_2k,37,medium,12,129174691101,129705430831
Motorcycle_2k,37,medium,13,129705442550,130250429802
Motorcycle_2k,37,medium,14,130250442131,130779259137
Motorcycle_2k,37,medium,15,130779275006,131311458092
Motorcycle_2k,37,slow,1,131311470970,132207144703
Motorcycle_2k,37,slow,2,132207157398,133111415886
Motorcycle_2k,37,slow,3,133111425530,134009505262
Motorcycle_2k,37,slow,4,134009515699,134914823928
Motorcycle_2k,37,slow,5,134914835037,135808241441
Motorcycle_2k,37,slow,6,135808258897,136703198256
Motorcycle_2k,37,slow,7,136703211135,137607955400
Motorcycle_2k,37,slow,8,137607970171,138502750412
Motorcycle_2k,37,slow,9,138502764999,139412683141
Motorcycle_2k,37,slow,10,139412697545,140311703118
Motorcycle_2k,37,slow,11,140311714958,141205808861
Motorcycle_2k,37,slow,12,141205819847,142124481619
Motorcycle_2k,37,slow,13,142124488455,143018009544
Motorcycle_2k,37,slow,14,143018025474,143922834803
Motorcycle_2k,37,slow,15,143922844752,144818190299
Motorcycle_2k,37,slower,1,144818202994,145970186373
Motorcycle_2k,37,slower,2,145970201449,147137342199
Motorcycle_2k,37,slower,3,147137359594,148304227212
Motorcycle_2k,37,slower,4,148304238687,149486946230
Motorcycle_2k,37,slower,5,149486955508,150653560370
Motorcycle_2k,37,slower,6,150653571967,151804886280
Motorcycle_2k,37,slower,7,151804900196,152976126751
Motorcycle_2k,37,slower,8,152976137005,154132979747
Motorcycle_2k,37,slower,9,154132992564,155283864374
Motorcycle_2k,37,slower,10,155283875970,156453870167
Motorcycle_2k,37,slower,11,156453885243,157643776789
Motorcycle_2k,37,slower,12,157643786860,158835166806
Motorcycle_2k,37,slower,13,158835187008,160042779925
Motorcycle_2k,37,slower,14,160042795428,161353843524
Motorcycle_2k,37,slower,15,161353865558,162679495526
Motorcycle_2k,37,veryslow,1,162679512128,163959340944
Motorcycle_2k,37,veryslow,2,163959352601,165189707179
Motorcycle_2k,37,veryslow,3,165189720545,166427828155
Motorcycle_2k,37,veryslow,4,166427851104,167669057948
Motorcycle_2k,37,veryslow,5,167669074855,168903469095
Motorcycle_2k,37,veryslow,6,168903488077,170088917598
Motorcycle_2k,37,veryslow,7,170088933833,171276079110
Motorcycle_2k,37,veryslow,8,171276092171,172433810765
Motorcycle_2k,37,veryslow,9,172433821202,173628077361
Motorcycle_2k,37,veryslow,10,173628092315,174913781589
Motorcycle_2k,37,veryslow,11,174913797397,176145693536
Motorcycle_2k,37,veryslow,12,176145728265,177524397892
Motorcycle_2k,37,veryslow,13,177524412296,178899480553
Motorcycle_2k,37,veryslow,14,178899503624,180291261902
Motorcycle_2k,37,veryslow,15,180291283936,181691948197
Motorcycle_2k,37,placebo,1,181691973527,183391438475
Motorcycle_2k,37,placebo,2,183391471007,185098132409
Motorcycle_2k,37,placebo,3,185098163781,186788570892
Motorcycle_2k,37,placebo,4,186788614776,188481429412
Motorcycle_2k,37,placebo,5,188481458221,190190472522
Motorcycle_2k,37,placebo,6,190190497852,191910082927
Motorcycle_2k,37,placebo,7,191910102764,193596963741
Motorcycle_2k,37,placebo,8,193596985652,195303691183
Motorcycle_2k,37,placebo,9,195303708395,196993584684
Motorcycle_2k,37,placebo,10,196993602445,198679924483
Motorcycle_2k,37,placebo,11,198679950423,200370167287
Motorcycle_2k,37,placebo,12,200370189443,202041264023
Motorcycle_2k,37,placebo,13,202041287826,203734314071
Motorcycle_2k,37,placebo,14,203734332137,205431954134
Motorcycle_2k,37,placebo,15,205431972383,207125888274
Crosswalk_4k,22,ultrafast,1,207125921538,207804607850
Crosswalk_4k,22,ultrafast,2,207804637391,208480693033
Crosswalk_4k,22,ultrafast,3,208480717081,209166323602
Crosswalk_4k,22,ultrafast,4,209166350946,209834852591
Crosswalk_4k,22,ultrafast,5,209834875235,210509151036
Crosswalk_4k,22,ultrafast,6,210509185704,211190858397
Crosswalk_4k,22,ultrafast,7,211190888732,211858026794
Crosswalk_4k,22,ultrafast,8,211858050842,212538503080
Crosswalk_4k,22,ultrafast,9,212538538541,213222245470
Crosswalk_4k,22,ultrafast,10,213222267748,213890165086
Crosswalk_4k,22,ultrafast,11,213890183946,214559100995
Crosswalk_4k,22,ultrafast,12,214559124189,215257750879
Crosswalk_4k,22,ultrafast,13,215257770349,215933862063
Crosswalk_4k,22,ultrafast,14,215933885806,216601943666
Crosswalk_4k,22,ultrafast,15,216601967836,217288775831
Crosswalk_4k,22,superfast,1,217288797254,219857126007
Crosswalk_4k,22,superfast,2,219857152679,222461215898
Crosswalk_4k,22,superfast,3,222461238175,225023970568
Crosswalk_4k,22,superfast,4,225023994737,227559779506
Crosswalk_4k,22,superfast,5,227559802577,230125485096
Crosswalk_4k,22,superfast,6,230125506092,232719791503
Crosswalk_4k,22,superfast,7,232719802307,235263649798
Crosswalk_4k,22,superfast,8,235263668963,237821606812
Crosswalk_4k,22,superfast,9,237821630188,240423145745
Crosswalk_4k,22,superfast,10,240423225762,242982700045
Crosswalk_4k,22,superfast,11,242982723116,245550278311
Crosswalk_4k,22,superfast,12,245550300344,248115068681
Crosswalk_4k,22,superfast,13,248115082414,250674438655
Crosswalk_4k,22,superfast,14,250674464411,253226577934
Crosswalk_4k,22,superfast,15,253226603447,255792844497
Crosswalk_4k,22,veryfast,1,255792866408,258494420100
Crosswalk_4k,22,veryfast,2,258494445308,261197570834
Crosswalk_4k,22,veryfast,3,261197592501,1765385739
Crosswalk_4k,22,veryfast,4,1765405148,4471431851
Crosswalk_4k,22,veryfast,5,4471455349,7192622150
Crosswalk_4k,22,veryfast,6,7192643940,9909227195
Crosswalk_4k,22,veryfast,7,9909247276,12636150207
Crosswalk_4k,22,veryfast,8,12636171386,15335840928
Crosswalk_4k,22,veryfast,9,15335870957,18071648377
Crosswalk_4k,22,veryfast,10,18071671753,20776480015
Crosswalk_4k,22,veryfast,11,20776505222,23544572233
Crosswalk_4k,22,veryfast,12,23544595609,26258652992
Crosswalk_4k,22,veryfast,13,26258669044,28978215183
Crosswalk_4k,22,veryfast,14,28978237338,31706564521
Crosswalk_4k,22,veryfast,15,31706578987,34424272530
Crosswalk_4k,22,faster,1,34424295113,37135985437
Crosswalk_4k,22,faster,2,37136027612,39854684836
Crosswalk_4k,22,faster,3,39854708579,42557234192
Crosswalk_4k,22,faster,4,42557252930,45250270328
Crosswalk_4k,22,faster,5,45250294803,47949102896
Crosswalk_4k,22,faster,6,47949125724,50673983860
Crosswalk_4k,22,faster,7,50674009373,53359062252
Crosswalk_4k,22,faster,8,53359082882,56044264424
Crosswalk_4k,22,faster,9,56044286152,58713098168
Crosswalk_4k,22,faster,10,58713122277,61380427582
Crosswalk_4k,22,faster,11,61380449249,64074106233
Crosswalk_4k,22,faster,12,64074126497,66759117243
Crosswalk_4k,22,faster,13,66759134088,69449859195
Crosswalk_4k,22,faster,14,69449881411,72136841879
Crosswalk_4k,22,faster,15,72136861288,74839242432
Crosswalk_4k,22,fast,1,74839262573,77544369234
Crosswalk_4k,22,fast,2,77544397372,80199270275
Crosswalk_4k,22,fast,3,80199290416,82903869247
Crosswalk_4k,22,fast,4,82903888961,85571533316
Crosswalk_4k,22,fast,5,85571553946,88252790612
Crosswalk_4k,22,fast,6,88252810327,90939273969
Crosswalk_4k,22,fast,7,90939291608,93642423116
Crosswalk_4k,22,fast,8,93642442159,96351889691
Crosswalk_4k,22,fast,9,96351907940,99020413377
Crosswalk_4k,22,fast,10,99020434739,101722714381
Crosswalk_4k,22,fast,11,101722731105,104420842911
Crosswalk_4k,22,fast,12,104420865006,107107245213
Crosswalk_4k,22,fast,13,107107264378,109782686057
Crosswalk_4k,22,fast,14,109782707297,112480938305
Crosswalk_4k,22,fast,15,112480962536,115191353302
Crosswalk_4k,22,medium,1,115191374054,118064766051
Crosswalk_4k,22,medium,2,118064786193,120927423762
Crosswalk_4k,22,medium,3,120927452021,123810054383
Crosswalk_4k,22,medium,4,123810075867,126690510937
Crosswalk_4k,22,medium,5,126690530773,129593874171
Crosswalk_4k,22,medium,6,129593900477,132503134912
Crosswalk_4k,22,medium,7,132503169519,135357667643
Crosswalk_4k,22,medium,8,135357688517,138221439304
Crosswalk_4k,22,medium,9,138221516696,141094743532
Crosswalk_4k,22,medium,10,141094767092,143959183099
Crosswalk_4k,22,medium,11,143959198113,146832622459
Crosswalk_4k,22,medium,12,146832644676,149715523404
Crosswalk_4k,22,medium,13,149715544461,152603487935
Crosswalk_4k,22,medium,14,152603510640,155467094312
Crosswalk_4k,22,medium,15,155467117994,158341591714
Crosswalk_4k,22,slow,1,158341616556,163315201601
Crosswalk_4k,22,slow,2,163315221926,168314611532
Crosswalk_4k,22,slow,3,168314633810,173259210385
Crosswalk_4k,22,slow,4,173259232297,178193725707
Crosswalk_4k,22,slow,5,178193750609,183144095358
Crosswalk_4k,22,slow,6,183144120261,188096784950
Crosswalk_4k,22,slow,7,188096805763,193096205623
Crosswalk_4k,22,slow,8,193096231746,198082314380
Crosswalk_4k,22,slow,9,198082335376,203027280236
Crosswalk_4k,22,slow,10,203027301293,207972053161
Crosswalk_4k,22,slow,11,207972076354,212909960747
Crosswalk_4k,22,slow,12,212909987175,217854219696
Crosswalk_4k,22,slow,13,217854245026,222830497362
Crosswalk_4k,22,slow,14,222830523119,227779996166
Crosswalk_4k,22,slow,15,227780013561,232753234350
Crosswalk_4k,22,slower,1,232753256994,239144574067
Crosswalk_4k,22,slower,2,239144590730,245474964905
Crosswalk_4k,22,slower,3,245474995300,251805670378
Crosswalk_4k,22,slower,4,251805697782,258136130795
Crosswalk_4k,22,slower,5,258136185544,2352563679
Crosswalk_4k,22,slower,6,2352587239,8741614828
Crosswalk_4k,22,slower,7,8741653341,15098889081
Crosswalk_4k,22,slower,8,15098915570,21442941504
Crosswalk_4k,22,slower,9,21442969214,27792283099
Crosswalk_4k,22,slower,10,27792307330,34140302432
Crosswalk_4k,22,slower,11,34140317812,40562002972
Crosswalk_4k,22,slower,12,40562023175,46906982639
Crosswalk_4k,22,slower,13,46907007847,53313588431
Crosswalk_4k,22,slower,14,53313609915,59692857622
Crosswalk_4k,22,slower,15,59692889605,66074308266
Crosswalk_4k,22,veryslow,1,66074333290,72582724954
Crosswalk_4k,22,veryslow,2,72582747476,78954651757
Crosswalk_4k,22,veryslow,3,78954667138,85300170547
Crosswalk_4k,22,veryslow,4,85300196853,91627206229
Crosswalk_4k,22,veryslow,5,91627233939,98028845297
Crosswalk_4k,22,veryslow,6,98028877219,104386955913
Crosswalk_4k,22,veryslow,7,104386973491,110774349168
Crosswalk_4k,22,veryslow,8,110774376634,117101132898
Crosswalk_4k,22,veryslow,9,117101155725,123462557226
Crosswalk_4k,22,veryslow,10,123462573705,129819611203
Crosswalk_4k,22,veryslow,11,129819637814,136200678486
Crosswalk_4k,22,veryslow,12,136200702350,142587118984
Crosswalk_4k,22,veryslow,13,142587153469,148927192964
Crosswalk_4k,22,veryslow,14,148927217134,155280783327
Crosswalk_4k,22,veryslow,15,155280812135,161637164088
Crosswalk_4k,22,placebo,1,161637192164,169410259240
Crosswalk_4k,22,placebo,2,169410284143,177150616500
Crosswalk_4k,22,placebo,3,177150642684,184841275767
Crosswalk_4k,22,placebo,4,184841306346,192622941698
Crosswalk_4k,22,placebo,5,192622958299,200383347918
Crosswalk_4k,22,placebo,6,200383372454,208163078185
Crosswalk_4k,22,placebo,7,208163100890,215931884041
Crosswalk_4k,22,placebo,8,215931908150,223645694067
Crosswalk_4k,22,placebo,9,223645717931,231350069180
Crosswalk_4k,22,placebo,10,231350101162,239058794990
Crosswalk_4k,22,placebo,11,239058823859,246795244850
Crosswalk_4k,22,placebo,12,246795268287,254510685181
Crosswalk_4k,22,placebo,13,254510712952,110126304
Crosswalk_4k,22,placebo,14,110153465,7791488598
Crosswalk_4k,22,placebo,15,7791508923,15549369434
Crosswalk_4k,27,ultrafast,1,15549396350,16104089327
Crosswalk_4k,27,ultrafast,2,16104118319,16658514421
Crosswalk_4k,27,ultrafast,3,16658548235,17236069706
Crosswalk_4k,27,ultrafast,4,17236089542,17795477392
Crosswalk_4k,27,ultrafast,5,17795542028,18347407254
Crosswalk_4k,27,ultrafast,6,18347428311,18900712356
Crosswalk_4k,27,ultrafast,7,18900736465,19482326223
Crosswalk_4k,27,ultrafast,8,19482346731,20036897618
Crosswalk_4k,27,ultrafast,9,20036921422,20597433415
Crosswalk_4k,27,ultrafast,10,20597461186,21156073647
Crosswalk_4k,27,ultrafast,11,21156094521,21726065657
Crosswalk_4k,27,ultrafast,12,21726085982,22275514324
Crosswalk_4k,27,ultrafast,13,22275539104,22830653589
Crosswalk_4k,27,ultrafast,14,22830680017,23403508446
Crosswalk_4k,27,ultrafast,15,23403529930,23958893926
Crosswalk_4k,27,superfast,1,23958916448,26085804252
Crosswalk_4k,27,superfast,2,26085828666,28211798322
Crosswalk_4k,27,superfast,3,28211816998,30335891150
Crosswalk_4k,27,superfast,4,30335921851,32456693033
Crosswalk_4k,27,superfast,5,32456719217,34578433268
Crosswalk_4k,27,superfast,6,34578455790,36686303787
Crosswalk_4k,27,superfast,7,36686328262,38813143313
Crosswalk_4k,27,superfast,8,38813165042,40928959125
Crosswalk_4k,27,superfast,9,40928981159,43022543243
Crosswalk_4k,27,superfast,10,43022566375,45133074644
Crosswalk_4k,27,superfast,11,45133096983,47231597470
Crosswalk_4k,27,superfast,12,47231619260,49342638697
Crosswalk_4k,27,superfast,13,49342666590,51454994556
Crosswalk_4k,27,superfast,14,51455011219,53570603886
Crosswalk_4k,27,superfast,15,53570636540,55717900086
Crosswalk_4k,27,veryfast,1,55717922791,57912633725
Crosswalk_4k,27,veryfast,2,57912650998,60122065874
Crosswalk_4k,27,veryfast,3,60122088640,62327845384
Crosswalk_4k,27,veryfast,4,62327869798,64539074830
Crosswalk_4k,27,veryfast,5,64539098512,66755392643
Crosswalk_4k,27,veryfast,6,66755417118,68954039480
Crosswalk_4k,27,veryfast,7,68954060903,71158069849
Crosswalk_4k,27,veryfast,8,71158093347,73358471198
Crosswalk_4k,27,veryfast,9,73358491706,75569235070
Crosswalk_4k,27,veryfast,10,75569268700,77761690211
Crosswalk_4k,27,veryfast,11,77761712733,79968762747
Crosswalk_4k,27,veryfast,12,79968783865,82148952173
Crosswalk_4k,27,veryfast,13,82148972864,84342930504
Crosswalk_4k,27,veryfast,14,84342948021,86549882191
Crosswalk_4k,27,veryfast,15,86549909168,88747056864
Crosswalk_4k,27,faster,1,88747080607,90950209427
Crosswalk_4k,27,faster,2,90950232071,93140338464
Crosswalk_4k,27,faster,3,93140362146,95356005888
Crosswalk_4k,27,faster,4,95356025419,97540809804
Crosswalk_4k,27,faster,5,97540834889,99763130958
Crosswalk_4k,27,faster,6,99763150428,101985170496
Crosswalk_4k,27,faster,7,101985194666,104183184034
Crosswalk_4k,27,faster,8,104183207167,106389930033
Crosswalk_4k,27,faster,9,106389950419,108572504219
Crosswalk_4k,27,faster,10,108572529731,110870377120
Crosswalk_4k,27,faster,11,110870398666,113393394770
Crosswalk_4k,27,faster,12,113393410212,115598978846
Crosswalk_4k,27,faster,13,115599004786,117790265838
Crosswalk_4k,27,faster,14,117790283172,120000131458
Crosswalk_4k,27,faster,15,120000171131,122212995300
Crosswalk_4k,27,fast,1,122213028198,124408989800
Crosswalk_4k,27,fast,2,124409008111,126636486478
Crosswalk_4k,27,fast,3,126636508756,128840686829
Crosswalk_4k,27,fast,4,128840708802,131037745597
Crosswalk_4k,27,fast,5,131037763541,133239950958
Crosswalk_4k,27,fast,6,133239984222,135473706958
Crosswalk_4k,27,fast,7,135473751208,137985058378
Crosswalk_4k,27,fast,8,137985078642,140175039405
Crosswalk_4k,27,fast,9,140175058753,142363365895
Crosswalk_4k,27,fast,10,142363388905,144555413750
Crosswalk_4k,27,fast,11,144555425164,146744195745
Crosswalk_4k,27,fast,12,146744215642,148937086554
Crosswalk_4k,27,fast,13,148937110358,151112338493
Crosswalk_4k,27,fast,14,151112357475,153301858644
Crosswalk_4k,27,fast,15,153301882936,155488770709
Crosswalk_4k,27,medium,1,155488792194,157799415124
Crosswalk_4k,27,medium,2,157799441552,160122558713
Crosswalk_4k,27,medium,3,160122580990,162443752050
Crosswalk_4k,27,medium,4,162443769445,164759061247
Crosswalk_4k,27,medium,5,164759079497,167086729849
Crosswalk_4k,27,medium,6,167086751517,169409254543
Crosswalk_4k,27,medium,7,169409277492,171719429171
Crosswalk_4k,27,medium,8,171719472018,174062821487
Crosswalk_4k,27,medium,9,174062854935,176391947971
Crosswalk_4k,27,medium,10,176391969150,178721085197
Crosswalk_4k,27,medium,11,178721112785,181036944625
Crosswalk_4k,27,medium,12,181036973616,183362169629
Crosswalk_4k,27,medium,13,183362191907,185683762807
Crosswalk_4k,27,medium,14,185683786367,187998026109
Crosswalk_4k,27,medium,15,187998040147,190317359954
Crosswalk_4k,27,slow,1,190317385527,193848102807
Crosswalk_4k,27,slow,2,193848126489,197335867011
Crosswalk_4k,27,slow,3,197335892401,200841583073
Crosswalk_4k,27,slow,4,200841606571,204316287129
Crosswalk_4k,27,slow,5,204316312153,207816743134
Crosswalk_4k,27,slow,6,207816768341,211282194406
Crosswalk_4k,27,slow,7,211282222726,214762435192
Crosswalk_4k,27,slow,8,214762456371,218251690908
Crosswalk_4k,27,slow,9,218251711537,221729019591
Crosswalk_4k,27,slow,10,221729040892,225219371740
Crosswalk_4k,27,slow,11,225219394933,228692887567
Crosswalk_4k,27,slow,12,228692907037,232191499399
Crosswalk_4k,27,slow,13,232191527292,235678048090
Crosswalk_4k,27,slow,14,235678074396,239151598402
Crosswalk_4k,27,slow,15,239151620314,242659534734
Crosswalk_4k,27,slower,1,242659572332,247035846346
Crosswalk_4k,27,slower,2,247035866426,251391035575
Crosswalk_4k,27,slower,3,251391061576,255767836199
Crosswalk_4k,27,slower,4,255767858172,260122132242
Crosswalk_4k,27,slower,5,260122160562,2351676596
Crosswalk_4k,27,slower,6,2351712851,6749022944
Crosswalk_4k,27,slower,7,6749047236,11143842992
Crosswalk_4k,27,slower,8,11143870702,15553021585
Crosswalk_4k,27,slower,9,15553041605,19945138881
Crosswalk_4k,27,slower,10,19945164089,24342230164
Crosswalk_4k,27,slower,11,24342255249,28754687862
Crosswalk_4k,27,slower,12,28754713252,33374610178
Crosswalk_4k,27,slower,13,33374634592,37784420666
Crosswalk_4k,27,slower,14,37784463269,42194358473
Crosswalk_4k,27,slower,15,42194387038,46556436845
Crosswalk_4k,27,veryslow,1,46556458634,50939943079
Crosswalk_4k,27,veryslow,2,50939968165,55299337864
Crosswalk_4k,27,veryslow,3,55299361607,59663411287
Crosswalk_4k,27,veryslow,4,59663432954,64037430302
Crosswalk_4k,27,veryslow,5,64037451786,68414670500
Crosswalk_4k,27,veryslow,6,68414692106,72792024711
Crosswalk_4k,27,veryslow,7,72792053703,77175530213
Crosswalk_4k,27,veryslow,8,77175558228,81558532176
Crosswalk_4k,27,veryslow,9,81558564586,85914347258
Crosswalk_4k,27,veryslow,10,85914375029,90269325428
Crosswalk_4k,27,veryslow,11,90269348804,94675026308
Crosswalk_4k,27,veryslow,12,94675047853,99098677825
Crosswalk_4k,27,veryslow,13,99098703337,103464069848
Crosswalk_4k,27,veryslow,14,103464096886,107843348798
Crosswalk_4k,27,veryslow,15,107843371259,112201332087
Crosswalk_4k,27,placebo,1,112201356257,117035920846
Crosswalk_4k,27,placebo,2,117035933968,121896730912
Crosswalk_4k,27,placebo,3,121896758194,126740761419
Crosswalk_4k,27,placebo,4,126740790777,131592962498
Crosswalk_4k,27,placebo,5,131592987767,136441686780
Crosswalk_4k,27,placebo,6,136441709485,141300928002
Crosswalk_4k,27,placebo,7,141300956750,146141242271
Crosswalk_4k,27,placebo,8,146141265159,150952491612
Crosswalk_4k,27,placebo,9,150952524083,155804755008
Crosswalk_4k,27,placebo,10,155804782413,160673959767
Crosswalk_4k,27,placebo,11,160673985829,165527459915
Crosswalk_4k,27,placebo,12,165527483902,170344307936
Crosswalk_4k,27,placebo,13,170344332044,175192191887
Crosswalk_4k,27,placebo,14,175192219353,180051139531
Crosswalk_4k,27,placebo,15,180051159062,184915900210
Crosswalk_4k,32,ultrafast,1,184915922854,185432482505
Crosswalk_4k,32,ultrafast,2,185432502464,185943002866
Crosswalk_4k,32,ultrafast,3,185943025571,186456648035
Crosswalk_4k,32,ultrafast,4,186456674830,186987242930
Crosswalk_4k,32,ultrafast,5,186987260813,187508222797
Crosswalk_4k,32,ultrafast,6,187508245319,188021121203
Crosswalk_4k,32,ultrafast,7,188021142077,188557633135
Crosswalk_4k,32,ultrafast,8,188557651019,189069807300
Crosswalk_4k,32,ultrafast,9,189069826282,189584282302
Crosswalk_4k,32,ultrafast,10,189584303237,190104702356
Crosswalk_4k,32,ultrafast,11,190104726404,190620122179
Crosswalk_4k,32,ultrafast,12,190620138231,191134412183
Crosswalk_4k,32,ultrafast,13,191134434156,191670542281
Crosswalk_4k,32,ultrafast,14,191670566634,192184935495
Crosswalk_4k,32,ultrafast,15,192184973276,192701112946
Crosswalk_4k,32,superfast,1,192701148651,194625354479
Crosswalk_4k,32,superfast,2,194625380541,196543443685
Crosswalk_4k,32,superfast,3,196543467611,198452491166
Crosswalk_4k,32,superfast,4,198452515092,200360223648
Crosswalk_4k,32,superfast,5,200360245865,202257908182
Crosswalk_4k,32,superfast,6,202257941629,204172776205
Crosswalk_4k,32,superfast,7,204172804830,206075554476
Crosswalk_4k,32,superfast,8,206075579012,207995386903
Crosswalk_4k,32,superfast,9,207995410279,209918147971
Crosswalk_4k,32,superfast,10,209918171897,211831400703
Crosswalk_4k,32,superfast,11,211831428169,213747338791
Crosswalk_4k,32,superfast,12,213747364548,215666660538
Crosswalk_4k,32,superfast,13,215666682755,217584488697
Crosswalk_4k,32,superfast,14,217584517261,219494965435
Crosswalk_4k,32,superfast,15,219494988018,221418510803
Crosswalk_4k,32,veryfast,1,221418522400,223386315397
Crosswalk_4k,32,veryfast,2,223386335783,225349330758
Crosswalk_4k,32,veryfast,3,225349355233,227305531560
Crosswalk_4k,32,veryfast,4,227305551763,229255769549
Crosswalk_4k,32,veryfast,5,229255790789,231218616025
Crosswalk_4k,32,veryfast,6,231218641294,233189438678
Crosswalk_4k,32,veryfast,7,233189464129,235146546399
Crosswalk_4k,32,veryfast,8,235146562879,237115953467
Crosswalk_4k,32,veryfast,9,237115975256,239091423446
Crosswalk_4k,32,veryfast,10,239091445785,241052019685
Crosswalk_4k,32,veryfast,11,241052038300,243100722204
Crosswalk_4k,32,veryfast,12,243100749852,245478131278
Crosswalk_4k,32,veryfast,13,245478157279,247433396476
Crosswalk_4k,32,veryfast,14,247433424857,249393436441
Crosswalk_4k,32,veryfast,15,249393458108,251352185577
Crosswalk_4k,32,faster,1,251352209136,253302249066
Crosswalk_4k,32,faster,2,253302268841,255252559076
Crosswalk_4k,32,faster,3,255252582147,257214284889
Crosswalk_4k,32,faster,4,257214305091,259171428072
Crosswalk_4k,32,faster,5,259171446931,261132670243
Crosswalk_4k,32,faster,6,261132693315,962768287
Crosswalk_4k,32,faster,7,962791175,2914709884
Crosswalk_4k,32,faster,8,2914732528,4867376211
Crosswalk_4k,32,faster,9,4867398550,6825141585
Crosswalk_4k,32,faster,10,6825166365,8787082241
Crosswalk_4k,32,faster,11,8787111232,10742576563
Crosswalk_4k,32,faster,12,10742597804,12698471581
Crosswalk_4k,32,faster,13,12698490379,14654877278
Crosswalk_4k,32,faster,14,14654903584,16606832181
Crosswalk_4k,32,faster,15,16606866055,18547076542
Crosswalk_4k,32,fast,1,18547098332,20521786209
Crosswalk_4k,32,fast,2,20521816299,22485430108
Crosswalk_4k,32,fast,3,22485472893,24445395610
Crosswalk_4k,32,fast,4,24445420207,26402479650
Crosswalk_4k,32,fast,5,26402517858,28368591316
Crosswalk_4k,32,fast,6,28368643196,30336426549
Crosswalk_4k,32,fast,7,30336459691,32280420779
Crosswalk_4k,32,fast,8,32280439822,34247035984
Crosswalk_4k,32,fast,9,34247056309,36209937575
Crosswalk_4k,32,fast,10,36209964492,38174348501
Crosswalk_4k,32,fast,11,38174371694,40136291904
Crosswalk_4k,32,fast,12,40136316196,42095622215
Crosswalk_4k,32,fast,13,42095649009,44041595688
Crosswalk_4k,32,fast,14,44041623459,45992849237
Crosswalk_4k,32,fast,15,45992872004,47947770869
Crosswalk_4k,32,medium,1,47947796076,49997740047
Crosswalk_4k,32,medium,2,49997763667,52043782905
Crosswalk_4k,32,medium,3,52043798225,54098433956
Crosswalk_4k,32,medium,4,54098453731,56127739857
Crosswalk_4k,32,medium,5,56127761708,58189191977
Crosswalk_4k,32,medium,6,58189232199,60240700763
Crosswalk_4k,32,medium,7,60240724994,62305821880
Crosswalk_4k,32,medium,8,62305844769,64361534757
Crosswalk_4k,32,medium,9,64361559355,66418318921
Crosswalk_4k,32,medium,10,66418340161,68499761773
Crosswalk_4k,32,medium,11,68499791131,70540901140
Crosswalk_4k,32,medium,12,70540925005,72600476068
Crosswalk_4k,32,medium,13,72600501886,74653037342
Crosswalk_4k,32,medium,14,74653061390,76714242392
Crosswalk_4k,32,medium,15,76714263755,78789740741
Crosswalk_4k,32,slow,1,78789758930,81657321047
Crosswalk_4k,32,slow,2,81657351991,84573528425
Crosswalk_4k,32,slow,3,84573552473,87545943118
Crosswalk_4k,32,slow,4,87545974856,90445298183
Crosswalk_4k,32,slow,5,90445321682,93396300455
Crosswalk_4k,32,slow,6,93396470377,96431321006
Crosswalk_4k,32,slow,7,96431355430,99466553958
Crosswalk_4k,32,slow,8,99466592654,102577489354
Crosswalk_4k,32,slow,9,102577513401,105450514591
Crosswalk_4k,32,slow,10,105450537296,108331192825
Crosswalk_4k,32,slow,11,108331231155,111208222874
Crosswalk_4k,32,slow,12,111208247593,114059743894
Crosswalk_4k,32,slow,13,114059766722,116933391018
Crosswalk_4k,32,slow,14,116933417507,119808956166
Crosswalk_4k,32,slow,15,119808977223,122693893056
Crosswalk_4k,32,slower,1,122693918446,126250647500
Crosswalk_4k,32,slower,2,126250690042,129787587115
Crosswalk_4k,32,slower,3,129787617938,133353224838
Crosswalk_4k,32,slower,4,133353257613,136941308975
Crosswalk_4k,32,slower,5,136941334060,140522357058
Crosswalk_4k,32,slower,6,140522387210,144085023170
Crosswalk_4k,32,slower,7,144085068641,147669680802
Crosswalk_4k,32,slower,8,147669719559,151248875436
